id,note_id,"persistent_id","parent_type",parent_id
13689,13688,"e363e01502bb1dd154d86ccc1cb1174c","resource",197
13690,13689,"aspace_5adadb184df38ac142bb20fff8bdb3fc","resource",197
13691,13690,"aspace_f32319834b025d6c06ba00ae5716b105","resource",197
13692,13691,"aspace_70c651f6074ec3fc5fbbd522b65549ad","resource",197
13693,13692,"aspace_00bb204a05b4446ab26b791bb7262661","resource",197
13694,13693,"aspace_31656454e876b87cb6fc13d096ae2488","resource",197
13695,13694,"aspace_83b1c58eaa7e99f9aac2877a0372c26d","resource",197
13696,13695,"aspace_141a79e0ebb48afd6d38babe9f83b2bf","resource",197
13697,13696,"aspace_de28243d9a6281687a4507a6106d39b9","resource",197
13698,13697,"aspace_dccbbe68d032e3074626f1530b6ddd44","resource",197
13699,13698,"aspace_33f5bcc14747a24660b13417c289ea20","resource",197
13700,13699,"aspace_4e2c034030d0560d82ba7d69c10964ea","resource",197
13701,13700,"aspace_a1dbb55a0854f51087c48cc0c0fb221a","resource",197
13702,13701,"aspace_3ce4aa90d6cdd867ac2d0bba49ae00ce","resource",197
13703,13702,"aspace_0fd55e1b75645c5ab9a36e28b58372e3","resource",197
13704,13703,"aspace_8815545f2e4deb1b32cc41a9731a3eff","resource",197
13705,13704,"aspace_54ea4cb8a8554d723d09e3ba063de51a","resource",197
13706,13705,"aspace_f692e6d56d13e77cd764ff36902485a2","resource",197
13707,13706,"aspace_786eb06767f9a111fdb4fc473e4b187c","resource",197
13708,13707,"aspace_b69f83d292a2c18ec35d79bd32a031c8","resource",197
13709,13708,"aspace_9982e844566e299be0cd9f0b5543bf8e","resource",197
13710,13709,"aspace_560e0917e97a2d9eaba35faed5bd1205","resource",197
13711,13710,"aspace_e5e7f21f8f1e4fd85a3ac90e56f153e5","resource",197
13712,13711,"aspace_ea90cece20d75c73105420daf31333da","resource",197
13713,13712,"aspace_9b633b661e92b6bcff466afcf5ee9301","resource",197
13714,13713,"aspace_07d8209071bc232e32488ad4ef15e7b6","resource",197
13715,13714,"aspace_069de45cbc5d9f320ca1cea550ed642d","resource",197
13716,13715,"aspace_bbeb06a1fdbc16e0f303f84aa5572e03","resource",197
13717,13716,"aspace_b19945722df6ad48350e4de5f9fec682","resource",197
13718,13717,"aspace_d863b6b8b60d7c99c8cbe8d9e2c4bbe6","resource",197
13719,13718,"aspace_1d9150cc9e267e86ec87629d94875c1c","resource",197
13720,13719,"aspace_be406b391ce20a911b33c660f84dbf74","resource",197
13721,13720,"aspace_1b4cc94ff446c731655a9b8f7280456f","resource",197
13722,13721,"aspace_9250e84a9a40db31bace29685a3c57b5","resource",197
13723,13722,"aspace_36a9a7a5a341d8a4a000c7bce1b33fb4","resource",197
13724,13723,"aspace_ca5e03259cd50599ec18fb9145710a28","resource",197
13725,13724,"aspace_660fc712604d6537969da5268d7a623e","resource",197
13726,13725,"aspace_f5662f90a547ec060259d540ecf29637","resource",197
13727,13726,"aspace_bf65da9da1f2ffaeed4b141ee3aad86e","resource",197
13728,13727,"aspace_3c0bde937a397316f53a60a4ebf9cb0c","resource",197
13729,13728,"aspace_9cb821940c04de481fa584c6dfed8174","resource",197
13730,13729,"aspace_224b4da48e50a926a33acf7442ef66b5","resource",197
13731,13730,"aspace_c692fefa816ff8686a5ca7c40d905b42","resource",197
13732,13731,"aspace_2b241932ccdb453037de862e7448e657","resource",197
13733,13732,"aspace_f95997aaba0f6e78f7e2f9f6d08297b2","resource",197
13734,13733,"aspace_18017d40fcedffa69892619b6858a95f","resource",197
13735,13734,"aspace_55d469438538da136ce839da9cc53c48","resource",197
13736,13735,"aspace_2c5dce00961ec2a76e9e1e2ea866a0c6","resource",197
13737,13736,"aspace_5dc930ea1a4baabba2ca5083408ee979","resource",197
13738,13737,"aspace_363104921f1531376fd0b3bf7403c07a","resource",197
13739,13738,"aspace_e283b147e4f0ec902d0427c1d6e75b83","resource",197
13740,13739,"aspace_08d491f31fe80cb3aee38fd3521f6cb8","resource",197
13741,13740,"aspace_a031d62bb6ed23ca1de1597c4cf0d3b3","resource",197
13742,13741,"aspace_df925386d2277a8a8eb5cedfd26fdc39","resource",197
13743,13742,"aspace_c23c34d3151065a6af8978ae68ca27cf","resource",197
13744,13743,"aspace_89ff60077d24c89643c8de0908ba5a5e","resource",197
13745,13744,"aspace_e256e47441cf6aac5d7642da9a33ce0f","resource",197
13746,13745,"aspace_d4d9413e4700044428b3aa5563248128","resource",197
13747,13746,"aspace_e0c39a53382a19fda7d6039eda3c3259","resource",197
13748,13747,"aspace_23e5a39478d4dd621b35813b058e9849","resource",197
13749,13748,"aspace_ca850ce72e02c8146f57dd6a5d369b47","resource",197
13750,13749,"aspace_1a67e2e851a94069ca71d9c08a04e2ca","resource",197
13751,13750,"aspace_282cb8f06b6417a5082b910c78340c3b","resource",197
13777,13776,"daf13f8d668660e25859b7d23487da96","resource",138
13778,13777,"5943eca6fb937100c3fe131df585e5bb","resource",138
13779,13778,"14468dc05d4348c2423b3d3f9afcecb2","resource",138
13780,13779,"cb0471f2f8653c703875ce23af6399f5","resource",138
13781,13780,"5f2e32dbc3b21a0238689058b1203059","resource",138
13782,13781,"665190e47d66ac79856bcd60d54e78a5","resource",138
13783,13782,"dd5659f8626bdaae3a9b3f4940bf0ff8","resource",138
13784,13783,"aaaf5dcb73362e63af4f4ca1934a46aa","resource",138
13785,13784,"989080dc486e24d91cbd7a981af993fd","resource",138
13786,13785,"de83e23b10a83a6fe7dbf1affb270b2f","resource",138
13787,13786,"asd","resource",200
13811,13810,"d3c34429b37972a2603654c478460730","resource",47
13817,13816,"275c2f9fee0455c44f68aaa38d9f6fab","resource",204
13819,13818,"3296989fda6fa1109575a70cdfc8c6e1","resource",204
13820,13819,"a168116036d8f82626a23a97ca037b8d","resource",204
13822,13821,"48cd6620aee6ddfa1a4a987b6143e8e3","resource",204
13833,13832,"ref3868","resource",206
13834,13833,"ref4880","resource",206
13835,13834,"ref10833","resource",206
13836,13835,"ref11248","resource",206
13837,13836,"ref11698","resource",206
13838,13837,"ref11766","resource",206
13839,13838,"ref12928","resource",206
13840,13839,"ref13038","resource",206
13841,13840,"ref13167","resource",206
13842,13841,"ref13226","resource",206
13843,13842,"ref13316","resource",206
13844,13843,"ref13393","resource",206
13845,13844,"7aed7217ad120abe16b795880de71a04","resource",207
13898,13897,"971bb0b29e70c308213b426373f58ea9","resource",216
13899,13898,"e5a4a21ccf96aec9747f539be7da39e0","resource",216
13903,13902,"aa50e6576c17a54ccb8fa2e76dcc9250","resource",219
13904,13903,"633b5078f709a62a76d7936a7b4d1557","resource",219
13905,13904,"da6511085be22117200c4b32aef6bf22","resource",218
13906,13905,"7910360b87490ef8185c338f34d60c0a","resource",218
13907,13906,"5ec853cf400e8b94d24bd2583fa3a519","resource",218
13954,13953,"8e8434282ae9fe0f07d20679a24bef3e","resource",215
13955,13954,"3cc90fbc06706b4f78de60a6ee8330d7","resource",215
13956,13955,"1bc1782d8ca97b295d9c8dc469043280","resource",215
13957,13956,"2374b603f79c2145c3fedf05117566cc","resource",215
13958,13957,"8b7d9ab88a18e41c5241f71cc0e2baf2","resource",215
13961,13960,"17a4cf7184a40d06052fb721dba3699d","resource",205
13963,13962,"b6a0cbc038f2609986121c16bd5d112c","resource",212
13964,13963,"260bddc0bb02b21c3bc3f727a2c0095b","resource",209
13965,13964,"9e52f5dd26ec1854c153c54f1d91d361","resource",209
13972,13971,"fab8f1780b873dede7db03caf4164bdc","resource",215
13973,13972,"fb74338f9a647e2813cccf05bec851dd","resource",208
13974,13973,"83f23d679f6766c966ceb83fbbc6b209","resource",208
13975,13974,"3c75cab4443273f77eb3c1ed40197c09","resource",208
13978,13977,"f8715d6f54f8f8255a966f15b6dd33fc","resource",212
13979,13978,"b0b0a60794dc4ade2abefd10d94ae100","resource",212
13992,13991,"A general note that is published","resource",222
13993,13992,"Another general note that is published","resource",222
13994,13993,"90e399ee1dad455677fbe8bc939a00b3","resource",225
13995,13994,"be3ef28f9adba2eb98d7e0d9f7695317","resource",225
13996,13995,"2fbf254ff576e9863b6d40d87d0f1f52","resource",225
13997,13996,"b0178d11d8757a512a4ac96729a22ced","resource",225
14004,14003,"af7e16a1e6a006234b2d479b62a665a1","resource",147
14005,14004,"51e89690b57e76bba47be95126e7b002","resource",147
14006,14005,"0e4abd582d2d679abb3b3d329dd0f796","resource",147
14008,14007,"aspace_6883fa814e8d058fab578dc6e9eb6f3d","resource",79
14033,14032,"2efe4b9aa0e463bdb28aa73e05caa574","resource",214
14034,14033,"c5527b7cca5941c753ba1329a4ace928","resource",214
14035,14034,"68f7ad74e7429a6fcde794d849d51547","resource",214
14036,14035,"17b0cb5e37f9b25d84fb5fdab7f8a767","resource",214
14037,14036,"4946cdf7fc43ad1752c81d55bf602b29","resource",214
14038,14037,"ca189ad6aa77e901b4f6ea9f0f1f3f71","resource",155
14039,14038,"ba7b7f278474b5581ebac23beab98263","resource",155
14040,14039,"16b05d0165565432339ef8be201687d7","resource",155
14041,14040,"c78d6561c958f5457dd2d0e2f6e1836f","resource",155
14042,14041,"84dccf79367d0609c5f7b0e6dd1067ac","resource",155
14043,14042,"63db9ae8c6478970ab35c0fd9d8dac52","resource",155
14044,14043,"93c34d22b9b2ba878d018d200909de68","resource",155
14045,14044,"3b1a6c30be764974b64eb384ded8991a","resource",155
14046,14045,"9f0790c77860b1f42886102d1a7e4d9e","resource",155
14047,14046,"5053959aec70ca14e5c37c94c4d399f7","resource",155
14048,14047,"729f22e5015310d2eb660f3f0862d91a","resource",155
14065,14064,"86d825c1d6b6a4f5cc71c63be7c7ca4c","resource",141
14066,14065,"64d2cc3d8d8fa25c65a48e6dda4d8e2b","resource",228
14067,14066,"e9eaddbb5dd87c61c9240f55811290c6","resource",228
14068,14067,"5c7e46857795fb4d9e8fc39333f9d4f7","resource",228
14069,14068,"a869fdc4f3a0c95754559899f19d1c7a","resource",228
14070,14069,"a772596f4ffc59e9c5896cf006779776","resource",228
14071,14070,"f8678aef7e01473cc2c41d240124be44","resource",228
14072,14071,"83963175d16fed9c84befd062a9ee29c","resource",228
14073,14072,"6aac13a3a3b213dc5cffb749d400c214","resource",228
14074,14073,"5ca56360a7a7be21016321782bfde2b9","resource",147
14075,14074,"973195c26fe1c1dff5390a33b5876117","resource",147
14076,14075,"cf40eecda6ade5973e28cd0fbad9a4b9","resource",147
14077,14076,"aspace_ref99","resource",145
14078,14077,"aspace_ref101","resource",145
14079,14078,"aspace_ref100","resource",145
14087,14086,"9dd0869437d5a1fd0ad7998e93ac22ed","resource",230
14088,14087,"aspace_9b68e794118e1f9b2d1ac74360bc8c5b","resource",230
14089,14088,"aspace_420393fc79f80a60ce418911eb678094","resource",230
14090,14089,"aspace_3e546582b2bfc57ba5a56455cdba5bfe","resource",230
14091,14090,"aspace_5ab1e33e5d181fa7d42d39001fd9392d","resource",230
14092,14091,"aspace_ebde68439e0e30451b97454100ad2a09","resource",230
14093,14092,"aspace_f981e3dd6c958f2876685159a23bae06","resource",230
14094,14093,"aspace_8588c55b0de21ada225f786f22d14598","resource",230
14095,14094,"aspace_0972c600dbb93e63c3e587e0eb49c5b8","resource",230
14096,14095,"aspace_492bc48807c04472430804b5f8360bac","resource",230
14097,14096,"aspace_acb2b60125928b32c506d1256afe8ad8","resource",230
14098,14097,"aspace_8b3cb1ed0b9b9d81bfc19e3652f7cc47","resource",230
14099,14098,"aspace_be68c580eabf3584d1a034348a471217","resource",230
14100,14099,"aspace_48c627df0dee7cf6e14f7a36f059305e","resource",230
14101,14100,"aspace_51699688f6889915776cb43906f1c9f3","resource",230
14102,14101,"aspace_2a05ff3e2d412b4e9626c5f97411ba0d","resource",230
14103,14102,"aspace_0a4bf530938c2ad7ca1629c090756d9f","resource",230
14104,14103,"aspace_69241cdbf10c40ca121a5db1220213aa","resource",230
14105,14104,"aspace_f0d25a0929efe2af2a5f2667c6cd8db2","resource",230
14106,14105,"aspace_a1ca1ec40cbd890c3e4389abdb0ce47c","resource",230
14107,14106,"aspace_e309f6511138fe5aa2a0e9d1e1740b93","resource",230
14108,14107,"aspace_2729f764b4acff0577a1d24daa89fd92","resource",230
14109,14108,"aspace_01dfa58f6344b313f8f61605f2f3a4cc","resource",230
14110,14109,"aspace_1239db655ebd0d8f7607542608db39df","resource",230
14112,14111,"7f0832c1b3885d0c6d51cf9c658cd0f1","digital_object",68
14114,14113,"5576165fdf454d551e89d1a5cbbe0ad1","resource",180
14116,14115,"683f852ef4cbaa0a0826a2b020e5581e","resource",180
14117,14116,"8c06325f1a309e0bb891bc29d5256773","resource",232
14118,14117,"811c45aab7edf9a2d48c69178ee3972e","resource",232
14119,14118,"b82d7716e0c0d2be27519cf46d9180d6","resource",232
14120,14119,"a3","resource",232
14121,14120,"a14","resource",232
14122,14121,"a15","resource",232
14123,14122,"a18","resource",232
14124,14123,"eb4e2388e8f4fc3c65ed1a0282a054ba","resource",232
14125,14124,"9e9d0529775d545a7d5ff98186c9c06d","resource",232
14126,14125,"f297cfbbec975b7152024a100f344910","resource",232
14127,14126,"502ca6a136bd39000fb04df89f21fa3d","resource",232
14128,14127,"a8671fe63e777f6ce948b8e73585c94d","resource",232
14129,14128,"fcf5e927ceb53805aa8c4718d8b8835f","resource",232
14130,14129,"230e1e1009b615f89faacf0a2e03b333","resource",232
14131,14130,"f822d97ddf374954648672a26d840ecf","resource",232
14132,14131,"53365d687cd5c15412863f20faefe51a","resource",232
14133,14132,"57890b437ad3fad415eb5461c2351f43","resource",232
14134,14133,"708651f375ac813992211d5e09bd0883","resource",232
14135,14134,"42422882edc3c46767d78a5c5c7c6514","resource",232
14136,14135,"4558244d0bcd16d6dfaaf49b8e958384","resource",232
14137,14136,"5ceef721dfd6f9c7b91b7cd11550ffbb","resource",232
14138,14137,"d1520924b8495ed9cd771a704b4e2cfe","resource",232
14139,14138,"bf80cc62a7bf73e47790798fef702860","resource",232
14140,14139,"73821241b1afceccc0e9bbe2957bd1ba","resource",232
14141,14140,"1f9131d137721f8aabb1f09779bad582","resource",232
14142,14141,"9695b6856bfc405dd1605db18daa1a92","resource",232
14143,14142,"03a976720633640a508575e7119df707","resource",232
14146,14145,"75063d306d3c25c40d5b24353535d73a","resource",233
14147,14146,"a9cd524c5733f88c389210b0377bceb1","resource",233
14148,14147,"4867be4f5ff7b5392c30f8fb58f0cfda","resource",233
14149,14148,"a3315f2b6314e57ea5307dcb760bd31e","resource",233
14150,14149,"1bf935848542566e22d79c14d50e9c6d","resource",233
14152,14151,"a94038612563ca201c46312eea20ea3a","resource",235
14153,14152,"66d8124d9ce6550ce096e223b6116d00","resource",235
14154,14153,"369f16a8d3c8736dcd6da36902a47874","resource",235
14155,14154,"5b0e25fe46aa90f6c37d65c79c6bbac5","resource",235
14156,14155,"a6882ab64aa10877d9513e5048198e6f","resource",237
14157,14156,"ea59a4b9ced831f1a7b74383340712be","resource",237
14158,14157,"ebaa85da6acb775a328a0587ed80e7e9","resource",237
14159,14158,"51e63e3adcf593c62238165081da3c66","resource",237
14160,14159,"6aba234c40d1b41789e547f9655faaf6","resource",237
14163,14162,"9eb17798c79cdca872412041c25ef29d","resource",238
14164,14163,"1c3479c67292f9a427470bf3169d910b","resource",238
14165,14164,"83052e6b472fd0252568df85617ff863","resource",238
14166,14165,"ref1","resource",239
14167,14166,"ref2","resource",239
14168,14167,"ref14","resource",239
14169,14168,"ref12","resource",239
14170,14169,"ref10","resource",239
14171,14170,"ref8","resource",239
14172,14171,"ref6","resource",239
14173,14172,"ref23","resource",239
14174,14173,"ref26","resource",239
14175,14174,"ref29","resource",239
14176,14175,"ref32","resource",239
14177,14176,"ref35","resource",239
14178,14177,"ref38","resource",239
14179,14178,"ref41","resource",239
14180,14179,"ref44","resource",239
14181,14180,"ref47","resource",239
14182,14181,"ref50","resource",239
14183,14182,"ref53","resource",239
14184,14183,"ref56","resource",239
14185,14184,"ref59","resource",239
14186,14185,"ref62","resource",239
14187,14186,"ref65","resource",239
14188,14187,"ref68","resource",239
14189,14188,"ref71","resource",239
14190,14189,"ref74","resource",239
14191,14190,"ref77","resource",239
14192,14191,"ref80","resource",239
14193,14192,"ref83","resource",239
14194,14193,"ref86","resource",239
14195,14194,"ref89","resource",239
14196,14195,"ref92","resource",239
14197,14196,"ref95","resource",239
14198,14197,"ref98","resource",239
14199,14198,"ref101","resource",239
14200,14199,"ref104","resource",239
14201,14200,"ref107","resource",239
14202,14201,"ref110","resource",239
14203,14202,"ref113","resource",239
14204,14203,"ref116","resource",239
14205,14204,"ref119","resource",239
14206,14205,"ref122","resource",239
14207,14206,"ref125","resource",239
14208,14207,"ref128","resource",239
14209,14208,"ref131","resource",239
14210,14209,"ref134","resource",239
14211,14210,"ref137","resource",239
14212,14211,"ref140","resource",239
14213,14212,"ref143","resource",239
14214,14213,"ref146","resource",239
14215,14214,"ref149","resource",239
14216,14215,"ref152","resource",239
14217,14216,"ref155","resource",239
14218,14217,"ref158","resource",239
14219,14218,"ref161","resource",239
14220,14219,"ref164","resource",239
14221,14220,"ref167","resource",239
14222,14221,"ref170","resource",239
14223,14222,"ref173","resource",239
14224,14223,"ref176","resource",239
14225,14224,"ref179","resource",239
14226,14225,"ref182","resource",239
14227,14226,"ref185","resource",239
14228,14227,"ref188","resource",239
14229,14228,"ref191","resource",239
14230,14229,"ref194","resource",239
14231,14230,"ref197","resource",239
14232,14231,"ref200","resource",239
14233,14232,"ref203","resource",239
14234,14233,"ref206","resource",239
14235,14234,"ref209","resource",239
14236,14235,"ref212","resource",239
14237,14236,"ref215","resource",239
14238,14237,"ref218","resource",239
14239,14238,"ref221","resource",239
14240,14239,"ref224","resource",239
14241,14240,"ref227","resource",239
14242,14241,"ref230","resource",239
14243,14242,"ref233","resource",239
14244,14243,"ref236","resource",239
14245,14244,"ref239","resource",239
14246,14245,"ref242","resource",239
14247,14246,"ref245","resource",239
14248,14247,"ref248","resource",239
14249,14248,"ref251","resource",239
14250,14249,"ref254","resource",239
14251,14250,"ref257","resource",239
14252,14251,"ref260","resource",239
14253,14252,"ref263","resource",239
14254,14253,"ref266","resource",239
14255,14254,"ref269","resource",239
14256,14255,"ref272","resource",239
14257,14256,"ref275","resource",239
14258,14257,"ref278","resource",239
14259,14258,"ref281","resource",239
14260,14259,"ref284","resource",239
14261,14260,"ref287","resource",239
14262,14261,"ref290","resource",239
14263,14262,"ref293","resource",239
14264,14263,"ref296","resource",239
14265,14264,"ref299","resource",239
14266,14265,"ref302","resource",239
14267,14266,"ref305","resource",239
14268,14267,"ref308","resource",239
14269,14268,"ref311","resource",239
14270,14269,"ref314","resource",239
14271,14270,"ref317","resource",239
14272,14271,"ref320","resource",239
14273,14272,"ref323","resource",239
14274,14273,"ref326","resource",239
14275,14274,"ref329","resource",239
14276,14275,"ref332","resource",239
14277,14276,"ref335","resource",239
14278,14277,"ref338","resource",239
14279,14278,"ref341","resource",239
14280,14279,"ref344","resource",239
14281,14280,"ref347","resource",239
14282,14281,"ref350","resource",239
14283,14282,"ref353","resource",239
14284,14283,"ref356","resource",239
14285,14284,"ref359","resource",239
14286,14285,"ref362","resource",239
14287,14286,"ref365","resource",239
14288,14287,"ref368","resource",239
14289,14288,"ref371","resource",239
14290,14289,"ref374","resource",239
14291,14290,"ref377","resource",239
14292,14291,"ref380","resource",239
14293,14292,"ref383","resource",239
14294,14293,"ref386","resource",239
14295,14294,"ref389","resource",239
14296,14295,"ref392","resource",239
14297,14296,"ref395","resource",239
14298,14297,"ref398","resource",239
14299,14298,"ref401","resource",239
14300,14299,"ref404","resource",239
14301,14300,"ref407","resource",239
14302,14301,"ref410","resource",239
14303,14302,"ref413","resource",239
14304,14303,"ref416","resource",239
14305,14304,"ref419","resource",239
14306,14305,"ref422","resource",239
14307,14306,"ref425","resource",239
14308,14307,"ref428","resource",239
14309,14308,"ref431","resource",239
14310,14309,"ref434","resource",239
14311,14310,"ref437","resource",239
14312,14311,"ref440","resource",239
14313,14312,"ref443","resource",239
14314,14313,"ref446","resource",239
14315,14314,"ref449","resource",239
14316,14315,"ref452","resource",239
14317,14316,"ref455","resource",239
14318,14317,"ref458","resource",239
14319,14318,"ref461","resource",239
14320,14319,"ref464","resource",239
14321,14320,"ref467","resource",239
14322,14321,"ref470","resource",239
14323,14322,"ref473","resource",239
14324,14323,"ref476","resource",239
14325,14324,"ref479","resource",239
14326,14325,"ref482","resource",239
14327,14326,"ref485","resource",239
14328,14327,"ref488","resource",239
14329,14328,"ref491","resource",239
14330,14329,"ref494","resource",239
14331,14330,"ref497","resource",239
14332,14331,"ref500","resource",239
14333,14332,"ref503","resource",239
14334,14333,"ref506","resource",239
14335,14334,"ref509","resource",239
14336,14335,"ref512","resource",239
14337,14336,"ref515","resource",239
14338,14337,"ref518","resource",239
14339,14338,"ref521","resource",239
14340,14339,"ref524","resource",239
14341,14340,"ref527","resource",239
14342,14341,"ref530","resource",239
14343,14342,"ref533","resource",239
14344,14343,"ref536","resource",239
14345,14344,"ref539","resource",239
14346,14345,"ref542","resource",239
14347,14346,"ref545","resource",239
14348,14347,"ref548","resource",239
14349,14348,"ref551","resource",239
14350,14349,"ref554","resource",239
14351,14350,"ref557","resource",239
14352,14351,"ref560","resource",239
14353,14352,"ref563","resource",239
14354,14353,"ref566","resource",239
14355,14354,"ref569","resource",239
14356,14355,"ref572","resource",239
14357,14356,"ref575","resource",239
14358,14357,"ref578","resource",239
14359,14358,"ref581","resource",239
14360,14359,"ref584","resource",239
14361,14360,"ref587","resource",239
14362,14361,"ref590","resource",239
14363,14362,"ref593","resource",239
14364,14363,"ref596","resource",239
14365,14364,"ref599","resource",239
14366,14365,"ref602","resource",239
14367,14366,"ref605","resource",239
14368,14367,"ref608","resource",239
14369,14368,"ref611","resource",239
14370,14369,"ref614","resource",239
14371,14370,"ref617","resource",239
14372,14371,"ref620","resource",239
14373,14372,"ref623","resource",239
14374,14373,"ref626","resource",239
14375,14374,"ref629","resource",239
14376,14375,"ref632","resource",239
14377,14376,"ref635","resource",239
14378,14377,"ref638","resource",239
14379,14378,"ref641","resource",239
14380,14379,"ref644","resource",239
14381,14380,"ref647","resource",239
14382,14381,"ref650","resource",239
14383,14382,"ref653","resource",239
14384,14383,"ref656","resource",239
14385,14384,"ref659","resource",239
14386,14385,"ref662","resource",239
14387,14386,"ref665","resource",239
14388,14387,"ref668","resource",239
14389,14388,"ref671","resource",239
14390,14389,"ref674","resource",239
14391,14390,"ref677","resource",239
14392,14391,"ref680","resource",239
14393,14392,"ref683","resource",239
14394,14393,"ref686","resource",239
14395,14394,"ref689","resource",239
14396,14395,"ref692","resource",239
14397,14396,"ref695","resource",239
14398,14397,"ref698","resource",239
14399,14398,"ref701","resource",239
14400,14399,"ref704","resource",239
14401,14400,"ref707","resource",239
14402,14401,"ref710","resource",239
14403,14402,"ref713","resource",239
14404,14403,"ref716","resource",239
14405,14404,"ref719","resource",239
14406,14405,"ref722","resource",239
14407,14406,"ref725","resource",239
14408,14407,"ref728","resource",239
14409,14408,"ref731","resource",239
14410,14409,"ref734","resource",239
14411,14410,"ref737","resource",239
14412,14411,"ref740","resource",239
14413,14412,"ref743","resource",239
14414,14413,"ref746","resource",239
14415,14414,"ref749","resource",239
14416,14415,"ref752","resource",239
14417,14416,"ref755","resource",239
14418,14417,"ref758","resource",239
14419,14418,"ref761","resource",239
14420,14419,"ref764","resource",239
14421,14420,"ref767","resource",239
14422,14421,"ref770","resource",239
14423,14422,"ref773","resource",239
14424,14423,"ref776","resource",239
14425,14424,"ref779","resource",239
14426,14425,"ref782","resource",239
14427,14426,"ref785","resource",239
14428,14427,"ref788","resource",239
14429,14428,"ref791","resource",239
14430,14429,"ref794","resource",239
14431,14430,"ref797","resource",239
14432,14431,"ref800","resource",239
14433,14432,"ref803","resource",239
14434,14433,"ref806","resource",239
14435,14434,"ref809","resource",239
14436,14435,"ref812","resource",239
14437,14436,"ref815","resource",239
14438,14437,"ref818","resource",239
14439,14438,"ref821","resource",239
14440,14439,"ref824","resource",239
14441,14440,"ref827","resource",239
14442,14441,"ref830","resource",239
14443,14442,"ref833","resource",239
14444,14443,"ref836","resource",239
14445,14444,"ref839","resource",239
14446,14445,"ref842","resource",239
14447,14446,"ref845","resource",239
14448,14447,"ref848","resource",239
14449,14448,"ref851","resource",239
14450,14449,"ref854","resource",239
14451,14450,"ref857","resource",239
14452,14451,"ref860","resource",239
14453,14452,"ref863","resource",239
14454,14453,"ref866","resource",239
14455,14454,"ref869","resource",239
14456,14455,"ref872","resource",239
14457,14456,"ref875","resource",239
14458,14457,"ref878","resource",239
14459,14458,"ref881","resource",239
14460,14459,"ref884","resource",239
14461,14460,"ref887","resource",239
14462,14461,"ref890","resource",239
14463,14462,"ref893","resource",239
14464,14463,"ref896","resource",239
14465,14464,"ref899","resource",239
14466,14465,"ref902","resource",239
14467,14466,"ref905","resource",239
14468,14467,"ref908","resource",239
14469,14468,"ref911","resource",239
14470,14469,"ref914","resource",239
14471,14470,"ref917","resource",239
14472,14471,"ref920","resource",239
14473,14472,"ref923","resource",239
14474,14473,"ref926","resource",239
14475,14474,"ref929","resource",239
14476,14475,"ref932","resource",239
14477,14476,"ref935","resource",239
14478,14477,"ref938","resource",239
14479,14478,"ref941","resource",239
14480,14479,"ref944","resource",239
14481,14480,"ref947","resource",239
14482,14481,"ref950","resource",239
14483,14482,"ref953","resource",239
14484,14483,"ref956","resource",239
14485,14484,"ref959","resource",239
14486,14485,"ref962","resource",239
14487,14486,"ref965","resource",239
14488,14487,"ref968","resource",239
14489,14488,"ref971","resource",239
14490,14489,"ref974","resource",239
14491,14490,"ref977","resource",239
14492,14491,"ref980","resource",239
14493,14492,"ref983","resource",239
14494,14493,"ref986","resource",239
14495,14494,"ref989","resource",239
14496,14495,"ref992","resource",239
14497,14496,"ref995","resource",239
14498,14497,"ref998","resource",239
14499,14498,"ref1001","resource",239
14500,14499,"ref1004","resource",239
14501,14500,"ref1007","resource",239
14502,14501,"ref1010","resource",239
14503,14502,"ref1013","resource",239
14504,14503,"ref1016","resource",239
14505,14504,"ref1019","resource",239
14506,14505,"ref1022","resource",239
14507,14506,"ref1025","resource",239
14508,14507,"ref1028","resource",239
14509,14508,"ref1031","resource",239
14510,14509,"ref1034","resource",239
14511,14510,"ref1037","resource",239
14512,14511,"ref1040","resource",239
14513,14512,"ref1043","resource",239
14514,14513,"ref1046","resource",239
14515,14514,"ref1049","resource",239
14516,14515,"ref1052","resource",239
14517,14516,"ref1055","resource",239
14518,14517,"ref1058","resource",239
14519,14518,"ref1061","resource",239
14520,14519,"ref1064","resource",239
14521,14520,"ref1067","resource",239
14522,14521,"ref1070","resource",239
14523,14522,"ref1073","resource",239
14524,14523,"ref1076","resource",239
14525,14524,"ref1079","resource",239
14526,14525,"ref1082","resource",239
14527,14526,"ref1085","resource",239
14528,14527,"ref1088","resource",239
14529,14528,"ref1091","resource",239
14530,14529,"ref1094","resource",239
14531,14530,"ref1097","resource",239
14532,14531,"ref1100","resource",239
14533,14532,"ref1103","resource",239
14534,14533,"ref1106","resource",239
14535,14534,"ref1109","resource",239
14536,14535,"ref1112","resource",239
14537,14536,"ref1115","resource",239
14538,14537,"ref1118","resource",239
14539,14538,"ref1121","resource",239
14540,14539,"ref1124","resource",239
14541,14540,"ref1127","resource",239
14542,14541,"ref1130","resource",239
14543,14542,"ref1133","resource",239
14544,14543,"ref1136","resource",239
14545,14544,"ref1139","resource",239
14546,14545,"ref1142","resource",239
14547,14546,"ref1145","resource",239
14548,14547,"ref1148","resource",239
14549,14548,"ref1151","resource",239
14550,14549,"ref1154","resource",239
14551,14550,"ref1157","resource",239
14552,14551,"ref1160","resource",239
14553,14552,"ref1163","resource",239
14554,14553,"ref1166","resource",239
14555,14554,"ref1169","resource",239
