id,lock_version,json_schema_version,vocab_id,"term",term_type_id,"created_by","last_modified_by","create_time","system_mtime","user_mtime"
393,0,1,1,"Society of Friends -- New Jersey",1275,"admin","admin","2016-07-26 13:36:05","2016-07-26 13:36:05","2016-07-26 13:36:05"
394,0,1,1,"Cantos",1276,"admin","admin","2016-08-15 19:56:25","2016-08-15 19:56:25","2016-08-15 19:56:25"
395,0,1,1,"moo",1267,"admin","admin","2016-08-24 17:26:38","2016-08-24 17:26:38","2016-08-24 17:26:38"
396,0,1,1,"Sarcophagi",1275,"admin","admin","2016-08-24 18:24:58","2016-08-24 18:24:58","2016-08-24 18:24:58"
397,0,1,1,"Black Sea Region.",1269,"admin","admin","2016-08-24 18:24:58","2016-08-24 18:24:58","2016-08-24 18:24:58"
398,0,1,1,"Sarcophagi, Greek.",1275,"admin","admin","2016-08-24 18:24:58","2016-08-24 18:24:58","2016-08-24 18:24:58"
399,0,1,1,"Books",1275,"admin","admin","2016-08-29 17:46:00","2016-08-29 17:46:00","2016-08-29 17:46:00"
400,0,1,1,"Cookbooks",1270,"admin","admin","2016-08-29 17:47:50","2016-08-29 17:47:50","2016-08-29 17:47:50"
401,0,1,1,"Scrap-books",1275,"admin","admin","2016-08-29 18:20:26","2016-08-29 18:20:26","2016-08-29 18:20:26"
402,0,1,1,"Scrapbooks",1275,"admin","admin","2016-08-29 18:20:26","2016-08-29 18:20:26","2016-08-29 18:20:26"
403,0,1,1,"Amateur Photography",1275,"admin","admin","2016-08-30 20:48:44","2016-08-30 20:48:44","2016-08-30 20:48:44"
404,0,1,1,"Camera Club",1275,"admin","admin","2016-08-30 20:48:44","2016-08-30 20:48:44","2016-08-30 20:48:44"
405,0,1,1,"Pennsylvania",1269,"admin","admin","2016-08-30 20:48:44","2016-08-30 20:48:44","2016-08-30 20:48:44"
406,0,1,1,"Philadelphia",1269,"admin","admin","2016-08-30 20:48:44","2016-08-30 20:48:44","2016-08-30 20:48:44"
407,0,1,1,"Societies -- United States",1275,"admin","admin","2016-08-30 20:48:44","2016-08-30 20:48:44","2016-08-30 20:48:44"
408,0,1,1,"Child development",1275,"admin","admin","2016-09-13 14:58:10","2016-09-13 14:58:10","2016-09-13 14:58:10"
409,0,1,1,"Child rearing",1275,"admin","admin","2016-09-13 14:58:10","2016-09-13 14:58:10","2016-09-13 14:58:10"
410,0,1,1,"Parent and child",1275,"admin","admin","2016-09-13 14:58:10","2016-09-13 14:58:10","2016-09-13 14:58:10"
411,0,1,1,"Social service",1275,"admin","admin","2016-09-13 14:58:10","2016-09-13 14:58:10","2016-09-13 14:58:10"
412,0,1,1,"Spelman Fund",1275,"admin","admin","2016-09-13 14:58:10","2016-09-13 14:58:10","2016-09-13 14:58:10"
413,0,1,1,"Parenting--Study and teaching",1275,"admin","admin","2016-09-13 14:58:10","2016-09-13 14:58:10","2016-09-13 14:58:10"
414,0,1,1,"White House Conference on Child Health and Protection, (1930)",1275,"admin","admin","2016-09-13 14:58:10","2016-09-13 14:58:10","2016-09-13 14:58:10"
415,0,1,1,"Rings in literature",1275,"admin","admin","2016-09-23 02:30:33","2016-09-23 02:30:33","2016-09-23 02:30:33"
416,0,1,1,"Annual reports",1270,"admin","admin","2016-10-11 16:23:28","2016-10-11 16:23:28","2016-10-11 16:23:28"
417,0,1,1,"Articles",1270,"admin","admin","2016-10-11 16:23:28","2016-10-11 16:23:28","2016-10-11 16:23:28"
418,0,1,1,"Articles of incorporation",1270,"admin","admin","2016-10-11 16:23:28","2016-10-11 16:23:28","2016-10-11 16:23:28"
419,0,1,1,"Videocassettes",1270,"admin","admin","2016-10-11 16:23:29","2016-10-11 16:23:29","2016-10-11 16:23:29"
420,0,1,1,"Agriculture",1275,"admin","admin","2016-10-11 16:23:29","2016-10-11 16:23:29","2016-10-11 16:23:29"
421,0,1,1,"4-H clubs -- Photographs",1275,"admin","admin","2016-10-11 16:23:29","2016-10-11 16:23:29","2016-10-11 16:23:29"
422,0,1,1,"4-H clubs",1269,"admin","admin","2016-10-11 16:23:29","2016-10-11 16:23:29","2016-10-11 16:23:29"
423,0,1,1,"Agricultural economics",1269,"admin","admin","2016-10-11 16:23:29","2016-10-11 16:23:29","2016-10-11 16:23:29"
424,0,1,1,"Agricultural economists -- Maine",1275,"admin","admin","2016-10-11 16:23:29","2016-10-11 16:23:29","2016-10-11 16:23:29"
425,0,1,1,"Cooperative Extension Service (U.S.)",1269,"admin","admin","2016-10-11 16:23:29","2016-10-11 16:23:29","2016-10-11 16:23:29"
426,0,1,1,"Dairy farmers -- Maine",1275,"admin","admin","2016-10-11 16:23:29","2016-10-11 16:23:29","2016-10-11 16:23:29"
427,0,1,1,"Dairy",1269,"admin","admin","2016-10-11 16:23:29","2016-10-11 16:23:29","2016-10-11 16:23:29"
428,0,1,1,"Farm management",1269,"admin","admin","2016-10-11 16:23:29","2016-10-11 16:23:29","2016-10-11 16:23:29"
429,0,1,1,"Forestry",1275,"admin","admin","2016-10-11 16:23:29","2016-10-11 16:23:29","2016-10-11 16:23:29"
430,0,1,1,"Agriculture -- Maine",1275,"admin","admin","2016-10-11 16:23:29","2016-10-11 16:23:29","2016-10-11 16:23:29"
431,0,1,1,"Agriculture Equipment and supplies",1269,"admin","admin","2016-10-11 16:23:29","2016-10-11 16:23:29","2016-10-11 16:23:29"
432,0,1,1,"Poultry",1269,"admin","admin","2016-10-11 16:23:29","2016-10-11 16:23:29","2016-10-11 16:23:29"
433,0,1,1,"Fruit",1269,"admin","admin","2016-10-11 16:23:29","2016-10-11 16:23:29","2016-10-11 16:23:29"
434,0,1,1,"Sheep",1275,"admin","admin","2016-10-11 16:23:29","2016-10-11 16:23:29","2016-10-11 16:23:29"
435,0,1,1,"Nutrition",1275,"admin","admin","2016-10-11 16:23:29","2016-10-11 16:23:29","2016-10-11 16:23:29"
436,0,1,1,"Saltwater lakes",1275,"admin","admin","2016-10-31 21:29:51","2016-10-31 21:29:51","2016-10-31 21:29:51"
437,0,1,1,"Saline lakes",1275,"admin","admin","2016-10-31 21:29:51","2016-10-31 21:29:51","2016-10-31 21:29:51"
438,0,1,1,"Salt lakes",1275,"admin","admin","2016-10-31 21:29:51","2016-10-31 21:29:51","2016-10-31 21:29:51"
439,0,1,1,"Automobile industry and trade",1275,"buschedw","buschedw","2016-11-15 21:42:24","2016-11-15 21:42:24","2016-11-15 21:42:24"
440,0,1,1,"Truck industry",1275,"buschedw","buschedw","2016-11-15 21:42:24","2016-11-15 21:42:24","2016-11-15 21:42:24"
441,0,1,1,"Trucks -- Design and construction",1275,"buschedw","buschedw","2016-11-15 21:42:24","2016-11-15 21:42:24","2016-11-15 21:42:24"
442,0,1,1,"Trucks -- United States -- History",1275,"buschedw","buschedw","2016-11-15 21:42:24","2016-11-15 21:42:24","2016-11-15 21:42:24"
443,0,1,1,"Authors and publishers",1267,"admin","admin","2016-11-16 16:08:48","2016-11-16 16:08:48","2016-11-16 16:08:48"
444,0,1,1,"Juvenalia",1270,"admin","admin","2016-11-16 16:55:00","2016-11-16 16:55:00","2016-11-16 16:55:00"
445,0,1,1,"Cassette tapes",1270,"admin","admin","2016-11-16 16:55:30","2016-11-16 16:55:30","2016-11-16 16:55:30"
446,0,1,1,"Publishers and publishing",1275,"admin","admin","2016-11-16 16:57:24","2016-11-16 16:57:24","2016-11-16 16:57:24"
447,0,1,1,"Authors",1271,"admin","admin","2016-11-16 16:58:50","2016-11-16 16:58:50","2016-11-16 16:58:50"
448,0,1,1,"Theater",1275,"admin","admin","2016-11-16 17:09:34","2016-11-16 17:09:34","2016-11-16 17:09:34"
449,0,1,1,"American",1269,"admin","admin","2016-11-16 17:09:34","2016-11-16 17:09:34","2016-11-16 17:09:34"
450,0,1,1,"19th century",1274,"admin","admin","2016-11-16 17:09:34","2016-11-16 17:09:34","2016-11-16 17:09:34"
451,0,1,1,"English",1269,"admin","admin","2016-11-16 17:10:44","2016-11-16 17:10:44","2016-11-16 17:10:44"
452,0,1,1,"Ballet",1275,"admin","admin","2016-11-16 19:09:25","2016-11-16 19:09:25","2016-11-16 19:09:25"
453,0,1,1,"Feminism",1275,"admin","admin","2016-11-17 15:54:49","2016-11-17 15:54:49","2016-11-17 15:54:49"
454,0,1,1,"20th century",1274,"admin","admin","2016-11-17 15:54:49","2016-11-17 15:54:49","2016-11-17 15:54:49"
455,0,1,1,"Chess",1275,"admin","admin","2016-11-17 15:54:57","2016-11-17 15:54:57","2016-11-17 15:54:57"
456,0,1,1,"Editing",1275,"admin","admin","2016-11-17 15:55:01","2016-11-17 15:55:01","2016-11-17 15:55:01"
457,0,1,1,"Cats",1275,"admin","admin","2016-11-17 15:55:02","2016-11-17 15:55:02","2016-11-17 15:55:02"
458,0,1,1,"Juvenile literature",1270,"admin","admin","2016-11-17 15:55:02","2016-11-17 15:55:02","2016-11-17 15:55:02"
459,0,1,1,"riot girl",1267,"admin","admin","2016-11-17 15:55:24","2016-11-17 15:55:24","2016-11-17 15:55:24"
460,0,1,1,"Portland, Oregon",1269,"admin","admin","2016-11-17 15:55:24","2016-11-17 15:55:24","2016-11-17 15:55:24"
461,0,1,1,"Germany",1269,"admin","admin","2016-11-17 15:55:36","2016-11-17 15:55:36","2016-11-17 15:55:36"
462,0,1,1,"Theater - United States",1270,"admin","admin","2016-11-17 15:56:01","2016-11-17 15:56:01","2016-11-17 15:56:01"
463,0,1,1,"naps",1267,"admin","admin","2016-11-17 15:56:20","2016-11-17 15:56:20","2016-11-17 15:56:20"
464,0,1,1,"Japan",1269,"admin","admin","2016-11-17 15:56:26","2016-11-17 15:56:26","2016-11-17 15:56:26"
465,0,1,1,"Theaters - United States",1270,"admin","admin","2016-11-17 15:56:41","2016-11-17 15:56:41","2016-11-17 15:56:41"
466,0,1,1,"radical cheese",1268,"admin","admin","2016-11-17 15:57:24","2016-11-17 15:57:24","2016-11-17 15:57:24"
467,0,1,1,"Ballet dancers",1275,"admin","admin","2016-11-17 16:00:51","2016-11-17 16:00:51","2016-11-17 16:00:51"
468,0,1,1,"Speaking of Jane Austen",1276,"admin","admin","2016-12-01 18:19:51","2016-12-01 18:19:51","2016-12-01 18:19:51"
469,0,1,1,"Talking of Jane Austen",1276,"admin","admin","2016-12-01 18:19:51","2016-12-01 18:19:51","2016-12-01 18:19:51"
470,0,1,1,"Scales (Weighing instruments) -- History -- 19th century",1275,"admin","admin","2016-12-15 14:58:21","2016-12-15 14:58:21","2016-12-15 14:58:21"
471,0,1,1,"Philadelphia (Pa.) -- History -- 19th century",1269,"admin","admin","2016-12-15 14:58:21","2016-12-15 14:58:21","2016-12-15 14:58:21"
472,0,1,1,"Missions & Missionaries",1275,"admin","admin","2017-01-12 18:50:28","2017-01-12 18:50:28","2017-01-12 18:50:28"
473,0,1,1,"Clergy ",1275,"admin","admin","2017-01-12 18:50:28","2017-01-12 18:50:28","2017-01-12 18:50:28"
474,0,1,1,"Correspondence",1275,"admin","admin","2017-01-12 18:50:28","2017-01-12 18:50:28","2017-01-12 18:50:28"
475,0,1,1,"Delaware Indians.",1275,"admin","admin","2017-01-18 17:49:16","2017-01-18 17:49:16","2017-01-18 17:49:16"
476,0,1,1,"Delaware Indians--Government relations.",1275,"admin","admin","2017-01-18 17:49:16","2017-01-18 17:49:16","2017-01-18 17:49:16"
477,0,1,1,"Indians of
North America--Legal status, laws, et",1275,"admin","admin","2017-01-18 17:49:16","2017-01-18 17:49:16","2017-01-18 17:49:16"
478,0,1,1,"Indians of North America-Treaties.",1275,"admin","admin","2017-01-18 17:49:16","2017-01-18 17:49:16","2017-01-18 17:49:16"
479,0,1,1,"Indians of North America--Land tenure.",1275,"admin","admin","2017-01-18 17:49:16","2017-01-18 17:49:16","2017-01-18 17:49:16"
480,0,1,1,"Cherokee Indians.",1275,"admin","admin","2017-01-18 17:49:16","2017-01-18 17:49:16","2017-01-18 17:49:16"
481,0,1,1,"Shawnee Indians.",1275,"admin","admin","2017-01-18 17:49:16","2017-01-18 17:49:16","2017-01-18 17:49:16"
482,0,1,1,"Articles.",1270,"admin","admin","2017-01-20 17:48:01","2017-01-20 17:48:01","2017-01-20 17:48:01"
483,0,1,1,"Correspondence.",1270,"admin","admin","2017-01-20 17:48:01","2017-01-20 17:48:01","2017-01-20 17:48:01"
484,0,1,1,"Papers and lectures.",1270,"admin","admin","2017-01-20 17:48:01","2017-01-20 17:48:01","2017-01-20 17:48:01"
485,0,1,1,"surveys (documents)",1270,"admin","admin","2017-01-20 17:48:01","2017-01-20 17:48:01","2017-01-20 17:48:01"
486,0,1,1,"Quakers",1275,"admin","admin","2017-01-24 18:09:21","2017-01-24 18:09:21","2017-01-24 18:09:21"
487,0,1,1,"United States",1269,"admin","admin","2017-01-24 18:09:21","2017-01-24 18:09:21","2017-01-24 18:09:21"
488,0,1,1,"History",1275,"admin","admin","2017-01-24 18:09:21","2017-01-24 18:09:21","2017-01-24 18:09:21"
489,0,1,1,"Sources",1270,"admin","admin","2017-01-24 18:09:21","2017-01-24 18:09:21","2017-01-24 18:09:21"
490,0,1,1,"Conscientious objectors",1275,"admin","admin","2017-01-24 18:09:21","2017-01-24 18:09:21","2017-01-24 18:09:21"
491,0,1,1,"Draft resisters",1275,"admin","admin","2017-01-24 18:09:21","2017-01-24 18:09:21","2017-01-24 18:09:21"
492,0,1,1,"Draft",1275,"admin","admin","2017-01-24 18:09:21","2017-01-24 18:09:21","2017-01-24 18:09:21"
493,0,1,1,"Conscientious objection",1275,"admin","admin","2017-01-24 18:09:21","2017-01-24 18:09:21","2017-01-24 18:09:21"
494,0,1,1,"Civil rights",1275,"admin","admin","2017-01-24 18:09:21","2017-01-24 18:09:21","2017-01-24 18:09:21"
495,0,1,1,"Lawyers",1275,"admin","admin","2017-01-24 18:09:21","2017-01-24 18:09:21","2017-01-24 18:09:21"
496,0,1,1,": Archives",1270,"admin","admin","2017-01-24 18:09:21","2017-01-24 18:09:21","2017-01-24 18:09:21"
497,0,1,1,"Bicycles.",1275,"admin","admin","2017-01-24 21:37:12","2017-01-24 21:37:12","2017-01-24 21:37:12"
498,0,1,1,"AIDS activists",1275,"admin","admin","2017-01-24 21:37:12","2017-01-24 21:37:12","2017-01-24 21:37:12"
499,0,1,1,"Abstracts (summaries)",1270,"cdibella","cdibella","2017-01-26 13:48:12","2017-01-26 13:48:12","2017-01-26 13:48:12"
500,0,1,1,"Advertisements.",1270,"cdibella","cdibella","2017-01-26 13:48:12","2017-01-26 13:48:12","2017-01-26 13:48:12"
501,0,1,1,"annual reports.",1270,"cdibella","cdibella","2017-01-26 13:48:12","2017-01-26 13:48:12","2017-01-26 13:48:12"
502,0,1,1,"Antigua and Barbuda.",1269,"cdibella","cdibella","2017-01-26 13:48:12","2017-01-26 13:48:12","2017-01-26 13:48:12"
503,0,1,1,"Audiovisual materials.",1270,"cdibella","cdibella","2017-01-26 13:48:12","2017-01-26 13:48:12","2017-01-26 13:48:12"
504,0,1,1,"Barbados.",1269,"cdibella","cdibella","2017-01-26 13:48:12","2017-01-26 13:48:12","2017-01-26 13:48:12"
505,0,1,1,"Belize.",1269,"cdibella","cdibella","2017-01-26 13:48:12","2017-01-26 13:48:12","2017-01-26 13:48:12"
506,0,1,1,"Brazil.",1269,"cdibella","cdibella","2017-01-26 13:48:12","2017-01-26 13:48:12","2017-01-26 13:48:12"
507,0,1,1,"British Virgin Islands.",1269,"cdibella","cdibella","2017-01-26 13:48:12","2017-01-26 13:48:12","2017-01-26 13:48:12"
508,0,1,1,"Brochures.",1270,"cdibella","cdibella","2017-01-26 13:48:12","2017-01-26 13:48:12","2017-01-26 13:48:12"
509,0,1,1,"Central America.",1269,"cdibella","cdibella","2017-01-26 13:48:12","2017-01-26 13:48:12","2017-01-26 13:48:12"
510,0,1,1,"Clippings (information artifacts)",1270,"cdibella","cdibella","2017-01-26 13:48:12","2017-01-26 13:48:12","2017-01-26 13:48:12"
511,0,1,1,"Costa Rica.",1269,"cdibella","cdibella","2017-01-26 13:48:12","2017-01-26 13:48:12","2017-01-26 13:48:12"
512,0,1,1,"Cuba.",1269,"cdibella","cdibella","2017-01-26 13:48:12","2017-01-26 13:48:12","2017-01-26 13:48:12"
513,0,1,1,"Dominica.",1269,"cdibella","cdibella","2017-01-26 13:48:12","2017-01-26 13:48:12","2017-01-26 13:48:12"
514,0,1,1,"Dominican Republic.",1269,"cdibella","cdibella","2017-01-26 13:48:12","2017-01-26 13:48:12","2017-01-26 13:48:12"
515,0,1,1,"Ecuador.",1269,"cdibella","cdibella","2017-01-26 13:48:12","2017-01-26 13:48:12","2017-01-26 13:48:12"
516,0,1,1,"El Salvador.",1269,"cdibella","cdibella","2017-01-26 13:48:12","2017-01-26 13:48:12","2017-01-26 13:48:12"
517,0,1,1,"Ephemera.",1270,"cdibella","cdibella","2017-01-26 13:48:12","2017-01-26 13:48:12","2017-01-26 13:48:12"
518,0,1,1,"Financial records.",1270,"cdibella","cdibella","2017-01-26 13:48:12","2017-01-26 13:48:12","2017-01-26 13:48:12"
519,0,1,1,"Fliers (printed matter).",1270,"cdibella","cdibella","2017-01-26 13:48:12","2017-01-26 13:48:12","2017-01-26 13:48:12"
520,0,1,1,"greeting cards.",1270,"cdibella","cdibella","2017-01-26 13:48:12","2017-01-26 13:48:12","2017-01-26 13:48:12"
521,0,1,1,"Grenada.",1269,"cdibella","cdibella","2017-01-26 13:48:12","2017-01-26 13:48:12","2017-01-26 13:48:12"
522,0,1,1,"Guatemala.",1269,"cdibella","cdibella","2017-01-26 13:48:12","2017-01-26 13:48:12","2017-01-26 13:48:12"
523,0,1,1,"Guyana.",1269,"cdibella","cdibella","2017-01-26 13:48:12","2017-01-26 13:48:12","2017-01-26 13:48:12"
524,0,1,1,"Haiti.",1269,"cdibella","cdibella","2017-01-26 13:48:12","2017-01-26 13:48:12","2017-01-26 13:48:12"
525,0,1,1,"Honduras.",1269,"cdibella","cdibella","2017-01-26 13:48:12","2017-01-26 13:48:12","2017-01-26 13:48:12"
526,0,1,1,"Invitations.",1270,"cdibella","cdibella","2017-01-26 13:48:12","2017-01-26 13:48:12","2017-01-26 13:48:12"
527,0,1,1,"Jamaica.",1269,"cdibella","cdibella","2017-01-26 13:48:12","2017-01-26 13:48:12","2017-01-26 13:48:12"
528,0,1,1,"Journals (periodicals).",1270,"cdibella","cdibella","2017-01-26 13:48:12","2017-01-26 13:48:12","2017-01-26 13:48:12"
529,0,1,1,"Mailing lists.",1270,"cdibella","cdibella","2017-01-26 13:48:12","2017-01-26 13:48:12","2017-01-26 13:48:12"
530,0,1,1,"Manuscripts (document genre)",1270,"cdibella","cdibella","2017-01-26 13:48:12","2017-01-26 13:48:12","2017-01-26 13:48:12"
531,0,1,1,"Maps.",1270,"cdibella","cdibella","2017-01-26 13:48:12","2017-01-26 13:48:12","2017-01-26 13:48:12"
532,0,1,1,"Mexico.",1269,"cdibella","cdibella","2017-01-26 13:48:12","2017-01-26 13:48:12","2017-01-26 13:48:12"
533,0,1,1,"Minutes.",1270,"cdibella","cdibella","2017-01-26 13:48:12","2017-01-26 13:48:12","2017-01-26 13:48:12"
534,0,1,1,"Netherlands Antilles",1269,"cdibella","cdibella","2017-01-26 13:48:12","2017-01-26 13:48:12","2017-01-26 13:48:12"
535,0,1,1,"Newsletters.",1270,"cdibella","cdibella","2017-01-26 13:48:12","2017-01-26 13:48:12","2017-01-26 13:48:12"
536,0,1,1,"Nicaragua.",1269,"cdibella","cdibella","2017-01-26 13:48:12","2017-01-26 13:48:12","2017-01-26 13:48:12"
537,0,1,1,"Panama.",1269,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13"
538,0,1,1,"Photographs.",1270,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13"
539,0,1,1,"Postcards.",1270,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13"
540,0,1,1,"Posters.",1270,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13"
541,0,1,1,"Press releases.",1270,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13"
542,0,1,1,"Proceedings.",1270,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13"
543,0,1,1,"Programs (documents).",1270,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13"
544,0,1,1,"Proposals.",1270,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13"
545,0,1,1,"Puerto Rico.",1269,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13"
546,0,1,1,"Saint Kitts and Nevis.",1269,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13"
547,0,1,1,"Saint Lucia.",1269,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13"
548,0,1,1,"Saint Vincent and the Grenadines.",1269,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13"
549,0,1,1,"Suriname.",1269,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13"
550,0,1,1,"Trinidad and Tobago.",1269,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13"
551,0,1,1,"Venezuela.",1269,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13"
552,0,1,1,"Virgin Islands of the United States.",1269,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13"
553,0,1,1,"West Indies.",1269,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13"
554,0,1,1,"Works of art.",1270,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13"
555,0,1,1,"Dramatists",1271,"admin","admin","2017-02-02 19:31:44","2017-02-02 19:31:44","2017-02-02 19:31:44"
556,0,1,1,"Theater--United States--History--20th century.",1275,"admin","admin","2017-02-02 19:34:41","2017-02-02 19:34:41","2017-02-02 19:34:41"
557,0,1,1,"Composition",1270,"admin","admin","2017-02-02 19:37:26","2017-02-02 19:37:26","2017-02-02 19:37:26"
558,0,1,1,"Screenplays",1270,"admin","admin","2017-02-02 19:53:10","2017-02-02 19:53:10","2017-02-02 19:53:10"
559,0,1,1,"Massachusetts Institute of Technology -- History",1275,"admin","admin","2017-02-10 20:18:04","2017-02-10 20:18:04","2017-02-10 20:18:04"
560,0,1,1,"Musicians--Correspondence.",1275,"admin","admin","2017-02-15 00:16:39","2017-02-15 00:16:39","2017-02-15 00:16:39"
561,0,1,1,"Art, Medieval |v Addresses, essays, lectures.",1275,"admin","admin","2017-02-15 03:35:33","2017-02-15 03:35:33","2017-02-15 03:35:33"
562,0,1,1,"English literature |x Middle English, 1100-1500 |x History and criticism |v Addresses, essays, lectures.",1275,"admin","admin","2017-02-15 03:35:33","2017-02-15 03:35:33","2017-02-15 03:35:33"
563,0,1,1,"Essays.",1270,"admin","admin","2017-02-15 03:35:33","2017-02-15 03:35:33","2017-02-15 03:35:33"
564,0,1,1,"Literature |x History and criticism.",1275,"admin","admin","2017-02-15 03:35:33","2017-02-15 03:35:33","2017-02-15 03:35:33"
565,0,1,1,"Notebooks",1270,"admin","admin","2017-02-15 03:35:33","2017-02-15 03:35:33","2017-02-15 03:35:33"
566,0,1,1,"speeches.",1270,"admin","admin","2017-02-15 03:35:33","2017-02-15 03:35:33","2017-02-15 03:35:33"
567,0,1,1,"Spain -- History -- Civil War, 1936-1939.",1275,"admin","admin","2017-03-20 19:04:20","2017-03-20 19:04:20","2017-03-20 19:04:20"
568,0,1,1,"Spain -- History -- Civil War, 1936-1939 -- Veterans.",1269,"admin","admin","2017-03-20 19:04:20","2017-03-20 19:04:20","2017-03-20 19:04:20"
569,0,1,1,"Spain -- History -- Civil War, 1936-1939 -- Participation, Foreign.",1269,"admin","admin","2017-03-20 19:04:20","2017-03-20 19:04:20","2017-03-20 19:04:20"
570,0,1,1,"Cubans.",1275,"admin","admin","2017-03-20 19:04:20","2017-03-20 19:04:20","2017-03-20 19:04:20"
571,0,1,1,"Fairy tales",1275,"admin","admin","2017-03-20 19:19:17","2017-03-20 19:19:17","2017-03-20 19:19:17"
572,0,1,1,"Videotapes.",1270,"admin","admin","2017-03-23 14:43:03","2017-03-23 14:43:03","2017-03-23 14:43:03"
573,0,1,1,"Audiocassettes.",1270,"admin","admin","2017-03-23 14:43:03","2017-03-23 14:43:03","2017-03-23 14:43:03"
574,0,1,1,"Police corruption",1275,"admin","admin","2017-03-23 14:43:03","2017-03-23 14:43:03","2017-03-23 14:43:03"
575,0,1,1,"Migrant labor",1275,"admin","admin","2017-03-23 14:43:03","2017-03-23 14:43:03","2017-03-23 14:43:03"
576,0,1,1,"Judicial corruption",1275,"admin","admin","2017-03-23 14:43:03","2017-03-23 14:43:03","2017-03-23 14:43:03"
577,0,1,1,"HIV (Viruses)",1275,"admin","admin","2017-03-23 14:43:03","2017-03-23 14:43:03","2017-03-23 14:43:03"
578,0,1,1,"Elections",1275,"admin","admin","2017-03-23 14:43:03","2017-03-23 14:43:03","2017-03-23 14:43:03"
579,0,1,1,"Boat people",1275,"admin","admin","2017-03-23 14:43:03","2017-03-23 14:43:03","2017-03-23 14:43:03"
580,0,1,1,"AIDS (Disease)",1275,"admin","admin","2017-03-23 14:43:03","2017-03-23 14:43:03","2017-03-23 14:43:03"
581,0,1,1,"watercolors (paintings)",1270,"admin","admin","2017-03-23 14:49:52","2017-03-23 14:49:52","2017-03-23 14:49:52"
716,0,1,1,"Physicians -- Records and correspondence.",1275,"admin","admin","2017-03-23 15:24:47","2017-03-23 15:24:47","2017-03-23 15:24:47"
717,0,1,1,"Medicine -- Study and teaching -- Pennsylvania -- Philadelphia",1275,"admin","admin","2017-03-23 15:24:47","2017-03-23 15:24:47","2017-03-23 15:24:47"
718,0,1,1,"Mental illness -- Treatment -- United States -- History -- 19th century",1275,"admin","admin","2017-03-23 15:24:47","2017-03-23 15:24:47","2017-03-23 15:24:47"
719,0,1,1,"Yellow Fever -- Pennsylvania -- Philadelphia",1275,"admin","admin","2017-03-23 15:24:47","2017-03-23 15:24:47","2017-03-23 15:24:47"
720,0,1,1,"United States -- History -- Revolution, 1775-1783 -- Medical care",1269,"admin","admin","2017-03-23 15:24:47","2017-03-23 15:24:47","2017-03-23 15:24:47"
721,0,1,1,"United States -- Politics and government -- 1775-1783",1269,"admin","admin","2017-03-23 15:24:47","2017-03-23 15:24:47","2017-03-23 15:24:47"
722,0,1,1,"Breast -- Cancer",1275,"admin","admin","2017-03-23 15:24:47","2017-03-23 15:24:47","2017-03-23 15:24:47"
723,0,1,1,"Breast Neoplasms",1275,"admin","admin","2017-03-23 15:24:47","2017-03-23 15:24:47","2017-03-23 15:24:47"
724,0,1,1,"Medicine -- Russia -- History -- 19th century",1275,"admin","admin","2017-03-23 15:24:47","2017-03-23 15:24:47","2017-03-23 15:24:47"
725,0,1,1,"Education, Medical -- History -- Russia (Pre-1917)",1275,"admin","admin","2017-03-23 15:24:47","2017-03-23 15:24:47","2017-03-23 15:24:47"
726,0,1,1,"History of Medicine -- Russia (Pre-1917)",1275,"admin","admin","2017-03-23 15:24:47","2017-03-23 15:24:47","2017-03-23 15:24:47"
727,0,1,1,"Women -- Education -- United States -- History -- 19th century",1275,"admin","admin","2017-03-23 15:24:47","2017-03-23 15:24:47","2017-03-23 15:24:47"
