id,lock_version,json_schema_version,"building","title","floor","room","area","barcode","classification","coordinate_1_label","coordinate_1_indicator","coordinate_2_label","coordinate_2_indicator","coordinate_3_label","coordinate_3_indicator",temporary_id,"created_by","last_modified_by","create_time","system_mtime","user_mtime"
582,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0014, Shelf: a]","1st",NULL,NULL,NULL,NULL,"Bay","0014","Shelf","a",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:09","2017-07-13 22:14:18","2016-06-27 13:52:09"
583,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0014, Shelf: b]","1st",NULL,NULL,NULL,NULL,"Bay","0014","Shelf","b",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:09","2017-07-13 22:14:18","2016-06-27 13:52:09"
584,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0014, Shelf: c]","1st",NULL,NULL,NULL,NULL,"Bay","0014","Shelf","c",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:09","2017-07-13 22:14:18","2016-06-27 13:52:09"
585,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0014, Shelf: d]","1st",NULL,NULL,NULL,NULL,"Bay","0014","Shelf","d",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:09","2017-07-13 22:14:18","2016-06-27 13:52:09"
586,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0014, Shelf: e]","1st",NULL,NULL,NULL,NULL,"Bay","0014","Shelf","e",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:09","2017-07-13 22:14:18","2016-06-27 13:52:09"
587,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0014, Shelf: f]","1st",NULL,NULL,NULL,NULL,"Bay","0014","Shelf","f",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:09","2017-07-13 22:14:18","2016-06-27 13:52:09"
588,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0014, Shelf: g]","1st",NULL,NULL,NULL,NULL,"Bay","0014","Shelf","g",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:09","2017-07-13 22:14:18","2016-06-27 13:52:09"
589,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0014, Shelf: h]","1st",NULL,NULL,NULL,NULL,"Bay","0014","Shelf","h",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:09","2017-07-13 22:14:18","2016-06-27 13:52:09"
590,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0014, Shelf: i]","1st",NULL,NULL,NULL,NULL,"Bay","0014","Shelf","i",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:09","2017-07-13 22:14:18","2016-06-27 13:52:09"
591,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0015, Shelf: a]","1st",NULL,NULL,NULL,NULL,"Bay","0015","Shelf","a",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:09","2017-07-13 22:14:18","2016-06-27 13:52:09"
592,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0015, Shelf: b]","1st",NULL,NULL,NULL,NULL,"Bay","0015","Shelf","b",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:09","2017-07-13 22:14:18","2016-06-27 13:52:09"
593,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0015, Shelf: c]","1st",NULL,NULL,NULL,NULL,"Bay","0015","Shelf","c",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:09","2017-07-13 22:14:18","2016-06-27 13:52:09"
594,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0015, Shelf: d]","1st",NULL,NULL,NULL,NULL,"Bay","0015","Shelf","d",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:09","2017-07-13 22:14:18","2016-06-27 13:52:09"
595,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0015, Shelf: e]","1st",NULL,NULL,NULL,NULL,"Bay","0015","Shelf","e",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:09","2017-07-13 22:14:18","2016-06-27 13:52:09"
596,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0015, Shelf: f]","1st",NULL,NULL,NULL,NULL,"Bay","0015","Shelf","f",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:09","2017-07-13 22:14:18","2016-06-27 13:52:09"
597,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0015, Shelf: g]","1st",NULL,NULL,NULL,NULL,"Bay","0015","Shelf","g",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:09","2017-07-13 22:14:18","2016-06-27 13:52:09"
598,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0015, Shelf: h]","1st",NULL,NULL,NULL,NULL,"Bay","0015","Shelf","h",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:09","2017-07-13 22:14:18","2016-06-27 13:52:09"
599,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0015, Shelf: i]","1st",NULL,NULL,NULL,NULL,"Bay","0015","Shelf","i",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:09","2017-07-13 22:14:18","2016-06-27 13:52:09"
600,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0016, Shelf: a]","1st",NULL,NULL,NULL,NULL,"Bay","0016","Shelf","a",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:09","2017-07-13 22:14:18","2016-06-27 13:52:09"
601,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0016, Shelf: b]","1st",NULL,NULL,NULL,NULL,"Bay","0016","Shelf","b",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:09","2017-07-13 22:14:18","2016-06-27 13:52:09"
602,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0016, Shelf: c]","1st",NULL,NULL,NULL,NULL,"Bay","0016","Shelf","c",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:09","2017-07-13 22:14:18","2016-06-27 13:52:09"
603,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0016, Shelf: d]","1st",NULL,NULL,NULL,NULL,"Bay","0016","Shelf","d",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:09","2017-07-13 22:14:18","2016-06-27 13:52:09"
604,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0016, Shelf: e]","1st",NULL,NULL,NULL,NULL,"Bay","0016","Shelf","e",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:09","2017-07-13 22:14:18","2016-06-27 13:52:09"
605,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0016, Shelf: f]","1st",NULL,NULL,NULL,NULL,"Bay","0016","Shelf","f",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:09","2017-07-13 22:14:18","2016-06-27 13:52:09"
606,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0016, Shelf: g]","1st",NULL,NULL,NULL,NULL,"Bay","0016","Shelf","g",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:09","2017-07-13 22:14:18","2016-06-27 13:52:09"
607,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0016, Shelf: h]","1st",NULL,NULL,NULL,NULL,"Bay","0016","Shelf","h",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:09","2017-07-13 22:14:18","2016-06-27 13:52:09"
608,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0016, Shelf: i]","1st",NULL,NULL,NULL,NULL,"Bay","0016","Shelf","i",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:09","2017-07-13 22:14:18","2016-06-27 13:52:09"
609,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0017, Shelf: a]","1st",NULL,NULL,NULL,NULL,"Bay","0017","Shelf","a",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:09","2017-07-13 22:14:18","2016-06-27 13:52:09"
610,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0017, Shelf: b]","1st",NULL,NULL,NULL,NULL,"Bay","0017","Shelf","b",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:09","2017-07-13 22:14:18","2016-06-27 13:52:09"
611,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0017, Shelf: c]","1st",NULL,NULL,NULL,NULL,"Bay","0017","Shelf","c",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:09","2017-07-13 22:14:18","2016-06-27 13:52:09"
612,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0017, Shelf: d]","1st",NULL,NULL,NULL,NULL,"Bay","0017","Shelf","d",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:09","2017-07-13 22:14:18","2016-06-27 13:52:09"
613,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0017, Shelf: e]","1st",NULL,NULL,NULL,NULL,"Bay","0017","Shelf","e",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:09","2017-07-13 22:14:18","2016-06-27 13:52:09"
614,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0017, Shelf: f]","1st",NULL,NULL,NULL,NULL,"Bay","0017","Shelf","f",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:09","2017-07-13 22:14:18","2016-06-27 13:52:09"
615,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0017, Shelf: g]","1st",NULL,NULL,NULL,NULL,"Bay","0017","Shelf","g",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:09","2017-07-13 22:14:18","2016-06-27 13:52:09"
616,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0017, Shelf: h]","1st",NULL,NULL,NULL,NULL,"Bay","0017","Shelf","h",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:09","2017-07-13 22:14:18","2016-06-27 13:52:09"
617,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0017, Shelf: i]","1st",NULL,NULL,NULL,NULL,"Bay","0017","Shelf","i",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:09","2017-07-13 22:14:18","2016-06-27 13:52:09"
618,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0018, Shelf: a]","1st",NULL,NULL,NULL,NULL,"Bay","0018","Shelf","a",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:09","2017-07-13 22:14:18","2016-06-27 13:52:09"
619,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0018, Shelf: b]","1st",NULL,NULL,NULL,NULL,"Bay","0018","Shelf","b",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:09","2017-07-13 22:14:18","2016-06-27 13:52:09"
620,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0018, Shelf: c]","1st",NULL,NULL,NULL,NULL,"Bay","0018","Shelf","c",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:09","2017-07-13 22:14:18","2016-06-27 13:52:09"
621,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0018, Shelf: d]","1st",NULL,NULL,NULL,NULL,"Bay","0018","Shelf","d",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:09","2017-07-13 22:14:18","2016-06-27 13:52:09"
622,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0018, Shelf: e]","1st",NULL,NULL,NULL,NULL,"Bay","0018","Shelf","e",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:09","2017-07-13 22:14:18","2016-06-27 13:52:09"
623,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0018, Shelf: f]","1st",NULL,NULL,NULL,NULL,"Bay","0018","Shelf","f",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:09","2017-07-13 22:14:18","2016-06-27 13:52:09"
624,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0018, Shelf: g]","1st",NULL,NULL,NULL,NULL,"Bay","0018","Shelf","g",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:09","2017-07-13 22:14:18","2016-06-27 13:52:09"
625,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0018, Shelf: h]","1st",NULL,NULL,NULL,NULL,"Bay","0018","Shelf","h",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:09","2017-07-13 22:14:18","2016-06-27 13:52:09"
626,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0018, Shelf: i]","1st",NULL,NULL,NULL,NULL,"Bay","0018","Shelf","i",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:09","2017-07-13 22:14:18","2016-06-27 13:52:09"
627,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0019, Shelf: a]","1st",NULL,NULL,NULL,NULL,"Bay","0019","Shelf","a",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:09","2017-07-13 22:14:18","2016-06-27 13:52:09"
628,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0019, Shelf: b]","1st",NULL,NULL,NULL,NULL,"Bay","0019","Shelf","b",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:09","2017-07-13 22:14:18","2016-06-27 13:52:09"
629,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0019, Shelf: c]","1st",NULL,NULL,NULL,NULL,"Bay","0019","Shelf","c",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:09","2017-07-13 22:14:18","2016-06-27 13:52:09"
630,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0019, Shelf: d]","1st",NULL,NULL,NULL,NULL,"Bay","0019","Shelf","d",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:09","2017-07-13 22:14:18","2016-06-27 13:52:09"
631,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0019, Shelf: e]","1st",NULL,NULL,NULL,NULL,"Bay","0019","Shelf","e",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:09","2017-07-13 22:14:18","2016-06-27 13:52:09"
632,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0019, Shelf: f]","1st",NULL,NULL,NULL,NULL,"Bay","0019","Shelf","f",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:09","2017-07-13 22:14:18","2016-06-27 13:52:09"
633,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0019, Shelf: g]","1st",NULL,NULL,NULL,NULL,"Bay","0019","Shelf","g",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:09","2017-07-13 22:14:18","2016-06-27 13:52:09"
634,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0019, Shelf: h]","1st",NULL,NULL,NULL,NULL,"Bay","0019","Shelf","h",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:09","2017-07-13 22:14:18","2016-06-27 13:52:09"
635,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0019, Shelf: i]","1st",NULL,NULL,NULL,NULL,"Bay","0019","Shelf","i",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:09","2017-07-13 22:14:18","2016-06-27 13:52:09"
636,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0020, Shelf: a]","1st",NULL,NULL,NULL,NULL,"Bay","0020","Shelf","a",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:09","2017-07-13 22:14:18","2016-06-27 13:52:09"
637,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0020, Shelf: b]","1st",NULL,NULL,NULL,NULL,"Bay","0020","Shelf","b",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:09","2017-07-13 22:14:18","2016-06-27 13:52:09"
638,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0020, Shelf: c]","1st",NULL,NULL,NULL,NULL,"Bay","0020","Shelf","c",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:09","2017-07-13 22:14:18","2016-06-27 13:52:09"
639,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0020, Shelf: d]","1st",NULL,NULL,NULL,NULL,"Bay","0020","Shelf","d",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:09","2017-07-13 22:14:18","2016-06-27 13:52:09"
640,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0020, Shelf: e]","1st",NULL,NULL,NULL,NULL,"Bay","0020","Shelf","e",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:09","2017-07-13 22:14:18","2016-06-27 13:52:09"
641,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0020, Shelf: f]","1st",NULL,NULL,NULL,NULL,"Bay","0020","Shelf","f",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:09","2017-07-13 22:14:18","2016-06-27 13:52:09"
642,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0020, Shelf: g]","1st",NULL,NULL,NULL,NULL,"Bay","0020","Shelf","g",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:09","2017-07-13 22:14:18","2016-06-27 13:52:09"
643,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0020, Shelf: h]","1st",NULL,NULL,NULL,NULL,"Bay","0020","Shelf","h",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:09","2017-07-13 22:14:18","2016-06-27 13:52:09"
644,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0020, Shelf: i]","1st",NULL,NULL,NULL,NULL,"Bay","0020","Shelf","i",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:09","2017-07-13 22:14:18","2016-06-27 13:52:09"
645,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0021, Shelf: a]","1st",NULL,NULL,NULL,NULL,"Bay","0021","Shelf","a",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:09","2017-07-13 22:14:18","2016-06-27 13:52:09"
646,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0021, Shelf: b]","1st",NULL,NULL,NULL,NULL,"Bay","0021","Shelf","b",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:09","2017-07-13 22:14:18","2016-06-27 13:52:09"
647,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0021, Shelf: c]","1st",NULL,NULL,NULL,NULL,"Bay","0021","Shelf","c",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:09","2017-07-13 22:14:18","2016-06-27 13:52:09"
648,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0021, Shelf: d]","1st",NULL,NULL,NULL,NULL,"Bay","0021","Shelf","d",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:09","2017-07-13 22:14:18","2016-06-27 13:52:09"
649,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0021, Shelf: e]","1st",NULL,NULL,NULL,NULL,"Bay","0021","Shelf","e",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:09","2017-07-13 22:14:18","2016-06-27 13:52:09"
650,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0021, Shelf: f]","1st",NULL,NULL,NULL,NULL,"Bay","0021","Shelf","f",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:09","2017-07-13 22:14:18","2016-06-27 13:52:09"
651,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0021, Shelf: g]","1st",NULL,NULL,NULL,NULL,"Bay","0021","Shelf","g",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:09","2017-07-13 22:14:18","2016-06-27 13:52:09"
652,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0021, Shelf: h]","1st",NULL,NULL,NULL,NULL,"Bay","0021","Shelf","h",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:09","2017-07-13 22:14:18","2016-06-27 13:52:09"
653,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0021, Shelf: i]","1st",NULL,NULL,NULL,NULL,"Bay","0021","Shelf","i",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:09","2017-07-13 22:14:18","2016-06-27 13:52:09"
654,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0022, Shelf: a]","1st",NULL,NULL,NULL,NULL,"Bay","0022","Shelf","a",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:10","2017-07-13 22:14:18","2016-06-27 13:52:10"
655,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0022, Shelf: b]","1st",NULL,NULL,NULL,NULL,"Bay","0022","Shelf","b",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:10","2017-07-13 22:14:18","2016-06-27 13:52:10"
656,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0022, Shelf: c]","1st",NULL,NULL,NULL,NULL,"Bay","0022","Shelf","c",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:10","2017-07-13 22:14:18","2016-06-27 13:52:10"
657,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0022, Shelf: d]","1st",NULL,NULL,NULL,NULL,"Bay","0022","Shelf","d",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:10","2017-07-13 22:14:18","2016-06-27 13:52:10"
658,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0022, Shelf: e]","1st",NULL,NULL,NULL,NULL,"Bay","0022","Shelf","e",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:10","2017-07-13 22:14:18","2016-06-27 13:52:10"
659,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0022, Shelf: f]","1st",NULL,NULL,NULL,NULL,"Bay","0022","Shelf","f",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:10","2017-07-13 22:14:18","2016-06-27 13:52:10"
660,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0022, Shelf: g]","1st",NULL,NULL,NULL,NULL,"Bay","0022","Shelf","g",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:10","2017-07-13 22:14:18","2016-06-27 13:52:10"
661,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0022, Shelf: h]","1st",NULL,NULL,NULL,NULL,"Bay","0022","Shelf","h",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:10","2017-07-13 22:14:18","2016-06-27 13:52:10"
662,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0022, Shelf: i]","1st",NULL,NULL,NULL,NULL,"Bay","0022","Shelf","i",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:10","2017-07-13 22:14:18","2016-06-27 13:52:10"
663,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0023, Shelf: a]","1st",NULL,NULL,NULL,NULL,"Bay","0023","Shelf","a",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:10","2017-07-13 22:14:18","2016-06-27 13:52:10"
664,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0023, Shelf: b]","1st",NULL,NULL,NULL,NULL,"Bay","0023","Shelf","b",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:10","2017-07-13 22:14:18","2016-06-27 13:52:10"
665,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0023, Shelf: c]","1st",NULL,NULL,NULL,NULL,"Bay","0023","Shelf","c",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:10","2017-07-13 22:14:18","2016-06-27 13:52:10"
666,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0023, Shelf: d]","1st",NULL,NULL,NULL,NULL,"Bay","0023","Shelf","d",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:10","2017-07-13 22:14:18","2016-06-27 13:52:10"
667,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0023, Shelf: e]","1st",NULL,NULL,NULL,NULL,"Bay","0023","Shelf","e",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:10","2017-07-13 22:14:18","2016-06-27 13:52:10"
668,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0023, Shelf: f]","1st",NULL,NULL,NULL,NULL,"Bay","0023","Shelf","f",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:10","2017-07-13 22:14:18","2016-06-27 13:52:10"
669,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0023, Shelf: g]","1st",NULL,NULL,NULL,NULL,"Bay","0023","Shelf","g",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:10","2017-07-13 22:14:18","2016-06-27 13:52:10"
670,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0023, Shelf: h]","1st",NULL,NULL,NULL,NULL,"Bay","0023","Shelf","h",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:10","2017-07-13 22:14:18","2016-06-27 13:52:10"
671,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0023, Shelf: i]","1st",NULL,NULL,NULL,NULL,"Bay","0023","Shelf","i",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:10","2017-07-13 22:14:18","2016-06-27 13:52:10"
672,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0024, Shelf: a]","1st",NULL,NULL,NULL,NULL,"Bay","0024","Shelf","a",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:10","2017-07-13 22:14:18","2016-06-27 13:52:10"
673,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0024, Shelf: b]","1st",NULL,NULL,NULL,NULL,"Bay","0024","Shelf","b",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:10","2017-07-13 22:14:18","2016-06-27 13:52:10"
674,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0024, Shelf: c]","1st",NULL,NULL,NULL,NULL,"Bay","0024","Shelf","c",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:10","2017-07-13 22:14:18","2016-06-27 13:52:10"
675,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0024, Shelf: d]","1st",NULL,NULL,NULL,NULL,"Bay","0024","Shelf","d",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:10","2017-07-13 22:14:18","2016-06-27 13:52:10"
676,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0024, Shelf: e]","1st",NULL,NULL,NULL,NULL,"Bay","0024","Shelf","e",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:10","2017-07-13 22:14:18","2016-06-27 13:52:10"
677,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0024, Shelf: f]","1st",NULL,NULL,NULL,NULL,"Bay","0024","Shelf","f",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:10","2017-07-13 22:14:18","2016-06-27 13:52:10"
678,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0024, Shelf: g]","1st",NULL,NULL,NULL,NULL,"Bay","0024","Shelf","g",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:10","2017-07-13 22:14:18","2016-06-27 13:52:10"
679,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0024, Shelf: h]","1st",NULL,NULL,NULL,NULL,"Bay","0024","Shelf","h",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:10","2017-07-13 22:14:18","2016-06-27 13:52:10"
680,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0024, Shelf: i]","1st",NULL,NULL,NULL,NULL,"Bay","0024","Shelf","i",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:10","2017-07-13 22:14:18","2016-06-27 13:52:10"
681,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0025, Shelf: a]","1st",NULL,NULL,NULL,NULL,"Bay","0025","Shelf","a",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:10","2017-07-13 22:14:18","2016-06-27 13:52:10"
682,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0025, Shelf: b]","1st",NULL,NULL,NULL,NULL,"Bay","0025","Shelf","b",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:10","2017-07-13 22:14:18","2016-06-27 13:52:10"
683,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0025, Shelf: c]","1st",NULL,NULL,NULL,NULL,"Bay","0025","Shelf","c",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:10","2017-07-13 22:14:18","2016-06-27 13:52:10"
684,0,1,"Rubenstein","Rubenstein, 1st [Bay: 0025, Shelf: d]","1st",NULL,NULL,NULL,NULL,"Bay","0025","Shelf","d",NULL,NULL,NULL,"admin","admin","2016-06-27 13:52:10","2017-07-13 22:14:18","2016-06-27 13:52:10"
