id,accession_id,resource_id,archival_object_id,digital_object_id,digital_object_component_id,agent_person_id,agent_family_id,agent_corporate_entity_id,agent_software_id,event_id,aspace_relationship_position,"created_by","last_modified_by","system_mtime","user_mtime",role_id,suppressed
373,NULL,NULL,NULL,NULL,NULL,NULL,NULL,102,NULL,373,0,NULL,NULL,"2016-07-08 15:38:48","2016-07-08 15:38:48",228,0
374,NULL,NULL,NULL,NULL,NULL,NULL,NULL,103,NULL,374,0,NULL,NULL,"2016-07-08 15:38:48","2016-07-08 15:38:48",228,0
375,NULL,NULL,NULL,NULL,NULL,NULL,NULL,104,NULL,375,0,NULL,NULL,"2016-07-08 15:38:48","2016-07-08 15:38:48",228,0
376,NULL,NULL,NULL,NULL,NULL,NULL,NULL,105,NULL,376,0,NULL,NULL,"2016-07-08 15:38:48","2016-07-08 15:38:48",228,0
377,NULL,NULL,NULL,NULL,NULL,NULL,NULL,106,NULL,377,0,NULL,NULL,"2016-07-08 15:38:48","2016-07-08 15:38:48",228,0
378,NULL,NULL,NULL,NULL,NULL,NULL,NULL,107,NULL,378,0,NULL,NULL,"2016-07-08 15:38:48","2016-07-08 15:38:48",228,0
379,NULL,NULL,NULL,NULL,NULL,NULL,NULL,108,NULL,379,0,NULL,NULL,"2016-07-08 15:38:48","2016-07-08 15:38:48",228,0
380,NULL,NULL,NULL,NULL,NULL,NULL,NULL,109,NULL,380,0,NULL,NULL,"2016-07-08 15:38:48","2016-07-08 15:38:48",228,0
381,NULL,NULL,NULL,NULL,NULL,NULL,NULL,110,NULL,381,0,NULL,NULL,"2016-07-08 15:38:48","2016-07-08 15:38:48",228,0
382,NULL,NULL,NULL,NULL,NULL,NULL,NULL,111,NULL,382,0,NULL,NULL,"2016-07-08 15:38:48","2016-07-08 15:38:48",228,0
383,NULL,NULL,NULL,NULL,NULL,NULL,NULL,112,NULL,383,0,NULL,NULL,"2016-07-08 15:38:48","2016-07-08 15:38:48",228,0
384,NULL,NULL,NULL,NULL,NULL,NULL,NULL,113,NULL,384,0,NULL,NULL,"2016-07-08 15:38:48","2016-07-08 15:38:48",228,0
385,NULL,NULL,NULL,NULL,NULL,NULL,NULL,114,NULL,385,0,NULL,NULL,"2016-07-08 15:38:48","2016-07-08 15:38:48",228,0
386,NULL,NULL,NULL,NULL,NULL,NULL,NULL,115,NULL,386,0,NULL,NULL,"2016-07-08 15:38:48","2016-07-08 15:38:48",228,0
387,NULL,NULL,NULL,NULL,NULL,NULL,NULL,116,NULL,387,0,NULL,NULL,"2016-07-08 15:38:48","2016-07-08 15:38:48",228,0
388,NULL,NULL,NULL,NULL,NULL,NULL,NULL,117,NULL,388,0,NULL,NULL,"2016-07-08 15:38:48","2016-07-08 15:38:48",228,0
389,NULL,NULL,NULL,NULL,NULL,NULL,NULL,118,NULL,389,0,NULL,NULL,"2016-07-08 15:38:48","2016-07-08 15:38:48",228,0
390,NULL,NULL,NULL,NULL,NULL,NULL,NULL,119,NULL,390,0,NULL,NULL,"2016-07-08 15:38:48","2016-07-08 15:38:48",228,0
391,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,391,0,NULL,NULL,"2016-07-08 15:38:48","2016-07-08 15:38:48",228,0
392,NULL,NULL,NULL,NULL,NULL,NULL,NULL,121,NULL,392,0,NULL,NULL,"2016-07-08 15:38:48","2016-07-08 15:38:48",228,0
393,NULL,NULL,NULL,NULL,NULL,NULL,NULL,122,NULL,393,0,NULL,NULL,"2016-07-08 15:38:48","2016-07-08 15:38:48",228,0
394,NULL,NULL,NULL,NULL,NULL,NULL,NULL,123,NULL,394,0,NULL,NULL,"2016-07-08 15:38:48","2016-07-08 15:38:48",228,0
395,NULL,NULL,NULL,NULL,NULL,NULL,NULL,124,NULL,395,0,NULL,NULL,"2016-07-08 15:38:48","2016-07-08 15:38:48",228,0
396,NULL,NULL,NULL,NULL,NULL,NULL,NULL,125,NULL,396,0,NULL,NULL,"2016-07-08 15:38:49","2016-07-08 15:38:49",228,0
397,NULL,NULL,NULL,NULL,NULL,NULL,NULL,126,NULL,397,0,NULL,NULL,"2016-07-08 15:38:49","2016-07-08 15:38:49",228,0
398,NULL,NULL,NULL,NULL,NULL,NULL,NULL,127,NULL,398,0,NULL,NULL,"2016-07-08 15:38:49","2016-07-08 15:38:49",228,0
399,NULL,NULL,NULL,NULL,NULL,NULL,NULL,128,NULL,399,0,NULL,NULL,"2016-07-08 15:38:49","2016-07-08 15:38:49",228,0
400,NULL,NULL,NULL,NULL,NULL,NULL,NULL,129,NULL,400,0,NULL,NULL,"2016-07-08 15:38:49","2016-07-08 15:38:49",228,0
401,NULL,NULL,NULL,NULL,NULL,NULL,NULL,130,NULL,401,0,NULL,NULL,"2016-07-08 15:38:49","2016-07-08 15:38:49",228,0
402,NULL,NULL,NULL,NULL,NULL,NULL,NULL,131,NULL,402,0,NULL,NULL,"2016-07-08 15:38:49","2016-07-08 15:38:49",228,0
403,NULL,NULL,NULL,NULL,NULL,NULL,NULL,132,NULL,403,0,NULL,NULL,"2016-07-08 15:38:49","2016-07-08 15:38:49",228,0
404,NULL,NULL,NULL,NULL,NULL,NULL,NULL,133,NULL,404,0,NULL,NULL,"2016-07-08 15:38:49","2016-07-08 15:38:49",228,0
405,NULL,NULL,NULL,NULL,NULL,NULL,NULL,134,NULL,405,0,NULL,NULL,"2016-07-08 15:38:49","2016-07-08 15:38:49",228,0
406,NULL,NULL,NULL,NULL,NULL,NULL,NULL,135,NULL,406,0,NULL,NULL,"2016-07-08 15:38:49","2016-07-08 15:38:49",228,0
407,NULL,NULL,NULL,NULL,NULL,NULL,NULL,136,NULL,407,0,NULL,NULL,"2016-07-08 15:38:49","2016-07-08 15:38:49",228,0
408,NULL,NULL,NULL,NULL,NULL,NULL,NULL,137,NULL,408,0,NULL,NULL,"2016-07-08 15:38:49","2016-07-08 15:38:49",228,0
409,NULL,NULL,NULL,NULL,NULL,NULL,NULL,138,NULL,409,0,NULL,NULL,"2016-07-08 15:38:49","2016-07-08 15:38:49",228,0
410,NULL,NULL,NULL,NULL,NULL,216,NULL,NULL,NULL,410,0,NULL,NULL,"2016-07-08 15:38:49","2016-07-08 15:38:49",228,0
411,NULL,NULL,NULL,NULL,NULL,217,NULL,NULL,NULL,411,0,NULL,NULL,"2016-07-08 15:38:49","2016-07-08 15:38:49",228,0
412,NULL,NULL,NULL,NULL,NULL,218,NULL,NULL,NULL,412,0,NULL,NULL,"2016-07-08 15:38:49","2016-07-08 15:38:49",228,0
413,NULL,NULL,NULL,NULL,NULL,219,NULL,NULL,NULL,413,0,NULL,NULL,"2016-07-08 15:38:49","2016-07-08 15:38:49",228,0
414,NULL,NULL,NULL,NULL,NULL,220,NULL,NULL,NULL,414,0,NULL,NULL,"2016-07-08 15:38:49","2016-07-08 15:38:49",228,0
415,NULL,NULL,NULL,NULL,NULL,221,NULL,NULL,NULL,415,0,NULL,NULL,"2016-07-08 15:38:49","2016-07-08 15:38:49",228,0
416,NULL,NULL,NULL,NULL,NULL,222,NULL,NULL,NULL,416,0,NULL,NULL,"2016-07-08 15:38:49","2016-07-08 15:38:49",228,0
417,NULL,NULL,NULL,NULL,NULL,223,NULL,NULL,NULL,417,0,NULL,NULL,"2016-07-08 15:38:49","2016-07-08 15:38:49",228,0
418,NULL,NULL,NULL,NULL,NULL,224,NULL,NULL,NULL,418,0,NULL,NULL,"2016-07-08 15:38:49","2016-07-08 15:38:49",228,0
419,NULL,NULL,NULL,NULL,NULL,225,NULL,NULL,NULL,419,0,NULL,NULL,"2016-07-08 15:38:49","2016-07-08 15:38:49",228,0
420,NULL,NULL,NULL,NULL,NULL,226,NULL,NULL,NULL,420,0,NULL,NULL,"2016-07-08 15:38:49","2016-07-08 15:38:49",228,0
421,NULL,NULL,NULL,NULL,NULL,227,NULL,NULL,NULL,421,0,NULL,NULL,"2016-07-08 15:38:49","2016-07-08 15:38:49",228,0
422,NULL,NULL,NULL,NULL,NULL,228,NULL,NULL,NULL,422,0,NULL,NULL,"2016-07-08 15:38:50","2016-07-08 15:38:50",228,0
423,NULL,NULL,NULL,NULL,NULL,229,NULL,NULL,NULL,423,0,NULL,NULL,"2016-07-08 15:38:50","2016-07-08 15:38:50",228,0
424,NULL,NULL,NULL,NULL,NULL,230,NULL,NULL,NULL,424,0,NULL,NULL,"2016-07-08 15:38:50","2016-07-08 15:38:50",228,0
425,NULL,NULL,NULL,NULL,NULL,231,NULL,NULL,NULL,425,0,NULL,NULL,"2016-07-08 15:38:50","2016-07-08 15:38:50",228,0
426,NULL,NULL,NULL,NULL,NULL,232,NULL,NULL,NULL,426,0,NULL,NULL,"2016-07-08 15:38:50","2016-07-08 15:38:50",228,0
427,NULL,NULL,NULL,NULL,NULL,233,NULL,NULL,NULL,427,0,NULL,NULL,"2016-07-08 15:38:50","2016-07-08 15:38:50",228,0
428,NULL,NULL,NULL,NULL,NULL,234,NULL,NULL,NULL,428,0,NULL,NULL,"2016-07-08 15:38:50","2016-07-08 15:38:50",228,0
429,NULL,NULL,NULL,NULL,NULL,235,NULL,NULL,NULL,429,0,NULL,NULL,"2016-07-08 15:38:50","2016-07-08 15:38:50",228,0
430,NULL,NULL,NULL,NULL,NULL,236,NULL,NULL,NULL,430,0,NULL,NULL,"2016-07-08 15:38:50","2016-07-08 15:38:50",228,0
431,NULL,NULL,NULL,NULL,NULL,237,NULL,NULL,NULL,431,0,NULL,NULL,"2016-07-08 15:38:50","2016-07-08 15:38:50",228,0
432,NULL,NULL,NULL,NULL,NULL,238,NULL,NULL,NULL,432,0,NULL,NULL,"2016-07-08 15:38:50","2016-07-08 15:38:50",228,0
433,NULL,NULL,NULL,NULL,NULL,239,NULL,NULL,NULL,433,0,NULL,NULL,"2016-07-08 15:38:50","2016-07-08 15:38:50",228,0
434,NULL,NULL,NULL,NULL,NULL,240,NULL,NULL,NULL,434,0,NULL,NULL,"2016-07-08 15:38:50","2016-07-08 15:38:50",228,0
435,NULL,NULL,NULL,NULL,NULL,241,NULL,NULL,NULL,435,0,NULL,NULL,"2016-07-08 15:38:50","2016-07-08 15:38:50",228,0
436,NULL,NULL,NULL,NULL,NULL,242,NULL,NULL,NULL,436,0,NULL,NULL,"2016-07-08 15:38:50","2016-07-08 15:38:50",228,0
437,NULL,NULL,NULL,NULL,NULL,243,NULL,NULL,NULL,437,0,NULL,NULL,"2016-07-08 15:38:50","2016-07-08 15:38:50",228,0
438,NULL,NULL,NULL,NULL,NULL,244,NULL,NULL,NULL,438,0,NULL,NULL,"2016-07-08 15:38:50","2016-07-08 15:38:50",228,0
439,NULL,NULL,NULL,NULL,NULL,245,NULL,NULL,NULL,439,0,NULL,NULL,"2016-07-08 15:38:50","2016-07-08 15:38:50",228,0
440,NULL,NULL,NULL,NULL,NULL,246,NULL,NULL,NULL,440,0,NULL,NULL,"2016-07-08 15:38:50","2016-07-08 15:38:50",228,0
441,NULL,NULL,NULL,NULL,NULL,247,NULL,NULL,NULL,441,0,NULL,NULL,"2016-07-08 15:38:50","2016-07-08 15:38:50",228,0
442,NULL,NULL,NULL,NULL,NULL,248,NULL,NULL,NULL,442,0,NULL,NULL,"2016-07-08 15:38:50","2016-07-08 15:38:50",228,0
443,NULL,NULL,NULL,NULL,NULL,249,NULL,NULL,NULL,443,0,NULL,NULL,"2016-07-08 15:38:50","2016-07-08 15:38:50",228,0
444,NULL,NULL,NULL,NULL,NULL,250,NULL,NULL,NULL,444,0,NULL,NULL,"2016-07-08 15:38:50","2016-07-08 15:38:50",228,0
445,NULL,NULL,NULL,NULL,NULL,251,NULL,NULL,NULL,445,0,NULL,NULL,"2016-07-08 15:38:50","2016-07-08 15:38:50",228,0
446,NULL,NULL,NULL,NULL,NULL,252,NULL,NULL,NULL,446,0,NULL,NULL,"2016-07-08 15:38:50","2016-07-08 15:38:50",228,0
447,NULL,NULL,NULL,NULL,NULL,253,NULL,NULL,NULL,447,0,NULL,NULL,"2016-07-08 15:38:50","2016-07-08 15:38:50",228,0
448,NULL,NULL,NULL,NULL,NULL,254,NULL,NULL,NULL,448,0,NULL,NULL,"2016-07-08 15:38:50","2016-07-08 15:38:50",228,0
449,NULL,NULL,NULL,NULL,NULL,255,NULL,NULL,NULL,449,0,NULL,NULL,"2016-07-08 15:38:50","2016-07-08 15:38:50",228,0
450,NULL,NULL,NULL,NULL,NULL,256,NULL,NULL,NULL,450,0,NULL,NULL,"2016-07-08 15:38:50","2016-07-08 15:38:50",228,0
451,NULL,NULL,NULL,NULL,NULL,257,NULL,NULL,NULL,451,0,NULL,NULL,"2016-07-08 15:38:50","2016-07-08 15:38:50",228,0
452,NULL,NULL,NULL,NULL,NULL,258,NULL,NULL,NULL,452,0,NULL,NULL,"2016-07-08 15:38:50","2016-07-08 15:38:50",228,0
453,NULL,NULL,NULL,NULL,NULL,259,NULL,NULL,NULL,453,0,NULL,NULL,"2016-07-08 15:38:50","2016-07-08 15:38:50",228,0
454,NULL,NULL,NULL,NULL,NULL,260,NULL,NULL,NULL,454,0,NULL,NULL,"2016-07-08 15:38:50","2016-07-08 15:38:50",228,0
455,NULL,NULL,NULL,NULL,NULL,261,NULL,NULL,NULL,455,0,NULL,NULL,"2016-07-08 15:38:51","2016-07-08 15:38:51",228,0
456,NULL,NULL,NULL,NULL,NULL,262,NULL,NULL,NULL,456,0,NULL,NULL,"2016-07-08 15:38:51","2016-07-08 15:38:51",228,0
457,NULL,NULL,NULL,NULL,NULL,263,NULL,NULL,NULL,457,0,NULL,NULL,"2016-07-08 15:38:51","2016-07-08 15:38:51",228,0
458,NULL,NULL,NULL,NULL,NULL,264,NULL,NULL,NULL,458,0,NULL,NULL,"2016-07-08 15:38:51","2016-07-08 15:38:51",228,0
459,NULL,NULL,NULL,NULL,NULL,265,NULL,NULL,NULL,459,0,NULL,NULL,"2016-07-08 15:38:51","2016-07-08 15:38:51",228,0
460,NULL,NULL,NULL,NULL,NULL,266,NULL,NULL,NULL,460,0,NULL,NULL,"2016-07-08 15:38:51","2016-07-08 15:38:51",228,0
461,NULL,NULL,NULL,NULL,NULL,267,NULL,NULL,NULL,461,0,NULL,NULL,"2016-07-08 15:38:51","2016-07-08 15:38:51",228,0
462,NULL,NULL,NULL,NULL,NULL,268,NULL,NULL,NULL,462,0,NULL,NULL,"2016-07-08 15:38:51","2016-07-08 15:38:51",228,0
463,NULL,NULL,NULL,NULL,NULL,269,NULL,NULL,NULL,463,0,NULL,NULL,"2016-07-08 15:38:51","2016-07-08 15:38:51",228,0
464,NULL,NULL,NULL,NULL,NULL,270,NULL,NULL,NULL,464,0,NULL,NULL,"2016-07-08 15:38:51","2016-07-08 15:38:51",228,0
465,NULL,NULL,NULL,NULL,NULL,271,NULL,NULL,NULL,465,0,NULL,NULL,"2016-07-08 15:38:51","2016-07-08 15:38:51",228,0
466,NULL,NULL,NULL,NULL,NULL,272,NULL,NULL,NULL,466,0,NULL,NULL,"2016-07-08 15:38:51","2016-07-08 15:38:51",228,0
467,NULL,NULL,NULL,NULL,NULL,273,NULL,NULL,NULL,467,0,NULL,NULL,"2016-07-08 15:38:51","2016-07-08 15:38:51",228,0
468,NULL,NULL,NULL,NULL,NULL,274,NULL,NULL,NULL,468,0,NULL,NULL,"2016-07-08 15:38:51","2016-07-08 15:38:51",228,0
469,NULL,NULL,NULL,NULL,NULL,275,NULL,NULL,NULL,469,0,NULL,NULL,"2016-07-08 15:38:51","2016-07-08 15:38:51",228,0
470,NULL,NULL,NULL,NULL,NULL,276,NULL,NULL,NULL,470,0,NULL,NULL,"2016-07-08 15:38:51","2016-07-08 15:38:51",228,0
471,NULL,NULL,NULL,NULL,NULL,277,NULL,NULL,NULL,471,0,NULL,NULL,"2016-07-08 15:38:51","2016-07-08 15:38:51",228,0
472,NULL,NULL,NULL,NULL,NULL,278,NULL,NULL,NULL,472,0,NULL,NULL,"2016-07-08 15:38:51","2016-07-08 15:38:51",228,0
473,NULL,NULL,NULL,NULL,NULL,279,NULL,NULL,NULL,473,0,NULL,NULL,"2016-07-08 15:38:51","2016-07-08 15:38:51",228,0
474,NULL,NULL,NULL,NULL,NULL,280,NULL,NULL,NULL,474,0,NULL,NULL,"2016-07-08 15:38:51","2016-07-08 15:38:51",228,0
475,NULL,NULL,NULL,NULL,NULL,281,NULL,NULL,NULL,475,0,NULL,NULL,"2016-07-08 15:38:51","2016-07-08 15:38:51",228,0
476,NULL,NULL,NULL,NULL,NULL,282,NULL,NULL,NULL,476,0,NULL,NULL,"2016-07-08 15:38:51","2016-07-08 15:38:51",228,0
477,NULL,NULL,NULL,NULL,NULL,283,NULL,NULL,NULL,477,0,NULL,NULL,"2016-07-08 15:38:51","2016-07-08 15:38:51",228,0
478,NULL,NULL,NULL,NULL,NULL,284,NULL,NULL,NULL,478,0,NULL,NULL,"2016-07-08 15:45:37","2016-07-08 15:45:37",228,0
479,NULL,NULL,NULL,NULL,NULL,NULL,11,NULL,NULL,479,0,NULL,NULL,"2016-07-08 15:45:37","2016-07-08 15:45:37",228,0
480,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,480,0,NULL,NULL,"2016-07-08 15:45:37","2016-07-08 15:45:37",228,0
481,NULL,NULL,NULL,NULL,NULL,NULL,13,NULL,NULL,481,0,NULL,NULL,"2016-07-08 15:45:37","2016-07-08 15:45:37",228,0
482,NULL,NULL,NULL,NULL,NULL,285,NULL,NULL,NULL,482,0,NULL,NULL,"2016-07-08 15:45:37","2016-07-08 15:45:37",228,0
483,NULL,NULL,NULL,NULL,NULL,286,NULL,NULL,NULL,483,0,NULL,NULL,"2016-07-08 15:45:37","2016-07-08 15:45:37",228,0
484,NULL,NULL,NULL,NULL,NULL,NULL,NULL,139,NULL,484,0,NULL,NULL,"2016-07-08 16:41:54","2016-07-08 16:41:54",228,0
485,NULL,NULL,NULL,NULL,NULL,NULL,14,NULL,NULL,485,0,NULL,NULL,"2016-07-08 16:53:36","2016-07-08 16:53:36",228,0
486,NULL,NULL,NULL,NULL,NULL,NULL,15,NULL,NULL,486,0,NULL,NULL,"2016-07-08 16:53:36","2016-07-08 16:53:36",228,0
487,NULL,NULL,NULL,NULL,NULL,NULL,16,NULL,NULL,487,0,NULL,NULL,"2016-07-08 16:53:36","2016-07-08 16:53:36",228,0
488,NULL,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,488,0,NULL,NULL,"2016-07-08 16:53:36","2016-07-08 16:53:36",228,0
489,NULL,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,489,0,NULL,NULL,"2016-07-08 16:53:36","2016-07-08 16:53:36",228,0
490,NULL,NULL,NULL,NULL,NULL,NULL,19,NULL,NULL,490,0,NULL,NULL,"2016-07-08 16:53:36","2016-07-08 16:53:36",228,0
491,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,491,0,NULL,NULL,"2016-07-08 16:53:36","2016-07-08 16:53:36",228,0
492,NULL,NULL,NULL,NULL,NULL,NULL,21,NULL,NULL,492,0,NULL,NULL,"2016-07-08 16:53:36","2016-07-08 16:53:36",228,0
493,NULL,NULL,NULL,NULL,NULL,NULL,22,NULL,NULL,493,0,NULL,NULL,"2016-07-08 16:53:36","2016-07-08 16:53:36",228,0
494,NULL,NULL,NULL,NULL,NULL,287,NULL,NULL,NULL,494,0,NULL,NULL,"2016-07-08 16:53:36","2016-07-08 16:53:36",228,0
495,NULL,NULL,NULL,NULL,NULL,288,NULL,NULL,NULL,495,0,NULL,NULL,"2016-07-08 16:53:36","2016-07-08 16:53:36",228,0
496,NULL,NULL,NULL,NULL,NULL,NULL,NULL,140,NULL,496,0,NULL,NULL,"2016-07-08 16:53:36","2016-07-08 16:53:36",228,0
497,NULL,NULL,NULL,NULL,NULL,289,NULL,NULL,NULL,497,0,NULL,NULL,"2016-07-08 17:25:05","2016-07-08 17:25:05",228,0
498,NULL,NULL,NULL,NULL,NULL,NULL,NULL,141,NULL,498,0,NULL,NULL,"2016-07-08 17:25:05","2016-07-08 17:25:05",228,0
499,NULL,NULL,NULL,NULL,NULL,NULL,NULL,142,NULL,499,0,NULL,NULL,"2016-07-08 17:25:05","2016-07-08 17:25:05",228,0
500,NULL,NULL,NULL,NULL,NULL,290,NULL,NULL,NULL,500,0,NULL,NULL,"2016-07-08 17:25:05","2016-07-08 17:25:05",228,0
501,NULL,NULL,NULL,NULL,NULL,291,NULL,NULL,NULL,501,0,NULL,NULL,"2016-07-08 17:25:05","2016-07-08 17:25:05",228,0
502,NULL,NULL,NULL,NULL,NULL,NULL,NULL,143,NULL,502,0,NULL,NULL,"2016-07-12 20:22:33","2016-07-12 20:22:33",228,0
503,NULL,NULL,NULL,NULL,NULL,NULL,NULL,144,NULL,503,0,NULL,NULL,"2016-07-12 20:22:33","2016-07-12 20:22:33",228,0
505,NULL,NULL,NULL,NULL,NULL,293,NULL,NULL,NULL,505,0,NULL,NULL,"2016-07-13 20:57:51","2016-07-13 20:57:51",228,0
506,NULL,NULL,NULL,NULL,NULL,294,NULL,NULL,NULL,506,0,NULL,NULL,"2016-07-13 20:57:51","2016-07-13 20:57:51",228,0
507,NULL,NULL,NULL,NULL,NULL,NULL,NULL,145,NULL,507,0,NULL,NULL,"2016-07-13 20:57:51","2016-07-13 20:57:51",228,0
508,NULL,NULL,NULL,NULL,NULL,NULL,NULL,146,NULL,508,0,NULL,NULL,"2016-07-13 20:57:51","2016-07-13 20:57:51",228,0
509,NULL,NULL,NULL,NULL,NULL,295,NULL,NULL,NULL,509,0,NULL,NULL,"2016-07-14 13:19:35","2016-07-14 13:19:35",228,0
510,NULL,NULL,NULL,NULL,NULL,296,NULL,NULL,NULL,510,0,NULL,NULL,"2016-07-19 19:23:04","2016-07-19 19:23:04",228,0
511,NULL,NULL,NULL,NULL,NULL,NULL,NULL,147,NULL,511,0,NULL,NULL,"2016-07-19 20:17:48","2016-07-19 20:17:48",228,0
512,NULL,NULL,NULL,NULL,NULL,NULL,23,NULL,NULL,512,0,NULL,NULL,"2016-07-19 20:17:48","2016-07-19 20:17:48",228,0
513,NULL,NULL,NULL,NULL,NULL,297,NULL,NULL,NULL,513,0,NULL,NULL,"2016-07-19 20:17:48","2016-07-19 20:17:48",228,0
514,NULL,148,NULL,NULL,NULL,NULL,NULL,NULL,NULL,514,0,NULL,NULL,"2016-07-19 23:11:21","2016-07-19 23:11:21",229,0
515,NULL,149,NULL,NULL,NULL,NULL,NULL,NULL,NULL,515,0,NULL,NULL,"2016-07-19 23:14:40","2016-07-19 23:14:40",229,0
516,NULL,NULL,NULL,NULL,NULL,NULL,NULL,148,NULL,516,0,NULL,NULL,"2016-07-25 00:41:07","2016-07-25 00:41:07",228,0
517,NULL,NULL,NULL,NULL,NULL,NULL,NULL,149,NULL,517,0,NULL,NULL,"2016-07-26 13:36:05","2016-07-26 13:36:05",228,0
518,NULL,NULL,NULL,NULL,NULL,NULL,NULL,150,NULL,518,0,NULL,NULL,"2016-07-26 13:36:05","2016-07-26 13:36:05",228,0
519,NULL,NULL,NULL,NULL,NULL,NULL,NULL,151,NULL,519,0,NULL,NULL,"2016-07-26 13:36:05","2016-07-26 13:36:05",228,0
520,NULL,123,NULL,NULL,NULL,NULL,NULL,NULL,NULL,520,0,NULL,NULL,"2016-08-08 20:05:50","2016-08-08 20:05:50",227,0
521,NULL,45,NULL,NULL,NULL,NULL,NULL,NULL,NULL,520,1,NULL,NULL,"2016-08-08 20:05:50","2016-08-08 20:05:50",228,0
522,NULL,NULL,20399,NULL,NULL,NULL,NULL,NULL,NULL,520,2,NULL,NULL,"2016-08-08 20:05:50","2016-08-08 20:05:50",229,0
523,NULL,NULL,20399,NULL,NULL,NULL,NULL,NULL,NULL,520,0,NULL,NULL,"2016-08-08 20:21:52","2016-08-08 20:21:52",229,0
524,NULL,45,NULL,NULL,NULL,NULL,NULL,NULL,NULL,521,0,NULL,NULL,"2016-08-08 20:21:52","2016-08-08 20:21:52",227,0
525,NULL,123,NULL,NULL,NULL,NULL,NULL,NULL,NULL,521,1,NULL,NULL,"2016-08-08 20:21:52","2016-08-08 20:21:52",228,0
526,NULL,NULL,20399,NULL,NULL,NULL,NULL,NULL,NULL,521,2,NULL,NULL,"2016-08-08 20:21:52","2016-08-08 20:21:52",229,0
527,NULL,NULL,NULL,NULL,NULL,NULL,24,NULL,NULL,522,0,NULL,NULL,"2016-08-10 16:12:12","2016-08-10 16:12:12",228,0
528,NULL,NULL,NULL,NULL,NULL,NULL,NULL,152,NULL,523,0,NULL,NULL,"2016-08-10 16:35:43","2016-08-10 16:35:43",228,0
529,NULL,NULL,NULL,NULL,NULL,NULL,NULL,153,NULL,524,0,NULL,NULL,"2016-08-10 20:22:05","2016-08-10 20:22:05",228,0
530,NULL,NULL,10445,NULL,NULL,NULL,NULL,NULL,NULL,525,0,NULL,NULL,"2016-08-11 21:01:01","2016-08-11 21:01:01",227,0
531,NULL,NULL,NULL,NULL,16,NULL,NULL,NULL,NULL,526,0,NULL,NULL,"2016-08-11 21:02:59","2016-08-11 21:02:59",227,0
532,NULL,NULL,NULL,NULL,NULL,298,NULL,NULL,NULL,527,0,NULL,NULL,"2016-08-16 15:18:44","2016-08-16 15:18:44",228,0
533,NULL,171,NULL,NULL,NULL,NULL,NULL,NULL,NULL,528,0,NULL,NULL,"2016-08-17 16:39:18","2016-08-17 16:39:18",229,0
534,NULL,NULL,NULL,NULL,NULL,299,NULL,NULL,NULL,529,0,NULL,NULL,"2016-08-22 14:22:35","2016-08-22 14:22:35",228,0
535,NULL,NULL,NULL,NULL,NULL,300,NULL,NULL,NULL,530,0,NULL,NULL,"2016-08-23 16:25:58","2016-08-23 16:25:58",228,0
536,NULL,NULL,NULL,NULL,NULL,301,NULL,NULL,NULL,531,0,NULL,NULL,"2016-08-23 16:30:52","2016-08-23 16:30:52",228,0
537,NULL,NULL,NULL,NULL,NULL,302,NULL,NULL,NULL,532,0,NULL,NULL,"2016-08-23 17:58:41","2016-08-23 17:58:41",228,0
538,NULL,NULL,NULL,NULL,NULL,303,NULL,NULL,NULL,533,0,NULL,NULL,"2016-08-24 17:26:38","2016-08-24 17:26:38",228,0
566,NULL,NULL,NULL,224,NULL,NULL,NULL,NULL,NULL,561,0,NULL,NULL,"2016-08-24 18:18:55","2016-08-24 18:18:55",227,0
567,NULL,NULL,NULL,224,NULL,NULL,NULL,NULL,NULL,562,0,NULL,NULL,"2016-08-24 18:18:55","2016-08-24 18:18:55",227,0
568,NULL,NULL,NULL,224,NULL,NULL,NULL,NULL,NULL,563,0,NULL,NULL,"2016-08-24 18:18:55","2016-08-24 18:18:55",227,0
569,NULL,NULL,NULL,NULL,NULL,304,NULL,NULL,NULL,564,0,NULL,NULL,"2016-08-24 18:24:58","2016-08-24 18:24:58",228,0
570,NULL,NULL,NULL,NULL,NULL,305,NULL,NULL,NULL,565,0,NULL,NULL,"2016-08-24 18:33:40","2016-08-24 18:33:40",228,0
571,NULL,NULL,NULL,NULL,NULL,NULL,NULL,154,NULL,566,0,NULL,NULL,"2016-08-30 20:48:44","2016-08-30 20:48:44",228,0
572,NULL,NULL,NULL,NULL,NULL,NULL,NULL,155,NULL,567,0,NULL,NULL,"2016-08-30 20:48:44","2016-08-30 20:48:44",228,0
573,NULL,NULL,NULL,NULL,NULL,306,NULL,NULL,NULL,568,0,NULL,NULL,"2016-08-30 20:48:44","2016-08-30 20:48:44",228,0
574,NULL,NULL,NULL,NULL,NULL,307,NULL,NULL,NULL,569,0,NULL,NULL,"2016-09-01 15:46:39","2016-09-01 15:46:39",228,0
575,NULL,NULL,NULL,NULL,NULL,308,NULL,NULL,NULL,570,0,NULL,NULL,"2016-09-01 17:54:16","2016-09-01 17:54:16",228,0
