id,accession_id,archival_object_id,resource_id,digital_object_id,digital_object_component_id,subject_id,aspace_relationship_position,"created_by","last_modified_by","system_mtime","user_mtime",suppressed
1736,NULL,55001,NULL,NULL,NULL,737,1,NULL,NULL,"2017-03-23 15:24:53","2017-03-23 15:24:53",0
1737,NULL,55001,NULL,NULL,NULL,743,2,NULL,NULL,"2017-03-23 15:24:53","2017-03-23 15:24:53",0
1738,NULL,55002,NULL,NULL,NULL,718,0,NULL,NULL,"2017-03-23 15:24:53","2017-03-23 15:24:53",0
1739,NULL,55002,NULL,NULL,NULL,732,1,NULL,NULL,"2017-03-23 15:24:53","2017-03-23 15:24:53",0
1740,NULL,55002,NULL,NULL,NULL,733,2,NULL,NULL,"2017-03-23 15:24:53","2017-03-23 15:24:53",0
1741,NULL,55003,NULL,NULL,NULL,744,0,NULL,NULL,"2017-03-23 15:24:53","2017-03-23 15:24:53",0
1742,NULL,55003,NULL,NULL,NULL,745,1,NULL,NULL,"2017-03-23 15:24:53","2017-03-23 15:24:53",0
1743,NULL,55003,NULL,NULL,NULL,746,2,NULL,NULL,"2017-03-23 15:24:53","2017-03-23 15:24:53",0
1744,NULL,55003,NULL,NULL,NULL,747,3,NULL,NULL,"2017-03-23 15:24:53","2017-03-23 15:24:53",0
1745,NULL,55003,NULL,NULL,NULL,748,4,NULL,NULL,"2017-03-23 15:24:53","2017-03-23 15:24:53",0
1746,NULL,55003,NULL,NULL,NULL,749,5,NULL,NULL,"2017-03-23 15:24:53","2017-03-23 15:24:53",0
1747,NULL,55003,NULL,NULL,NULL,750,6,NULL,NULL,"2017-03-23 15:24:53","2017-03-23 15:24:53",0
1748,NULL,55003,NULL,NULL,NULL,751,7,NULL,NULL,"2017-03-23 15:24:53","2017-03-23 15:24:53",0
1749,NULL,55006,NULL,NULL,NULL,752,0,NULL,NULL,"2017-03-23 15:24:53","2017-03-23 15:24:53",0
1750,NULL,55007,NULL,NULL,NULL,753,0,NULL,NULL,"2017-03-23 15:24:53","2017-03-23 15:24:53",0
1751,NULL,55007,NULL,NULL,NULL,754,1,NULL,NULL,"2017-03-23 15:24:53","2017-03-23 15:24:53",0
1752,NULL,55007,NULL,NULL,NULL,755,2,NULL,NULL,"2017-03-23 15:24:53","2017-03-23 15:24:53",0
1753,NULL,55007,NULL,NULL,NULL,717,3,NULL,NULL,"2017-03-23 15:24:53","2017-03-23 15:24:53",0
1754,NULL,55007,NULL,NULL,NULL,756,4,NULL,NULL,"2017-03-23 15:24:53","2017-03-23 15:24:53",0
1755,NULL,55008,NULL,NULL,NULL,716,0,NULL,NULL,"2017-03-23 15:24:53","2017-03-23 15:24:53",0
1756,NULL,55008,NULL,NULL,NULL,757,1,NULL,NULL,"2017-03-23 15:24:53","2017-03-23 15:24:53",0
1757,NULL,55009,NULL,NULL,NULL,716,0,NULL,NULL,"2017-03-23 15:24:53","2017-03-23 15:24:53",0
1758,NULL,55009,NULL,NULL,NULL,758,1,NULL,NULL,"2017-03-23 15:24:53","2017-03-23 15:24:53",0
1759,NULL,55009,NULL,NULL,NULL,757,2,NULL,NULL,"2017-03-23 15:24:53","2017-03-23 15:24:53",0
1760,NULL,55010,NULL,NULL,NULL,759,0,NULL,NULL,"2017-03-23 15:24:53","2017-03-23 15:24:53",0
1761,NULL,55010,NULL,NULL,NULL,728,1,NULL,NULL,"2017-03-23 15:24:53","2017-03-23 15:24:53",0
1762,NULL,55011,NULL,NULL,NULL,760,0,NULL,NULL,"2017-03-23 15:24:53","2017-03-23 15:24:53",0
1763,NULL,55011,NULL,NULL,NULL,761,1,NULL,NULL,"2017-03-23 15:24:53","2017-03-23 15:24:53",0
1764,NULL,55011,NULL,NULL,NULL,762,2,NULL,NULL,"2017-03-23 15:24:53","2017-03-23 15:24:53",0
1765,NULL,55011,NULL,NULL,NULL,763,3,NULL,NULL,"2017-03-23 15:24:53","2017-03-23 15:24:53",0
1766,NULL,55012,NULL,NULL,NULL,718,0,NULL,NULL,"2017-03-23 15:24:53","2017-03-23 15:24:53",0
1767,NULL,55012,NULL,NULL,NULL,733,1,NULL,NULL,"2017-03-23 15:24:53","2017-03-23 15:24:53",0
1768,NULL,55012,NULL,NULL,NULL,764,2,NULL,NULL,"2017-03-23 15:24:53","2017-03-23 15:24:53",0
1769,NULL,55013,NULL,NULL,NULL,765,0,NULL,NULL,"2017-03-23 15:24:53","2017-03-23 15:24:53",0
1770,NULL,55013,NULL,NULL,NULL,766,1,NULL,NULL,"2017-03-23 15:24:53","2017-03-23 15:24:53",0
1771,NULL,55014,NULL,NULL,NULL,718,0,NULL,NULL,"2017-03-23 15:24:53","2017-03-23 15:24:53",0
1772,NULL,55014,NULL,NULL,NULL,733,1,NULL,NULL,"2017-03-23 15:24:53","2017-03-23 15:24:53",0
1773,NULL,55014,NULL,NULL,NULL,761,2,NULL,NULL,"2017-03-23 15:24:53","2017-03-23 15:24:53",0
1774,NULL,55015,NULL,NULL,NULL,767,0,NULL,NULL,"2017-03-23 15:24:53","2017-03-23 15:24:53",0
1775,NULL,55016,NULL,NULL,NULL,768,0,NULL,NULL,"2017-03-23 15:24:53","2017-03-23 15:24:53",0
1776,NULL,55016,NULL,NULL,NULL,769,1,NULL,NULL,"2017-03-23 15:24:53","2017-03-23 15:24:53",0
1777,NULL,55017,NULL,NULL,NULL,770,0,NULL,NULL,"2017-03-23 15:24:53","2017-03-23 15:24:53",0
1778,NULL,55018,NULL,NULL,NULL,771,0,NULL,NULL,"2017-03-23 15:24:53","2017-03-23 15:24:53",0
1779,NULL,55019,NULL,NULL,NULL,760,0,NULL,NULL,"2017-03-23 15:24:54","2017-03-23 15:24:54",0
1780,NULL,55019,NULL,NULL,NULL,772,1,NULL,NULL,"2017-03-23 15:24:54","2017-03-23 15:24:54",0
1781,NULL,55021,NULL,NULL,NULL,773,0,NULL,NULL,"2017-03-23 15:24:54","2017-03-23 15:24:54",0
1782,NULL,55024,NULL,NULL,NULL,774,0,NULL,NULL,"2017-03-23 15:24:54","2017-03-23 15:24:54",0
1783,NULL,55024,NULL,NULL,NULL,775,1,NULL,NULL,"2017-03-23 15:24:54","2017-03-23 15:24:54",0
1784,NULL,55026,NULL,NULL,NULL,776,0,NULL,NULL,"2017-03-23 15:24:54","2017-03-23 15:24:54",0
1785,NULL,55026,NULL,NULL,NULL,777,1,NULL,NULL,"2017-03-23 15:24:54","2017-03-23 15:24:54",0
1786,NULL,55027,NULL,NULL,NULL,778,0,NULL,NULL,"2017-03-23 15:24:54","2017-03-23 15:24:54",0
1787,NULL,55028,NULL,NULL,NULL,779,0,NULL,NULL,"2017-03-23 15:24:54","2017-03-23 15:24:54",0
1788,NULL,55028,NULL,NULL,NULL,774,1,NULL,NULL,"2017-03-23 15:24:54","2017-03-23 15:24:54",0
1789,NULL,55028,NULL,NULL,NULL,780,2,NULL,NULL,"2017-03-23 15:24:54","2017-03-23 15:24:54",0
1790,NULL,55029,NULL,NULL,NULL,781,0,NULL,NULL,"2017-03-23 15:24:54","2017-03-23 15:24:54",0
1791,NULL,55029,NULL,NULL,NULL,782,1,NULL,NULL,"2017-03-23 15:24:54","2017-03-23 15:24:54",0
1792,NULL,55029,NULL,NULL,NULL,783,2,NULL,NULL,"2017-03-23 15:24:54","2017-03-23 15:24:54",0
1793,NULL,55030,NULL,NULL,NULL,784,0,NULL,NULL,"2017-03-23 15:24:54","2017-03-23 15:24:54",0
1794,NULL,55030,NULL,NULL,NULL,785,1,NULL,NULL,"2017-03-23 15:24:54","2017-03-23 15:24:54",0
1795,NULL,55031,NULL,NULL,NULL,786,0,NULL,NULL,"2017-03-23 15:24:58","2017-03-23 15:24:58",0
1796,NULL,55031,NULL,NULL,NULL,787,1,NULL,NULL,"2017-03-23 15:24:58","2017-03-23 15:24:58",0
1797,NULL,55032,NULL,NULL,NULL,755,0,NULL,NULL,"2017-03-23 15:24:58","2017-03-23 15:24:58",0
1798,NULL,55032,NULL,NULL,NULL,717,1,NULL,NULL,"2017-03-23 15:24:58","2017-03-23 15:24:58",0
1799,NULL,55032,NULL,NULL,NULL,756,2,NULL,NULL,"2017-03-23 15:24:58","2017-03-23 15:24:58",0
1800,NULL,55033,NULL,NULL,NULL,755,0,NULL,NULL,"2017-03-23 15:24:58","2017-03-23 15:24:58",0
1801,NULL,55033,NULL,NULL,NULL,717,1,NULL,NULL,"2017-03-23 15:24:58","2017-03-23 15:24:58",0
1802,NULL,55033,NULL,NULL,NULL,756,2,NULL,NULL,"2017-03-23 15:24:58","2017-03-23 15:24:58",0
1803,NULL,55034,NULL,NULL,NULL,755,0,NULL,NULL,"2017-03-23 15:24:58","2017-03-23 15:24:58",0
1804,NULL,55034,NULL,NULL,NULL,717,1,NULL,NULL,"2017-03-23 15:24:58","2017-03-23 15:24:58",0
1805,NULL,55034,NULL,NULL,NULL,756,2,NULL,NULL,"2017-03-23 15:24:58","2017-03-23 15:24:58",0
1806,NULL,55035,NULL,NULL,NULL,755,0,NULL,NULL,"2017-03-23 15:24:58","2017-03-23 15:24:58",0
1807,NULL,55035,NULL,NULL,NULL,717,1,NULL,NULL,"2017-03-23 15:24:58","2017-03-23 15:24:58",0
1808,NULL,55035,NULL,NULL,NULL,756,2,NULL,NULL,"2017-03-23 15:24:58","2017-03-23 15:24:58",0
1809,NULL,55036,NULL,NULL,NULL,755,0,NULL,NULL,"2017-03-23 15:24:58","2017-03-23 15:24:58",0
1810,NULL,55036,NULL,NULL,NULL,717,1,NULL,NULL,"2017-03-23 15:24:58","2017-03-23 15:24:58",0
1811,NULL,55036,NULL,NULL,NULL,756,2,NULL,NULL,"2017-03-23 15:24:58","2017-03-23 15:24:58",0
1812,NULL,55036,NULL,NULL,NULL,753,3,NULL,NULL,"2017-03-23 15:24:58","2017-03-23 15:24:58",0
1813,NULL,55036,NULL,NULL,NULL,754,4,NULL,NULL,"2017-03-23 15:24:58","2017-03-23 15:24:58",0
1814,NULL,55037,NULL,NULL,NULL,755,0,NULL,NULL,"2017-03-23 15:24:58","2017-03-23 15:24:58",0
1815,NULL,55037,NULL,NULL,NULL,717,1,NULL,NULL,"2017-03-23 15:24:58","2017-03-23 15:24:58",0
1816,NULL,55037,NULL,NULL,NULL,756,2,NULL,NULL,"2017-03-23 15:24:58","2017-03-23 15:24:58",0
1817,NULL,55038,NULL,NULL,NULL,755,0,NULL,NULL,"2017-03-23 15:24:58","2017-03-23 15:24:58",0
1818,NULL,55038,NULL,NULL,NULL,717,1,NULL,NULL,"2017-03-23 15:24:58","2017-03-23 15:24:58",0
1819,NULL,55038,NULL,NULL,NULL,756,2,NULL,NULL,"2017-03-23 15:24:58","2017-03-23 15:24:58",0
1820,NULL,55039,NULL,NULL,NULL,755,0,NULL,NULL,"2017-03-23 15:24:58","2017-03-23 15:24:58",0
1821,NULL,55039,NULL,NULL,NULL,717,1,NULL,NULL,"2017-03-23 15:24:58","2017-03-23 15:24:58",0
1822,NULL,55039,NULL,NULL,NULL,756,2,NULL,NULL,"2017-03-23 15:24:58","2017-03-23 15:24:58",0
1823,NULL,55039,NULL,NULL,NULL,753,3,NULL,NULL,"2017-03-23 15:24:58","2017-03-23 15:24:58",0
1824,NULL,55039,NULL,NULL,NULL,754,4,NULL,NULL,"2017-03-23 15:24:58","2017-03-23 15:24:58",0
1825,NULL,55040,NULL,NULL,NULL,755,0,NULL,NULL,"2017-03-23 15:24:58","2017-03-23 15:24:58",0
1826,NULL,55040,NULL,NULL,NULL,717,1,NULL,NULL,"2017-03-23 15:24:58","2017-03-23 15:24:58",0
1827,NULL,55040,NULL,NULL,NULL,756,2,NULL,NULL,"2017-03-23 15:24:58","2017-03-23 15:24:58",0
1828,NULL,55040,NULL,NULL,NULL,753,3,NULL,NULL,"2017-03-23 15:24:58","2017-03-23 15:24:58",0
1829,NULL,55040,NULL,NULL,NULL,754,4,NULL,NULL,"2017-03-23 15:24:58","2017-03-23 15:24:58",0
1830,NULL,55041,NULL,NULL,NULL,755,0,NULL,NULL,"2017-03-23 15:24:58","2017-03-23 15:24:58",0
1831,NULL,55041,NULL,NULL,NULL,717,1,NULL,NULL,"2017-03-23 15:24:58","2017-03-23 15:24:58",0
1832,NULL,55041,NULL,NULL,NULL,756,2,NULL,NULL,"2017-03-23 15:24:58","2017-03-23 15:24:58",0
1833,NULL,55041,NULL,NULL,NULL,753,3,NULL,NULL,"2017-03-23 15:24:58","2017-03-23 15:24:58",0
1834,NULL,55041,NULL,NULL,NULL,754,4,NULL,NULL,"2017-03-23 15:24:58","2017-03-23 15:24:58",0
1835,NULL,55042,NULL,NULL,NULL,755,0,NULL,NULL,"2017-03-23 15:24:58","2017-03-23 15:24:58",0
1836,NULL,55042,NULL,NULL,NULL,717,1,NULL,NULL,"2017-03-23 15:24:58","2017-03-23 15:24:58",0
1837,NULL,55042,NULL,NULL,NULL,756,2,NULL,NULL,"2017-03-23 15:24:58","2017-03-23 15:24:58",0
1838,NULL,55043,NULL,NULL,NULL,755,0,NULL,NULL,"2017-03-23 15:24:58","2017-03-23 15:24:58",0
1839,NULL,55043,NULL,NULL,NULL,717,1,NULL,NULL,"2017-03-23 15:24:58","2017-03-23 15:24:58",0
1840,NULL,55043,NULL,NULL,NULL,756,2,NULL,NULL,"2017-03-23 15:24:58","2017-03-23 15:24:58",0
1841,NULL,55043,NULL,NULL,NULL,753,3,NULL,NULL,"2017-03-23 15:24:58","2017-03-23 15:24:58",0
1842,NULL,55043,NULL,NULL,NULL,754,4,NULL,NULL,"2017-03-23 15:24:58","2017-03-23 15:24:58",0
1843,NULL,55044,NULL,NULL,NULL,755,0,NULL,NULL,"2017-03-23 15:24:59","2017-03-23 15:24:59",0
1844,NULL,55044,NULL,NULL,NULL,717,1,NULL,NULL,"2017-03-23 15:24:59","2017-03-23 15:24:59",0
1845,NULL,55044,NULL,NULL,NULL,756,2,NULL,NULL,"2017-03-23 15:24:59","2017-03-23 15:24:59",0
1846,NULL,55044,NULL,NULL,NULL,753,3,NULL,NULL,"2017-03-23 15:24:59","2017-03-23 15:24:59",0
1847,NULL,55044,NULL,NULL,NULL,754,4,NULL,NULL,"2017-03-23 15:24:59","2017-03-23 15:24:59",0
1848,NULL,55045,NULL,NULL,NULL,755,0,NULL,NULL,"2017-03-23 15:24:59","2017-03-23 15:24:59",0
1849,NULL,55045,NULL,NULL,NULL,717,1,NULL,NULL,"2017-03-23 15:24:59","2017-03-23 15:24:59",0
1850,NULL,55045,NULL,NULL,NULL,756,2,NULL,NULL,"2017-03-23 15:24:59","2017-03-23 15:24:59",0
1851,NULL,55046,NULL,NULL,NULL,755,0,NULL,NULL,"2017-03-23 15:24:59","2017-03-23 15:24:59",0
1852,NULL,55046,NULL,NULL,NULL,717,1,NULL,NULL,"2017-03-23 15:24:59","2017-03-23 15:24:59",0
1853,NULL,55046,NULL,NULL,NULL,756,2,NULL,NULL,"2017-03-23 15:24:59","2017-03-23 15:24:59",0
1854,NULL,55046,NULL,NULL,NULL,753,3,NULL,NULL,"2017-03-23 15:24:59","2017-03-23 15:24:59",0
1855,NULL,55046,NULL,NULL,NULL,754,4,NULL,NULL,"2017-03-23 15:24:59","2017-03-23 15:24:59",0
1856,NULL,55047,NULL,NULL,NULL,755,0,NULL,NULL,"2017-03-23 15:24:59","2017-03-23 15:24:59",0
1857,NULL,55047,NULL,NULL,NULL,717,1,NULL,NULL,"2017-03-23 15:24:59","2017-03-23 15:24:59",0
1858,NULL,55047,NULL,NULL,NULL,756,2,NULL,NULL,"2017-03-23 15:24:59","2017-03-23 15:24:59",0
1859,NULL,55047,NULL,NULL,NULL,753,3,NULL,NULL,"2017-03-23 15:24:59","2017-03-23 15:24:59",0
1860,NULL,55047,NULL,NULL,NULL,754,4,NULL,NULL,"2017-03-23 15:24:59","2017-03-23 15:24:59",0
1861,NULL,55048,NULL,NULL,NULL,755,0,NULL,NULL,"2017-03-23 15:24:59","2017-03-23 15:24:59",0
1862,NULL,55048,NULL,NULL,NULL,717,1,NULL,NULL,"2017-03-23 15:24:59","2017-03-23 15:24:59",0
1863,NULL,55048,NULL,NULL,NULL,756,2,NULL,NULL,"2017-03-23 15:24:59","2017-03-23 15:24:59",0
1864,NULL,55048,NULL,NULL,NULL,753,3,NULL,NULL,"2017-03-23 15:24:59","2017-03-23 15:24:59",0
1865,NULL,55048,NULL,NULL,NULL,754,4,NULL,NULL,"2017-03-23 15:24:59","2017-03-23 15:24:59",0
1866,NULL,55049,NULL,NULL,NULL,755,0,NULL,NULL,"2017-03-23 15:24:59","2017-03-23 15:24:59",0
1867,NULL,55049,NULL,NULL,NULL,717,1,NULL,NULL,"2017-03-23 15:24:59","2017-03-23 15:24:59",0
1868,NULL,55049,NULL,NULL,NULL,756,2,NULL,NULL,"2017-03-23 15:24:59","2017-03-23 15:24:59",0
1869,NULL,55049,NULL,NULL,NULL,753,3,NULL,NULL,"2017-03-23 15:24:59","2017-03-23 15:24:59",0
1870,NULL,55049,NULL,NULL,NULL,754,4,NULL,NULL,"2017-03-23 15:24:59","2017-03-23 15:24:59",0
1871,NULL,55050,NULL,NULL,NULL,755,0,NULL,NULL,"2017-03-23 15:24:59","2017-03-23 15:24:59",0
1872,NULL,55050,NULL,NULL,NULL,717,1,NULL,NULL,"2017-03-23 15:24:59","2017-03-23 15:24:59",0
1873,NULL,55050,NULL,NULL,NULL,756,2,NULL,NULL,"2017-03-23 15:24:59","2017-03-23 15:24:59",0
1874,NULL,55050,NULL,NULL,NULL,753,3,NULL,NULL,"2017-03-23 15:24:59","2017-03-23 15:24:59",0
1875,NULL,55050,NULL,NULL,NULL,754,4,NULL,NULL,"2017-03-23 15:24:59","2017-03-23 15:24:59",0
1876,NULL,55051,NULL,NULL,NULL,755,0,NULL,NULL,"2017-03-23 15:24:59","2017-03-23 15:24:59",0
1877,NULL,55051,NULL,NULL,NULL,717,1,NULL,NULL,"2017-03-23 15:24:59","2017-03-23 15:24:59",0
1878,NULL,55051,NULL,NULL,NULL,756,2,NULL,NULL,"2017-03-23 15:24:59","2017-03-23 15:24:59",0
1879,NULL,55052,NULL,NULL,NULL,755,0,NULL,NULL,"2017-03-23 15:24:59","2017-03-23 15:24:59",0
1880,NULL,55052,NULL,NULL,NULL,717,1,NULL,NULL,"2017-03-23 15:24:59","2017-03-23 15:24:59",0
1881,NULL,55052,NULL,NULL,NULL,756,2,NULL,NULL,"2017-03-23 15:24:59","2017-03-23 15:24:59",0
1882,NULL,55053,NULL,NULL,NULL,755,0,NULL,NULL,"2017-03-23 15:24:59","2017-03-23 15:24:59",0
1883,NULL,55053,NULL,NULL,NULL,717,1,NULL,NULL,"2017-03-23 15:24:59","2017-03-23 15:24:59",0
1884,NULL,55053,NULL,NULL,NULL,756,2,NULL,NULL,"2017-03-23 15:24:59","2017-03-23 15:24:59",0
1885,NULL,55053,NULL,NULL,NULL,753,3,NULL,NULL,"2017-03-23 15:24:59","2017-03-23 15:24:59",0
1886,NULL,55053,NULL,NULL,NULL,754,4,NULL,NULL,"2017-03-23 15:24:59","2017-03-23 15:24:59",0
1887,NULL,55054,NULL,NULL,NULL,755,0,NULL,NULL,"2017-03-23 15:24:59","2017-03-23 15:24:59",0
1888,NULL,55054,NULL,NULL,NULL,717,1,NULL,NULL,"2017-03-23 15:24:59","2017-03-23 15:24:59",0
1889,NULL,55054,NULL,NULL,NULL,756,2,NULL,NULL,"2017-03-23 15:24:59","2017-03-23 15:24:59",0
1890,NULL,55055,NULL,NULL,NULL,755,0,NULL,NULL,"2017-03-23 15:24:59","2017-03-23 15:24:59",0
1891,NULL,55055,NULL,NULL,NULL,717,1,NULL,NULL,"2017-03-23 15:24:59","2017-03-23 15:24:59",0
1892,NULL,55055,NULL,NULL,NULL,756,2,NULL,NULL,"2017-03-23 15:24:59","2017-03-23 15:24:59",0
1893,NULL,55056,NULL,NULL,NULL,755,0,NULL,NULL,"2017-03-23 15:24:59","2017-03-23 15:24:59",0
1894,NULL,55056,NULL,NULL,NULL,717,1,NULL,NULL,"2017-03-23 15:24:59","2017-03-23 15:24:59",0
1895,NULL,55056,NULL,NULL,NULL,756,2,NULL,NULL,"2017-03-23 15:24:59","2017-03-23 15:24:59",0
1896,NULL,55057,NULL,NULL,NULL,755,0,NULL,NULL,"2017-03-23 15:24:59","2017-03-23 15:24:59",0
1897,NULL,55057,NULL,NULL,NULL,717,1,NULL,NULL,"2017-03-23 15:24:59","2017-03-23 15:24:59",0
1898,NULL,55057,NULL,NULL,NULL,756,2,NULL,NULL,"2017-03-23 15:24:59","2017-03-23 15:24:59",0
1899,NULL,55057,NULL,NULL,NULL,753,3,NULL,NULL,"2017-03-23 15:24:59","2017-03-23 15:24:59",0
1900,NULL,55057,NULL,NULL,NULL,754,4,NULL,NULL,"2017-03-23 15:24:59","2017-03-23 15:24:59",0
1901,NULL,55058,NULL,NULL,NULL,755,0,NULL,NULL,"2017-03-23 15:24:59","2017-03-23 15:24:59",0
1902,NULL,55058,NULL,NULL,NULL,717,1,NULL,NULL,"2017-03-23 15:24:59","2017-03-23 15:24:59",0
1903,NULL,55058,NULL,NULL,NULL,756,2,NULL,NULL,"2017-03-23 15:24:59","2017-03-23 15:24:59",0
1904,NULL,55058,NULL,NULL,NULL,753,3,NULL,NULL,"2017-03-23 15:24:59","2017-03-23 15:24:59",0
1905,NULL,55058,NULL,NULL,NULL,754,4,NULL,NULL,"2017-03-23 15:24:59","2017-03-23 15:24:59",0
1906,NULL,55059,NULL,NULL,NULL,755,0,NULL,NULL,"2017-03-23 15:24:59","2017-03-23 15:24:59",0
1907,NULL,55059,NULL,NULL,NULL,717,1,NULL,NULL,"2017-03-23 15:24:59","2017-03-23 15:24:59",0
1908,NULL,55059,NULL,NULL,NULL,756,2,NULL,NULL,"2017-03-23 15:24:59","2017-03-23 15:24:59",0
1909,NULL,55060,NULL,NULL,NULL,755,0,NULL,NULL,"2017-03-23 15:24:59","2017-03-23 15:24:59",0
1910,NULL,55060,NULL,NULL,NULL,717,1,NULL,NULL,"2017-03-23 15:24:59","2017-03-23 15:24:59",0
1911,NULL,55060,NULL,NULL,NULL,756,2,NULL,NULL,"2017-03-23 15:24:59","2017-03-23 15:24:59",0
1912,NULL,55061,NULL,NULL,NULL,755,0,NULL,NULL,"2017-03-23 15:24:59","2017-03-23 15:24:59",0
1913,NULL,55061,NULL,NULL,NULL,717,1,NULL,NULL,"2017-03-23 15:24:59","2017-03-23 15:24:59",0
1914,NULL,55061,NULL,NULL,NULL,756,2,NULL,NULL,"2017-03-23 15:24:59","2017-03-23 15:24:59",0
1915,NULL,55062,NULL,NULL,NULL,755,0,NULL,NULL,"2017-03-23 15:25:00","2017-03-23 15:25:00",0
1916,NULL,55062,NULL,NULL,NULL,717,1,NULL,NULL,"2017-03-23 15:25:00","2017-03-23 15:25:00",0
1917,NULL,55062,NULL,NULL,NULL,756,2,NULL,NULL,"2017-03-23 15:25:00","2017-03-23 15:25:00",0
1918,NULL,55063,NULL,NULL,NULL,755,0,NULL,NULL,"2017-03-23 15:25:00","2017-03-23 15:25:00",0
1919,NULL,55063,NULL,NULL,NULL,717,1,NULL,NULL,"2017-03-23 15:25:00","2017-03-23 15:25:00",0
1920,NULL,55063,NULL,NULL,NULL,756,2,NULL,NULL,"2017-03-23 15:25:00","2017-03-23 15:25:00",0
1921,NULL,55065,NULL,NULL,NULL,755,0,NULL,NULL,"2017-03-23 15:25:00","2017-03-23 15:25:00",0
1922,NULL,55065,NULL,NULL,NULL,717,1,NULL,NULL,"2017-03-23 15:25:00","2017-03-23 15:25:00",0
1923,NULL,55065,NULL,NULL,NULL,756,2,NULL,NULL,"2017-03-23 15:25:00","2017-03-23 15:25:00",0
1924,NULL,55066,NULL,NULL,NULL,755,0,NULL,NULL,"2017-03-23 15:25:00","2017-03-23 15:25:00",0
1925,NULL,55066,NULL,NULL,NULL,717,1,NULL,NULL,"2017-03-23 15:25:00","2017-03-23 15:25:00",0
1926,NULL,55066,NULL,NULL,NULL,756,2,NULL,NULL,"2017-03-23 15:25:00","2017-03-23 15:25:00",0
1927,NULL,55067,NULL,NULL,NULL,755,0,NULL,NULL,"2017-03-23 15:25:00","2017-03-23 15:25:00",0
1928,NULL,55067,NULL,NULL,NULL,717,1,NULL,NULL,"2017-03-23 15:25:00","2017-03-23 15:25:00",0
1929,NULL,55067,NULL,NULL,NULL,756,2,NULL,NULL,"2017-03-23 15:25:00","2017-03-23 15:25:00",0
1930,NULL,55067,NULL,NULL,NULL,753,3,NULL,NULL,"2017-03-23 15:25:00","2017-03-23 15:25:00",0
1931,NULL,55067,NULL,NULL,NULL,754,4,NULL,NULL,"2017-03-23 15:25:00","2017-03-23 15:25:00",0
1932,NULL,55068,NULL,NULL,NULL,755,0,NULL,NULL,"2017-03-23 15:25:00","2017-03-23 15:25:00",0
1933,NULL,55068,NULL,NULL,NULL,717,1,NULL,NULL,"2017-03-23 15:25:00","2017-03-23 15:25:00",0
1934,NULL,55068,NULL,NULL,NULL,756,2,NULL,NULL,"2017-03-23 15:25:00","2017-03-23 15:25:00",0
1935,NULL,55069,NULL,NULL,NULL,755,0,NULL,NULL,"2017-03-23 15:25:00","2017-03-23 15:25:00",0
1936,NULL,55069,NULL,NULL,NULL,717,1,NULL,NULL,"2017-03-23 15:25:00","2017-03-23 15:25:00",0
1937,NULL,55069,NULL,NULL,NULL,756,2,NULL,NULL,"2017-03-23 15:25:00","2017-03-23 15:25:00",0
1938,NULL,55070,NULL,NULL,NULL,755,0,NULL,NULL,"2017-03-23 15:25:00","2017-03-23 15:25:00",0
1939,NULL,55070,NULL,NULL,NULL,717,1,NULL,NULL,"2017-03-23 15:25:00","2017-03-23 15:25:00",0
1940,NULL,55070,NULL,NULL,NULL,756,2,NULL,NULL,"2017-03-23 15:25:00","2017-03-23 15:25:00",0
1941,NULL,55071,NULL,NULL,NULL,755,0,NULL,NULL,"2017-03-23 15:25:00","2017-03-23 15:25:00",0
1942,NULL,55071,NULL,NULL,NULL,717,1,NULL,NULL,"2017-03-23 15:25:00","2017-03-23 15:25:00",0
1943,NULL,55071,NULL,NULL,NULL,756,2,NULL,NULL,"2017-03-23 15:25:00","2017-03-23 15:25:00",0
1944,NULL,55072,NULL,NULL,NULL,755,0,NULL,NULL,"2017-03-23 15:25:00","2017-03-23 15:25:00",0
1945,NULL,55072,NULL,NULL,NULL,717,1,NULL,NULL,"2017-03-23 15:25:00","2017-03-23 15:25:00",0
1946,NULL,55072,NULL,NULL,NULL,756,2,NULL,NULL,"2017-03-23 15:25:00","2017-03-23 15:25:00",0
1947,NULL,55073,NULL,NULL,NULL,755,0,NULL,NULL,"2017-03-23 15:25:00","2017-03-23 15:25:00",0
1948,NULL,55073,NULL,NULL,NULL,717,1,NULL,NULL,"2017-03-23 15:25:00","2017-03-23 15:25:00",0
1949,NULL,55073,NULL,NULL,NULL,756,2,NULL,NULL,"2017-03-23 15:25:00","2017-03-23 15:25:00",0
1950,NULL,55073,NULL,NULL,NULL,753,3,NULL,NULL,"2017-03-23 15:25:00","2017-03-23 15:25:00",0
1951,NULL,55073,NULL,NULL,NULL,754,4,NULL,NULL,"2017-03-23 15:25:00","2017-03-23 15:25:00",0
1952,NULL,55074,NULL,NULL,NULL,755,0,NULL,NULL,"2017-03-23 15:25:00","2017-03-23 15:25:00",0
1953,NULL,55074,NULL,NULL,NULL,717,1,NULL,NULL,"2017-03-23 15:25:00","2017-03-23 15:25:00",0
1954,NULL,55074,NULL,NULL,NULL,756,2,NULL,NULL,"2017-03-23 15:25:00","2017-03-23 15:25:00",0
1955,NULL,55074,NULL,NULL,NULL,753,3,NULL,NULL,"2017-03-23 15:25:00","2017-03-23 15:25:00",0
