id,repo_id,lock_version,json_schema_version,"barcode","ils_holding_id","ils_item_id","exported_to_ils","indicator","created_by","last_modified_by","create_time","system_mtime","user_mtime",type_id,"created_for_collection"
6294,12,1,1,NULL,NULL,NULL,NULL,"56/24.6","admin","admin","2017-02-15 00:18:54","2017-07-13 22:14:18","2017-02-15 00:18:54",6915,NULL
6295,12,1,1,NULL,NULL,NULL,NULL,"56/24.7","admin","admin","2017-02-15 00:18:54","2017-07-13 22:14:18","2017-02-15 00:18:54",6915,NULL
6296,12,1,1,NULL,NULL,NULL,NULL,"56/24a","admin","admin","2017-02-15 00:18:54","2017-07-13 22:14:18","2017-02-15 00:18:54",6915,NULL
6297,12,1,1,NULL,NULL,NULL,NULL,"56/24b","admin","admin","2017-02-15 00:18:54","2017-07-13 22:14:18","2017-02-15 00:18:54",6915,NULL
6298,12,1,1,NULL,NULL,NULL,NULL,"57/25","admin","admin","2017-02-15 00:18:54","2017-07-13 22:14:18","2017-02-15 00:18:54",6915,NULL
6299,12,1,1,NULL,NULL,NULL,NULL,"57/25.1","admin","admin","2017-02-15 00:18:54","2017-07-13 22:14:18","2017-02-15 00:18:54",6915,NULL
6300,12,1,1,NULL,NULL,NULL,NULL,"57/25.2","admin","admin","2017-02-15 00:18:54","2017-07-13 22:14:18","2017-02-15 00:18:54",6915,NULL
6301,12,1,1,NULL,NULL,NULL,NULL,"57/25.3","admin","admin","2017-02-15 00:18:54","2017-07-13 22:14:18","2017-02-15 00:18:54",6915,NULL
6302,12,1,1,NULL,NULL,NULL,NULL,"57/25.4","admin","admin","2017-02-15 00:18:54","2017-07-13 22:14:18","2017-02-15 00:18:54",6915,NULL
6303,12,1,1,NULL,NULL,NULL,NULL,"57/25 misc","admin","admin","2017-02-15 00:18:54","2017-07-13 22:14:18","2017-02-15 00:18:54",6915,NULL
6304,12,1,1,NULL,NULL,NULL,NULL,"57/25a","admin","admin","2017-02-15 00:18:54","2017-07-13 22:14:18","2017-02-15 00:18:54",6915,NULL
6305,12,1,1,NULL,NULL,NULL,NULL,"57/25b","admin","admin","2017-02-15 00:18:54","2017-07-13 22:14:18","2017-02-15 00:18:54",6915,NULL
6306,12,1,1,NULL,NULL,NULL,NULL,"57/25c","admin","admin","2017-02-15 00:18:54","2017-07-13 22:14:18","2017-02-15 00:18:54",6915,NULL
6307,12,1,1,NULL,NULL,NULL,NULL,"58/26","admin","admin","2017-02-15 00:18:54","2017-07-13 22:14:18","2017-02-15 00:18:54",6915,NULL
6308,12,1,1,NULL,NULL,NULL,NULL,"58/26.1","admin","admin","2017-02-15 00:18:54","2017-07-13 22:14:18","2017-02-15 00:18:54",6915,NULL
6309,12,1,1,NULL,NULL,NULL,NULL,"58/26.2","admin","admin","2017-02-15 00:18:55","2017-07-13 22:14:18","2017-02-15 00:18:55",6915,NULL
6310,12,1,1,NULL,NULL,NULL,NULL,"59/26.3","admin","admin","2017-02-15 00:18:55","2017-07-13 22:14:18","2017-02-15 00:18:55",6915,NULL
6311,12,1,1,NULL,NULL,NULL,NULL,"59/26.4","admin","admin","2017-02-15 00:18:55","2017-07-13 22:14:18","2017-02-15 00:18:55",6915,NULL
6312,12,1,1,NULL,NULL,NULL,NULL,"59/26.5","admin","admin","2017-02-15 00:18:55","2017-07-13 22:14:18","2017-02-15 00:18:55",6915,NULL
6313,12,1,1,NULL,NULL,NULL,NULL,"59/26.6","admin","admin","2017-02-15 00:18:55","2017-07-13 22:14:18","2017-02-15 00:18:55",6915,NULL
6314,12,1,1,NULL,NULL,NULL,NULL,"59/26.7","admin","admin","2017-02-15 00:18:55","2017-07-13 22:14:18","2017-02-15 00:18:55",6915,NULL
6315,12,1,1,NULL,NULL,NULL,NULL,"98/26.8","admin","admin","2017-02-15 00:18:55","2017-07-13 22:14:18","2017-02-15 00:18:55",6915,NULL
6316,12,1,1,NULL,NULL,NULL,NULL,"9-12/26.9","admin","admin","2017-02-15 00:18:55","2017-07-13 22:14:18","2017-02-15 00:18:55",6915,NULL
6317,12,1,1,NULL,NULL,NULL,NULL,"12/27","admin","admin","2017-02-15 00:18:55","2017-07-13 22:14:18","2017-02-15 00:18:55",6915,NULL
6318,12,1,1,NULL,NULL,NULL,NULL,"12/27.1","admin","admin","2017-02-15 00:18:55","2017-07-13 22:14:18","2017-02-15 00:18:55",6915,NULL
6319,12,1,1,NULL,NULL,NULL,NULL,"12/27.2","admin","admin","2017-02-15 00:18:55","2017-07-13 22:14:18","2017-02-15 00:18:55",6915,NULL
6320,12,1,1,NULL,NULL,NULL,NULL,"12/27a","admin","admin","2017-02-15 00:18:55","2017-07-13 22:14:18","2017-02-15 00:18:55",6915,NULL
6321,12,1,1,NULL,NULL,NULL,NULL,"12/27b","admin","admin","2017-02-15 00:18:55","2017-07-13 22:14:18","2017-02-15 00:18:55",6915,NULL
6322,12,1,1,NULL,NULL,NULL,NULL,"99/28","admin","admin","2017-02-15 00:18:55","2017-07-13 22:14:18","2017-02-15 00:18:55",6915,NULL
6323,12,1,1,NULL,NULL,NULL,NULL,"99/28.1","admin","admin","2017-02-15 00:18:55","2017-07-13 22:14:18","2017-02-15 00:18:55",6915,NULL
6324,12,1,1,NULL,NULL,NULL,NULL,"99/28.2","admin","admin","2017-02-15 00:18:55","2017-07-13 22:14:18","2017-02-15 00:18:55",6915,NULL
6325,12,1,1,NULL,NULL,NULL,NULL,"99/28.3","admin","admin","2017-02-15 00:18:55","2017-07-13 22:14:18","2017-02-15 00:18:55",6915,NULL
6326,12,1,1,NULL,NULL,NULL,NULL,"99/28.4","admin","admin","2017-02-15 00:18:55","2017-07-13 22:14:18","2017-02-15 00:18:55",6915,NULL
6327,12,1,1,NULL,NULL,NULL,NULL,"13/28a","admin","admin","2017-02-15 00:18:55","2017-07-13 22:14:18","2017-02-15 00:18:55",6915,NULL
6328,12,1,1,NULL,NULL,NULL,NULL,"13/28b","admin","admin","2017-02-15 00:18:56","2017-07-13 22:14:18","2017-02-15 00:18:56",6915,NULL
6329,12,1,1,NULL,NULL,NULL,NULL,"99/28-A","admin","admin","2017-02-15 00:18:56","2017-07-13 22:14:18","2017-02-15 00:18:56",6915,NULL
6330,12,1,1,NULL,NULL,NULL,NULL,"99/28-A.1","admin","admin","2017-02-15 00:18:56","2017-07-13 22:14:18","2017-02-15 00:18:56",6915,NULL
6331,12,1,1,NULL,NULL,NULL,NULL,"13/28-A.2","admin","admin","2017-02-15 00:18:56","2017-07-13 22:14:18","2017-02-15 00:18:56",6915,NULL
6332,12,1,1,NULL,NULL,NULL,NULL,"13/28-Aa","admin","admin","2017-02-15 00:18:56","2017-07-13 22:14:18","2017-02-15 00:18:56",6915,NULL
6333,12,1,1,NULL,NULL,NULL,NULL,"99/28-B","admin","admin","2017-02-15 00:18:56","2017-07-13 22:14:18","2017-02-15 00:18:56",6915,NULL
6334,12,1,1,NULL,NULL,NULL,NULL,"13/28-Ba","admin","admin","2017-02-15 00:18:56","2017-07-13 22:14:18","2017-02-15 00:18:56",6915,NULL
6335,12,1,1,NULL,NULL,NULL,NULL,"99/28-C","admin","admin","2017-02-15 00:18:56","2017-07-13 22:14:18","2017-02-15 00:18:56",6915,NULL
6336,12,1,1,NULL,NULL,NULL,NULL,"99/28-C.1","admin","admin","2017-02-15 00:18:56","2017-07-13 22:14:18","2017-02-15 00:18:56",6915,NULL
6337,12,1,1,NULL,NULL,NULL,NULL,"99/28-C.2","admin","admin","2017-02-15 00:18:56","2017-07-13 22:14:18","2017-02-15 00:18:56",6915,NULL
6338,12,1,1,NULL,NULL,NULL,NULL,"13/28-Ca","admin","admin","2017-02-15 00:18:56","2017-07-13 22:14:18","2017-02-15 00:18:56",6915,NULL
6339,12,1,1,NULL,NULL,NULL,NULL,"13/28-Cb","admin","admin","2017-02-15 00:18:56","2017-07-13 22:14:18","2017-02-15 00:18:56",6915,NULL
6340,12,1,1,NULL,NULL,NULL,NULL,"99/28-D","admin","admin","2017-02-15 00:18:56","2017-07-13 22:14:18","2017-02-15 00:18:56",6915,NULL
6341,12,1,1,NULL,NULL,NULL,NULL,"13/28-Da","admin","admin","2017-02-15 00:18:56","2017-07-13 22:14:18","2017-02-15 00:18:56",6915,NULL
6342,12,1,1,NULL,NULL,NULL,NULL,"14/29","admin","admin","2017-02-15 00:18:56","2017-07-13 22:14:18","2017-02-15 00:18:56",6915,NULL
6343,12,1,1,NULL,NULL,NULL,NULL,"14/29.1","admin","admin","2017-02-15 00:18:56","2017-07-13 22:14:18","2017-02-15 00:18:56",6915,NULL
6344,12,1,1,NULL,NULL,NULL,NULL,"14/29a","admin","admin","2017-02-15 00:18:56","2017-07-13 22:14:18","2017-02-15 00:18:56",6915,NULL
6345,12,1,1,NULL,NULL,NULL,NULL,"14/29-Aa","admin","admin","2017-02-15 00:18:56","2017-07-13 22:14:18","2017-02-15 00:18:56",6915,NULL
6346,12,1,1,NULL,NULL,NULL,NULL,"14/29-Ab","admin","admin","2017-02-15 00:18:57","2017-07-13 22:14:18","2017-02-15 00:18:57",6915,NULL
6347,12,1,1,NULL,NULL,NULL,NULL,"14/29-Ba","admin","admin","2017-02-15 00:18:57","2017-07-13 22:14:18","2017-02-15 00:18:57",6915,NULL
6348,12,1,1,NULL,NULL,NULL,NULL,"14/29-Bb","admin","admin","2017-02-15 00:18:57","2017-07-13 22:14:18","2017-02-15 00:18:57",6915,NULL
6349,12,1,1,NULL,NULL,NULL,NULL,"14/29-Bc","admin","admin","2017-02-15 00:18:57","2017-07-13 22:14:18","2017-02-15 00:18:57",6915,NULL
6350,12,1,1,NULL,NULL,NULL,NULL,"60/30","admin","admin","2017-02-15 00:18:57","2017-07-13 22:14:18","2017-02-15 00:18:57",6915,NULL
6351,12,1,1,NULL,NULL,NULL,NULL,"60/30.1","admin","admin","2017-02-15 00:18:57","2017-07-13 22:14:18","2017-02-15 00:18:57",6915,NULL
6352,12,1,1,NULL,NULL,NULL,NULL,"61/30.2","admin","admin","2017-02-15 00:18:57","2017-07-13 22:14:18","2017-02-15 00:18:57",6915,NULL
6353,12,1,1,NULL,NULL,NULL,NULL,"61/30.3","admin","admin","2017-02-15 00:18:57","2017-07-13 22:14:18","2017-02-15 00:18:57",6915,NULL
6354,12,1,1,NULL,NULL,NULL,NULL,"61/30.4","admin","admin","2017-02-15 00:18:57","2017-07-13 22:14:18","2017-02-15 00:18:57",6915,NULL
6355,12,1,1,NULL,NULL,NULL,NULL,"61/30 misc","admin","admin","2017-02-15 00:18:57","2017-07-13 22:14:18","2017-02-15 00:18:57",6915,NULL
6356,12,1,1,NULL,NULL,NULL,NULL,"14/30a","admin","admin","2017-02-15 00:18:57","2017-07-13 22:14:18","2017-02-15 00:18:57",6915,NULL
6357,12,1,1,NULL,NULL,NULL,NULL,"14/30-A","admin","admin","2017-02-15 00:18:57","2017-07-13 22:14:18","2017-02-15 00:18:57",6915,NULL
6358,12,1,1,NULL,NULL,NULL,NULL,"14/30-Aa","admin","admin","2017-02-15 00:18:57","2017-07-13 22:14:18","2017-02-15 00:18:57",6915,NULL
6359,12,1,1,NULL,NULL,NULL,NULL,"14/30-Ab","admin","admin","2017-02-15 00:18:57","2017-07-13 22:14:18","2017-02-15 00:18:57",6915,NULL
6360,12,1,1,NULL,NULL,NULL,NULL,"14/30-Ba","admin","admin","2017-02-15 00:18:57","2017-07-13 22:14:18","2017-02-15 00:18:57",6915,NULL
6361,12,1,1,NULL,NULL,NULL,NULL,"62/31","admin","admin","2017-02-15 00:18:57","2017-07-13 22:14:18","2017-02-15 00:18:57",6915,NULL
6362,12,1,1,NULL,NULL,NULL,NULL,"62/31.1","admin","admin","2017-02-15 00:18:57","2017-07-13 22:14:18","2017-02-15 00:18:57",6915,NULL
6363,12,1,1,NULL,NULL,NULL,NULL,"62/31.2","admin","admin","2017-02-15 00:18:57","2017-07-13 22:14:18","2017-02-15 00:18:57",6915,NULL
6364,12,1,1,NULL,NULL,NULL,NULL,"62/31.3","admin","admin","2017-02-15 00:18:58","2017-07-13 22:14:18","2017-02-15 00:18:58",6915,NULL
6365,12,1,1,NULL,NULL,NULL,NULL,"62/31.4","admin","admin","2017-02-15 00:18:58","2017-07-13 22:14:18","2017-02-15 00:18:58",6915,NULL
6366,12,1,1,NULL,NULL,NULL,NULL,"62/31a","admin","admin","2017-02-15 00:18:58","2017-07-13 22:14:18","2017-02-15 00:18:58",6915,NULL
6367,12,1,1,NULL,NULL,NULL,NULL,"62/31b","admin","admin","2017-02-15 00:18:58","2017-07-13 22:14:18","2017-02-15 00:18:58",6915,NULL
6368,12,1,1,NULL,NULL,NULL,NULL,"15/32","admin","admin","2017-02-15 00:18:58","2017-07-13 22:14:18","2017-02-15 00:18:58",6915,NULL
6369,12,1,1,NULL,NULL,NULL,NULL,"15/32.1","admin","admin","2017-02-15 00:18:58","2017-07-13 22:14:18","2017-02-15 00:18:58",6915,NULL
6370,12,1,1,NULL,NULL,NULL,NULL,"15/32.2","admin","admin","2017-02-15 00:18:58","2017-07-13 22:14:18","2017-02-15 00:18:58",6915,NULL
6371,12,1,1,NULL,NULL,NULL,NULL,"15/32a","admin","admin","2017-02-15 00:18:58","2017-07-13 22:14:18","2017-02-15 00:18:58",6915,NULL
6372,12,1,1,NULL,NULL,NULL,NULL,"15/32aa","admin","admin","2017-02-15 00:18:58","2017-07-13 22:14:18","2017-02-15 00:18:58",6915,NULL
6373,12,1,1,NULL,NULL,NULL,NULL,"15/32b","admin","admin","2017-02-15 00:18:58","2017-07-13 22:14:18","2017-02-15 00:18:58",6915,NULL
6374,12,1,1,NULL,NULL,NULL,NULL,"63/33","admin","admin","2017-02-15 00:18:58","2017-07-13 22:14:18","2017-02-15 00:18:58",6915,NULL
6375,12,1,1,NULL,NULL,NULL,NULL,"63/33.1","admin","admin","2017-02-15 00:18:58","2017-07-13 22:14:18","2017-02-15 00:18:58",6915,NULL
6376,12,1,1,NULL,NULL,NULL,NULL,"63/33.2","admin","admin","2017-02-15 00:18:58","2017-07-13 22:14:18","2017-02-15 00:18:58",6915,NULL
6377,12,1,1,NULL,NULL,NULL,NULL,"16/33-Aa","admin","admin","2017-02-15 00:18:58","2017-07-13 22:14:18","2017-02-15 00:18:58",6915,NULL
6378,12,1,1,NULL,NULL,NULL,NULL,"16/33-Ab","admin","admin","2017-02-15 00:18:58","2017-07-13 22:14:18","2017-02-15 00:18:58",6915,NULL
6379,12,1,1,NULL,NULL,NULL,NULL,"16/33-Ac","admin","admin","2017-02-15 00:18:58","2017-07-13 22:14:18","2017-02-15 00:18:58",6915,NULL
6380,12,1,1,NULL,NULL,NULL,NULL,"63/33-B","admin","admin","2017-02-15 00:18:58","2017-07-13 22:14:18","2017-02-15 00:18:58",6915,NULL
6381,12,1,1,NULL,NULL,NULL,NULL,"63/33-B.1","admin","admin","2017-02-15 00:18:59","2017-07-13 22:14:18","2017-02-15 00:18:59",6915,NULL
6382,12,1,1,NULL,NULL,NULL,NULL,"16/33-Ba","admin","admin","2017-02-15 00:18:59","2017-07-13 22:14:18","2017-02-15 00:18:59",6915,NULL
6383,12,1,1,NULL,NULL,NULL,NULL,"16/33-Ca","admin","admin","2017-02-15 00:18:59","2017-07-13 22:14:18","2017-02-15 00:18:59",6915,NULL
6384,12,1,1,NULL,NULL,NULL,NULL,"16/33-Da","admin","admin","2017-02-15 00:18:59","2017-07-13 22:14:18","2017-02-15 00:18:59",6915,NULL
6385,12,1,1,NULL,NULL,NULL,NULL,"16/33-Ea","admin","admin","2017-02-15 00:18:59","2017-07-13 22:14:18","2017-02-15 00:18:59",6915,NULL
6386,12,1,1,NULL,NULL,NULL,NULL,"63/33-F","admin","admin","2017-02-15 00:18:59","2017-07-13 22:14:18","2017-02-15 00:18:59",6915,NULL
6387,12,1,1,NULL,NULL,NULL,NULL,"16/33-Fa","admin","admin","2017-02-15 00:18:59","2017-07-13 22:14:18","2017-02-15 00:18:59",6915,NULL
6388,12,1,1,NULL,NULL,NULL,NULL,"16/33-Faa","admin","admin","2017-02-15 00:18:59","2017-07-13 22:14:18","2017-02-15 00:18:59",6915,NULL
6389,12,1,1,NULL,NULL,NULL,NULL,"63/33-G","admin","admin","2017-02-15 00:18:59","2017-07-13 22:14:18","2017-02-15 00:18:59",6915,NULL
6390,12,1,1,NULL,NULL,NULL,NULL,"63/33-G.1","admin","admin","2017-02-15 00:18:59","2017-07-13 22:14:18","2017-02-15 00:18:59",6915,NULL
6391,12,1,1,NULL,NULL,NULL,NULL,"16/33-Ga","admin","admin","2017-02-15 00:18:59","2017-07-13 22:14:18","2017-02-15 00:18:59",6915,NULL
6392,12,1,1,NULL,NULL,NULL,NULL,"63/33-H","admin","admin","2017-02-15 00:18:59","2017-07-13 22:14:18","2017-02-15 00:18:59",6915,NULL
6393,12,1,1,NULL,NULL,NULL,NULL,"63/33-H.1","admin","admin","2017-02-15 00:18:59","2017-07-13 22:14:18","2017-02-15 00:18:59",6915,NULL
6394,12,1,1,NULL,NULL,NULL,NULL,"16/33-Ha","admin","admin","2017-02-15 00:18:59","2017-07-13 22:14:18","2017-02-15 00:18:59",6915,NULL
6395,12,1,1,NULL,NULL,NULL,NULL,"16/33-Ja","admin","admin","2017-02-15 00:18:59","2017-07-13 22:14:18","2017-02-15 00:18:59",6915,NULL
6396,12,1,1,NULL,NULL,NULL,NULL,"64/34","admin","admin","2017-02-15 00:18:59","2017-07-13 22:14:18","2017-02-15 00:18:59",6915,NULL
6397,12,1,1,NULL,NULL,NULL,NULL,"64/34.1","admin","admin","2017-02-15 00:18:59","2017-07-13 22:14:18","2017-02-15 00:18:59",6915,NULL
6398,12,1,1,NULL,NULL,NULL,NULL,"64/34a","admin","admin","2017-02-15 00:18:59","2017-07-13 22:14:18","2017-02-15 00:18:59",6915,NULL
6399,12,1,1,NULL,NULL,NULL,NULL,"64/34b","admin","admin","2017-02-15 00:19:00","2017-07-13 22:14:18","2017-02-15 00:19:00",6915,NULL
6400,12,1,1,NULL,NULL,NULL,NULL,"64/34c","admin","admin","2017-02-15 00:19:00","2017-07-13 22:14:18","2017-02-15 00:19:00",6915,NULL
6401,12,1,1,NULL,NULL,NULL,NULL,"64/34-A","admin","admin","2017-02-15 00:19:00","2017-07-13 22:14:18","2017-02-15 00:19:00",6915,NULL
6402,12,1,1,NULL,NULL,NULL,NULL,"64/34-A.1","admin","admin","2017-02-15 00:19:00","2017-07-13 22:14:18","2017-02-15 00:19:00",6915,NULL
6403,12,1,1,NULL,NULL,NULL,NULL,"64/34-Aa","admin","admin","2017-02-15 00:19:00","2017-07-13 22:14:18","2017-02-15 00:19:00",6915,NULL
6404,12,1,1,NULL,NULL,NULL,NULL,"64/35","admin","admin","2017-02-15 00:19:00","2017-07-13 22:14:18","2017-02-15 00:19:00",6915,NULL
6405,12,1,1,NULL,NULL,NULL,NULL,"64/35.1","admin","admin","2017-02-15 00:19:00","2017-07-13 22:14:18","2017-02-15 00:19:00",6915,NULL
6406,12,1,1,NULL,NULL,NULL,NULL,"64/35a","admin","admin","2017-02-15 00:19:00","2017-07-13 22:14:18","2017-02-15 00:19:00",6915,NULL
6407,12,1,1,NULL,NULL,NULL,NULL,"64/36","admin","admin","2017-02-15 00:19:00","2017-07-13 22:14:18","2017-02-15 00:19:00",6915,NULL
6408,12,1,1,NULL,NULL,NULL,NULL,"64/36.1","admin","admin","2017-02-15 00:19:00","2017-07-13 22:14:18","2017-02-15 00:19:00",6915,NULL
6409,12,1,1,NULL,NULL,NULL,NULL,"64/36.2","admin","admin","2017-02-15 00:19:00","2017-07-13 22:14:18","2017-02-15 00:19:00",6915,NULL
6410,12,1,1,NULL,NULL,NULL,NULL,"64/36.3","admin","admin","2017-02-15 00:19:00","2017-07-13 22:14:18","2017-02-15 00:19:00",6915,NULL
6411,12,1,1,NULL,NULL,NULL,NULL,"64/37","admin","admin","2017-02-15 00:19:00","2017-07-13 22:14:18","2017-02-15 00:19:00",6915,NULL
6412,12,1,1,NULL,NULL,NULL,NULL,"64/37.1","admin","admin","2017-02-15 00:19:00","2017-07-13 22:14:18","2017-02-15 00:19:00",6915,NULL
6413,12,1,1,NULL,NULL,NULL,NULL,"65/38","admin","admin","2017-02-15 00:19:00","2017-07-13 22:14:18","2017-02-15 00:19:00",6915,NULL
6414,12,1,1,NULL,NULL,NULL,NULL,"65/38.1","admin","admin","2017-02-15 00:19:00","2017-07-13 22:14:18","2017-02-15 00:19:00",6915,NULL
6415,12,1,1,NULL,NULL,NULL,NULL,"65/38.2","admin","admin","2017-02-15 00:19:00","2017-07-13 22:14:18","2017-02-15 00:19:00",6915,NULL
6416,12,1,1,NULL,NULL,NULL,NULL,"65/38.3","admin","admin","2017-02-15 00:19:01","2017-07-13 22:14:18","2017-02-15 00:19:01",6915,NULL
6417,12,1,1,NULL,NULL,NULL,NULL,"17/38.4","admin","admin","2017-02-15 00:19:01","2017-07-13 22:14:18","2017-02-15 00:19:01",6915,NULL
6418,12,1,1,NULL,NULL,NULL,NULL,"65/39","admin","admin","2017-02-15 00:19:01","2017-07-13 22:14:18","2017-02-15 00:19:01",6915,NULL
6419,12,1,1,NULL,NULL,NULL,NULL,"65/39.1","admin","admin","2017-02-15 00:19:01","2017-07-13 22:14:18","2017-02-15 00:19:01",6915,NULL
6420,12,1,1,NULL,NULL,NULL,NULL,"17/39.2","admin","admin","2017-02-15 00:19:01","2017-07-13 22:14:18","2017-02-15 00:19:01",6915,NULL
6421,12,1,1,NULL,NULL,NULL,NULL,"100/40","admin","admin","2017-02-15 00:19:01","2017-07-13 22:14:18","2017-02-15 00:19:01",6915,NULL
6422,12,1,1,NULL,NULL,NULL,NULL,"100/40.1","admin","admin","2017-02-15 00:19:01","2017-07-13 22:14:18","2017-02-15 00:19:01",6915,NULL
6423,12,1,1,NULL,NULL,NULL,NULL,"100/40.2","admin","admin","2017-02-15 00:19:01","2017-07-13 22:14:18","2017-02-15 00:19:01",6915,NULL
6424,12,1,1,NULL,NULL,NULL,NULL,"100/40.3","admin","admin","2017-02-15 00:19:01","2017-07-13 22:14:18","2017-02-15 00:19:01",6915,NULL
6425,12,1,1,NULL,NULL,NULL,NULL,"100/40.4","admin","admin","2017-02-15 00:19:01","2017-07-13 22:14:18","2017-02-15 00:19:01",6915,NULL
6426,12,1,1,NULL,NULL,NULL,NULL,"113/40.5","admin","admin","2017-02-15 00:19:01","2017-07-13 22:14:18","2017-02-15 00:19:01",6915,NULL
6427,12,1,1,NULL,NULL,NULL,NULL,"100/40 misc","admin","admin","2017-02-15 00:19:01","2017-07-13 22:14:18","2017-02-15 00:19:01",6915,NULL
6428,12,1,1,NULL,NULL,NULL,NULL,"66/41","admin","admin","2017-02-15 00:19:01","2017-07-13 22:14:18","2017-02-15 00:19:01",6915,NULL
6429,12,1,1,NULL,NULL,NULL,NULL,"66/41.1","admin","admin","2017-02-15 00:19:01","2017-07-13 22:14:18","2017-02-15 00:19:01",6915,NULL
6430,12,1,1,NULL,NULL,NULL,NULL,"18/41.2","admin","admin","2017-02-15 00:19:01","2017-07-13 22:14:18","2017-02-15 00:19:01",6915,NULL
6431,12,1,1,NULL,NULL,NULL,NULL,"18/41.3","admin","admin","2017-02-15 00:19:01","2017-07-13 22:14:18","2017-02-15 00:19:01",6915,NULL
6432,12,1,1,NULL,NULL,NULL,NULL,"18/41.4","admin","admin","2017-02-15 00:19:01","2017-07-13 22:14:18","2017-02-15 00:19:01",6915,NULL
6433,12,1,1,NULL,NULL,NULL,NULL,"19/1-20/41.5","admin","admin","2017-02-15 00:19:01","2017-07-13 22:14:18","2017-02-15 00:19:01",6915,NULL
6434,12,1,1,NULL,NULL,NULL,NULL,"18/41 misc","admin","admin","2017-02-15 00:19:01","2017-07-13 22:14:18","2017-02-15 00:19:01",6915,NULL
6435,12,1,1,NULL,NULL,NULL,NULL,"18/41a","admin","admin","2017-02-15 00:19:01","2017-07-13 22:14:18","2017-02-15 00:19:01",6915,NULL
6436,12,1,1,NULL,NULL,NULL,NULL,"18/41b","admin","admin","2017-02-15 00:19:01","2017-07-13 22:14:18","2017-02-15 00:19:01",6915,NULL
6437,12,1,1,NULL,NULL,NULL,NULL,"18/41-A","admin","admin","2017-02-15 00:19:02","2017-07-13 22:14:18","2017-02-15 00:19:02",6915,NULL
6438,12,1,1,NULL,NULL,NULL,NULL,"18/41-B","admin","admin","2017-02-15 00:19:02","2017-07-13 22:14:18","2017-02-15 00:19:02",6915,NULL
6439,12,1,1,NULL,NULL,NULL,NULL,"18/41-Ba","admin","admin","2017-02-15 00:19:02","2017-07-13 22:14:18","2017-02-15 00:19:02",6915,NULL
6440,12,1,1,NULL,NULL,NULL,NULL,"18/41-Bb","admin","admin","2017-02-15 00:19:02","2017-07-13 22:14:18","2017-02-15 00:19:02",6915,NULL
6441,12,1,1,NULL,NULL,NULL,NULL,"18/41-Ca","admin","admin","2017-02-15 00:19:02","2017-07-13 22:14:18","2017-02-15 00:19:02",6915,NULL
6442,12,1,1,NULL,NULL,NULL,NULL,"67/42","admin","admin","2017-02-15 00:19:02","2017-07-13 22:14:18","2017-02-15 00:19:02",6915,NULL
6443,12,1,1,NULL,NULL,NULL,NULL,"67/42.1","admin","admin","2017-02-15 00:19:02","2017-07-13 22:14:18","2017-02-15 00:19:02",6915,NULL
6444,12,1,1,NULL,NULL,NULL,NULL,"67/42.2","admin","admin","2017-02-15 00:19:02","2017-07-13 22:14:18","2017-02-15 00:19:02",6915,NULL
6445,12,1,1,NULL,NULL,NULL,NULL,"67/42.3","admin","admin","2017-02-15 00:19:02","2017-07-13 22:14:18","2017-02-15 00:19:02",6915,NULL
6446,12,1,1,NULL,NULL,NULL,NULL,"67/42-A","admin","admin","2017-02-15 00:19:02","2017-07-13 22:14:18","2017-02-15 00:19:02",6915,NULL
6447,12,1,1,NULL,NULL,NULL,NULL,"67/42-A.1","admin","admin","2017-02-15 00:19:02","2017-07-13 22:14:18","2017-02-15 00:19:02",6915,NULL
6448,12,1,1,NULL,NULL,NULL,NULL,"67/42-Aa","admin","admin","2017-02-15 00:19:02","2017-07-13 22:14:18","2017-02-15 00:19:02",6915,NULL
6449,12,1,1,NULL,NULL,NULL,NULL,"67/42-Ab","admin","admin","2017-02-15 00:19:02","2017-07-13 22:14:18","2017-02-15 00:19:02",6915,NULL
6450,12,1,1,NULL,NULL,NULL,NULL,"67/42-Ba","admin","admin","2017-02-15 00:19:02","2017-07-13 22:14:18","2017-02-15 00:19:02",6915,NULL
6451,12,1,1,NULL,NULL,NULL,NULL,"67/42-Baa","admin","admin","2017-02-15 00:19:02","2017-07-13 22:14:18","2017-02-15 00:19:02",6915,NULL
6452,12,1,1,NULL,NULL,NULL,NULL,"68/43","admin","admin","2017-02-15 00:19:02","2017-07-13 22:14:18","2017-02-15 00:19:02",6915,NULL
6453,12,1,1,NULL,NULL,NULL,NULL,"68/43.1","admin","admin","2017-02-15 00:19:03","2017-07-13 22:14:18","2017-02-15 00:19:03",6915,NULL
6454,12,1,1,NULL,NULL,NULL,NULL,"68/43.2","admin","admin","2017-02-15 00:19:03","2017-07-13 22:14:18","2017-02-15 00:19:03",6915,NULL
6455,12,1,1,NULL,NULL,NULL,NULL,"68/43.3","admin","admin","2017-02-15 00:19:03","2017-07-13 22:14:18","2017-02-15 00:19:03",6915,NULL
6456,12,1,1,NULL,NULL,NULL,NULL,"68/43.4","admin","admin","2017-02-15 00:19:03","2017-07-13 22:14:18","2017-02-15 00:19:03",6915,NULL
6457,12,1,1,NULL,NULL,NULL,NULL,"68/43.5","admin","admin","2017-02-15 00:19:03","2017-07-13 22:14:18","2017-02-15 00:19:03",6915,NULL
6458,12,1,1,NULL,NULL,NULL,NULL,"68/43.6","admin","admin","2017-02-15 00:19:03","2017-07-13 22:14:18","2017-02-15 00:19:03",6915,NULL
