id,lock_version,json_schema_version,digital_object_id,digital_object_component_id,use_statement_id,checksum_method_id,"file_uri",publish,xlink_actuate_attribute_id,xlink_show_attribute_id,file_format_name_id,"file_format_version",file_size_bytes,"checksum","checksum_method","created_by","last_modified_by","create_time","system_mtime","user_mtime",is_representative,"caption"
288,0,1,278,NULL,373,NULL,"http://spartanhistory.kora.matrix.msu.edu/files/1/4/1-4-80-49-sportsHistory-a0a0n8-a_13864.jpg",1,927,931,6109,NULL,NULL,NULL,NULL,"admin","admin","2017-03-21 19:28:39","2017-03-21 19:28:39","2017-03-21 19:28:39",NULL,"image"
289,0,1,280,NULL,372,NULL,"http://www.archivesspace.org/demos/Congreave%20E-4/ms292_005.jpg",1,928,929,937,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 14:49:52","2017-03-23 14:49:52","2017-03-23 14:49:52",NULL,NULL
290,0,1,281,NULL,372,NULL,"http://www.archivesspace.org/demos/Congreave%20E-4/ms292_006.jpg",1,928,929,937,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 14:49:52","2017-03-23 14:49:52","2017-03-23 14:49:52",NULL,NULL
291,0,1,282,NULL,372,NULL,"http://www.archivesspace.org/demos/Congreave%20E-4/ms292_007.jpg",1,928,929,937,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 14:49:52","2017-03-23 14:49:52","2017-03-23 14:49:52",NULL,NULL
292,0,1,283,NULL,372,NULL,"http://www.archivesspace.org/demos/Congreave%20E-4/ms292_008.jpg",1,928,929,937,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 14:49:52","2017-03-23 14:49:52","2017-03-23 14:49:52",NULL,NULL
440,0,1,431,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst001001",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:47","2017-03-23 15:24:47","2017-03-23 15:24:47",NULL,NULL
441,0,1,432,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst002001",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:47","2017-03-23 15:24:47","2017-03-23 15:24:47",NULL,NULL
442,0,1,433,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst003001",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:47","2017-03-23 15:24:47","2017-03-23 15:24:47",NULL,NULL
443,0,1,434,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst003002",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:47","2017-03-23 15:24:47","2017-03-23 15:24:47",NULL,NULL
444,0,1,435,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst003003",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:47","2017-03-23 15:24:47","2017-03-23 15:24:47",NULL,NULL
445,0,1,436,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst004001",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:47","2017-03-23 15:24:47","2017-03-23 15:24:47",NULL,NULL
446,0,1,437,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst005001",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:47","2017-03-23 15:24:47","2017-03-23 15:24:47",NULL,NULL
447,0,1,438,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst006001",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:47","2017-03-23 15:24:47","2017-03-23 15:24:47",NULL,NULL
448,0,1,439,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst007001",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:47","2017-03-23 15:24:47","2017-03-23 15:24:47",NULL,NULL
449,0,1,440,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst007002",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:47","2017-03-23 15:24:47","2017-03-23 15:24:47",NULL,NULL
450,0,1,441,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst008001",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:47","2017-03-23 15:24:47","2017-03-23 15:24:47",NULL,NULL
451,0,1,442,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst009001",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:48","2017-03-23 15:24:48","2017-03-23 15:24:48",NULL,NULL
452,0,1,443,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst010001",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:48","2017-03-23 15:24:48","2017-03-23 15:24:48",NULL,NULL
453,0,1,444,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst011001",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:48","2017-03-23 15:24:48","2017-03-23 15:24:48",NULL,NULL
454,0,1,445,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst012001",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:48","2017-03-23 15:24:48","2017-03-23 15:24:48",NULL,NULL
455,0,1,446,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst013001",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:48","2017-03-23 15:24:48","2017-03-23 15:24:48",NULL,NULL
456,0,1,447,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst013002",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:48","2017-03-23 15:24:48","2017-03-23 15:24:48",NULL,NULL
457,0,1,448,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst014001",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:48","2017-03-23 15:24:48","2017-03-23 15:24:48",NULL,NULL
458,0,1,449,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst014002",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:48","2017-03-23 15:24:48","2017-03-23 15:24:48",NULL,NULL
459,0,1,450,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst014003",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:48","2017-03-23 15:24:48","2017-03-23 15:24:48",NULL,NULL
460,0,1,451,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst014004",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:48","2017-03-23 15:24:48","2017-03-23 15:24:48",NULL,NULL
461,0,1,452,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst015001",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:48","2017-03-23 15:24:48","2017-03-23 15:24:48",NULL,NULL
462,0,1,453,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst015002",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:48","2017-03-23 15:24:48","2017-03-23 15:24:48",NULL,NULL
463,0,1,454,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst015003",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:48","2017-03-23 15:24:48","2017-03-23 15:24:48",NULL,NULL
464,0,1,455,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst015004",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:48","2017-03-23 15:24:48","2017-03-23 15:24:48",NULL,NULL
465,0,1,456,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst015005",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:48","2017-03-23 15:24:48","2017-03-23 15:24:48",NULL,NULL
466,0,1,457,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst015006",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:48","2017-03-23 15:24:48","2017-03-23 15:24:48",NULL,NULL
467,0,1,458,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst015007",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:48","2017-03-23 15:24:48","2017-03-23 15:24:48",NULL,NULL
468,0,1,459,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst015008",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:48","2017-03-23 15:24:48","2017-03-23 15:24:48",NULL,NULL
469,0,1,460,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst015009",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:48","2017-03-23 15:24:48","2017-03-23 15:24:48",NULL,NULL
470,0,1,461,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst015010",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:48","2017-03-23 15:24:48","2017-03-23 15:24:48",NULL,NULL
471,0,1,462,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst015011",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:48","2017-03-23 15:24:48","2017-03-23 15:24:48",NULL,NULL
472,0,1,463,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst015012",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:48","2017-03-23 15:24:48","2017-03-23 15:24:48",NULL,NULL
473,0,1,464,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst015013",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:48","2017-03-23 15:24:48","2017-03-23 15:24:48",NULL,NULL
474,0,1,465,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst015014",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:49","2017-03-23 15:24:49","2017-03-23 15:24:49",NULL,NULL
475,0,1,466,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst015015",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:49","2017-03-23 15:24:49","2017-03-23 15:24:49",NULL,NULL
476,0,1,467,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst015016",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:49","2017-03-23 15:24:49","2017-03-23 15:24:49",NULL,NULL
477,0,1,468,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst015017",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:49","2017-03-23 15:24:49","2017-03-23 15:24:49",NULL,NULL
478,0,1,469,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst015018",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:49","2017-03-23 15:24:49","2017-03-23 15:24:49",NULL,NULL
479,0,1,470,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst015019",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:49","2017-03-23 15:24:49","2017-03-23 15:24:49",NULL,NULL
480,0,1,471,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst015020",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:49","2017-03-23 15:24:49","2017-03-23 15:24:49",NULL,NULL
481,0,1,472,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst015021",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:49","2017-03-23 15:24:49","2017-03-23 15:24:49",NULL,NULL
482,0,1,473,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst016001",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:49","2017-03-23 15:24:49","2017-03-23 15:24:49",NULL,NULL
483,0,1,474,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst016002",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:49","2017-03-23 15:24:49","2017-03-23 15:24:49",NULL,NULL
484,0,1,475,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst016003",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:49","2017-03-23 15:24:49","2017-03-23 15:24:49",NULL,NULL
485,0,1,476,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst016004",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:49","2017-03-23 15:24:49","2017-03-23 15:24:49",NULL,NULL
486,0,1,477,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst016005",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:49","2017-03-23 15:24:49","2017-03-23 15:24:49",NULL,NULL
487,0,1,478,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst016006",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:49","2017-03-23 15:24:49","2017-03-23 15:24:49",NULL,NULL
488,0,1,479,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst016007",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:49","2017-03-23 15:24:49","2017-03-23 15:24:49",NULL,NULL
489,0,1,480,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst016008",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:49","2017-03-23 15:24:49","2017-03-23 15:24:49",NULL,NULL
490,0,1,481,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst016009",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:49","2017-03-23 15:24:49","2017-03-23 15:24:49",NULL,NULL
491,0,1,482,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst016010",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:49","2017-03-23 15:24:49","2017-03-23 15:24:49",NULL,NULL
492,0,1,483,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst016011",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:49","2017-03-23 15:24:49","2017-03-23 15:24:49",NULL,NULL
493,0,1,484,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst016012",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:49","2017-03-23 15:24:49","2017-03-23 15:24:49",NULL,NULL
494,0,1,485,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst016013",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:49","2017-03-23 15:24:49","2017-03-23 15:24:49",NULL,NULL
495,0,1,486,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst016014",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:49","2017-03-23 15:24:49","2017-03-23 15:24:49",NULL,NULL
496,0,1,487,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst016015",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:49","2017-03-23 15:24:49","2017-03-23 15:24:49",NULL,NULL
497,0,1,488,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst016016",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:49","2017-03-23 15:24:49","2017-03-23 15:24:49",NULL,NULL
498,0,1,489,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst016017",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:49","2017-03-23 15:24:49","2017-03-23 15:24:49",NULL,NULL
499,0,1,490,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst016018",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:49","2017-03-23 15:24:49","2017-03-23 15:24:49",NULL,NULL
500,0,1,491,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst016019",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:49","2017-03-23 15:24:49","2017-03-23 15:24:49",NULL,NULL
501,0,1,492,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst016020",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:49","2017-03-23 15:24:49","2017-03-23 15:24:49",NULL,NULL
502,0,1,493,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst016021",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:49","2017-03-23 15:24:49","2017-03-23 15:24:49",NULL,NULL
503,0,1,494,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst016022",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:49","2017-03-23 15:24:49","2017-03-23 15:24:49",NULL,NULL
504,0,1,495,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst016023",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:49","2017-03-23 15:24:49","2017-03-23 15:24:49",NULL,NULL
505,0,1,496,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst016024",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:49","2017-03-23 15:24:49","2017-03-23 15:24:49",NULL,NULL
506,0,1,497,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst016025",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:49","2017-03-23 15:24:49","2017-03-23 15:24:49",NULL,NULL
507,0,1,498,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst016026",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:49","2017-03-23 15:24:49","2017-03-23 15:24:49",NULL,NULL
508,0,1,499,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst016027",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:49","2017-03-23 15:24:49","2017-03-23 15:24:49",NULL,NULL
509,0,1,500,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst016028",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:49","2017-03-23 15:24:49","2017-03-23 15:24:49",NULL,NULL
510,0,1,501,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst017001",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:49","2017-03-23 15:24:49","2017-03-23 15:24:49",NULL,NULL
511,0,1,502,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst017002",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:50","2017-03-23 15:24:50","2017-03-23 15:24:50",NULL,NULL
512,0,1,503,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst017003",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:50","2017-03-23 15:24:50","2017-03-23 15:24:50",NULL,NULL
513,0,1,504,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst017004",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:50","2017-03-23 15:24:50","2017-03-23 15:24:50",NULL,NULL
514,0,1,505,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst017005",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:50","2017-03-23 15:24:50","2017-03-23 15:24:50",NULL,NULL
515,0,1,506,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst017006",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:50","2017-03-23 15:24:50","2017-03-23 15:24:50",NULL,NULL
516,0,1,507,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst017007",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:50","2017-03-23 15:24:50","2017-03-23 15:24:50",NULL,NULL
517,0,1,508,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst017008",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:50","2017-03-23 15:24:50","2017-03-23 15:24:50",NULL,NULL
518,0,1,509,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst017009",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:50","2017-03-23 15:24:50","2017-03-23 15:24:50",NULL,NULL
519,0,1,510,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst017010",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:50","2017-03-23 15:24:50","2017-03-23 15:24:50",NULL,NULL
520,0,1,511,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst017011",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:50","2017-03-23 15:24:50","2017-03-23 15:24:50",NULL,NULL
521,0,1,512,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst017012",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:50","2017-03-23 15:24:50","2017-03-23 15:24:50",NULL,NULL
522,0,1,513,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst017013",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:50","2017-03-23 15:24:50","2017-03-23 15:24:50",NULL,NULL
523,0,1,514,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst017014",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:50","2017-03-23 15:24:50","2017-03-23 15:24:50",NULL,NULL
524,0,1,515,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst017015",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:50","2017-03-23 15:24:50","2017-03-23 15:24:50",NULL,NULL
525,0,1,516,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst017016",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:50","2017-03-23 15:24:50","2017-03-23 15:24:50",NULL,NULL
526,0,1,517,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst017017",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:50","2017-03-23 15:24:50","2017-03-23 15:24:50",NULL,NULL
527,0,1,518,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst017018",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:50","2017-03-23 15:24:50","2017-03-23 15:24:50",NULL,NULL
528,0,1,519,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst017019",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:50","2017-03-23 15:24:50","2017-03-23 15:24:50",NULL,NULL
529,0,1,520,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst017020",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:50","2017-03-23 15:24:50","2017-03-23 15:24:50",NULL,NULL
530,0,1,521,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst017021",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:50","2017-03-23 15:24:50","2017-03-23 15:24:50",NULL,NULL
531,0,1,522,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst017022",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:50","2017-03-23 15:24:50","2017-03-23 15:24:50",NULL,NULL
532,0,1,523,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst017023",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:50","2017-03-23 15:24:50","2017-03-23 15:24:50",NULL,NULL
533,0,1,524,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst017024",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:50","2017-03-23 15:24:50","2017-03-23 15:24:50",NULL,NULL
534,0,1,525,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst017025",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:50","2017-03-23 15:24:50","2017-03-23 15:24:50",NULL,NULL
535,0,1,526,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst018001",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:50","2017-03-23 15:24:50","2017-03-23 15:24:50",NULL,NULL
536,0,1,527,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst018002",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:50","2017-03-23 15:24:50","2017-03-23 15:24:50",NULL,NULL
537,0,1,528,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst018003",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:50","2017-03-23 15:24:50","2017-03-23 15:24:50",NULL,NULL
