id,agent_person_id,agent_software_id,agent_family_id,agent_corporate_entity_id,accession_id,archival_object_id,digital_object_id,digital_object_component_id,event_id,resource_id,aspace_relationship_position,"created_by","last_modified_by","create_time","system_mtime","user_mtime",role_id,relator_id,"title",suppressed,rights_statement_id
2727,389,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,14,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2728,390,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,15,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2729,391,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,16,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2730,392,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,17,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2731,393,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,18,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2732,394,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,19,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2733,395,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,20,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2734,396,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,21,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2735,397,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,22,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2736,398,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,23,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2737,399,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,24,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2738,400,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,25,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2739,401,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,26,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2740,402,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,27,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2741,403,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,28,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2742,NULL,NULL,NULL,210,NULL,NULL,NULL,NULL,NULL,250,29,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2743,NULL,NULL,NULL,211,NULL,NULL,NULL,NULL,NULL,250,30,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2744,NULL,NULL,NULL,212,NULL,NULL,NULL,NULL,NULL,250,31,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2745,NULL,NULL,NULL,213,NULL,NULL,NULL,NULL,NULL,250,32,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2746,NULL,NULL,NULL,214,NULL,NULL,NULL,NULL,NULL,250,33,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2747,404,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,34,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2748,405,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,35,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2749,406,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,36,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2750,407,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,37,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2751,408,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,38,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2752,NULL,NULL,NULL,215,NULL,NULL,NULL,NULL,NULL,250,39,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2753,409,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,40,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2754,410,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,41,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2755,411,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,42,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2756,NULL,NULL,NULL,216,NULL,NULL,NULL,NULL,NULL,250,43,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2757,412,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,44,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2758,413,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,45,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2759,414,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,46,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2760,415,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,47,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2761,416,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,48,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2762,417,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,49,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2763,418,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,50,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2764,419,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,51,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2765,420,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,52,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2766,421,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,53,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2767,422,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,54,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2768,423,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,55,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2769,NULL,NULL,NULL,217,NULL,NULL,NULL,NULL,NULL,250,56,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2770,424,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,57,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2771,425,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,58,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2772,426,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,59,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2773,427,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,60,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2774,428,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,61,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2775,429,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,62,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2776,430,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,63,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2777,431,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,64,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2778,432,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,65,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2779,433,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,66,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2780,434,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,67,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2781,435,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,68,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2782,436,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,69,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2783,437,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,70,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2784,438,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,71,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2785,439,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,72,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2786,440,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,73,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2787,441,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,74,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2788,442,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,75,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2789,443,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,76,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2790,444,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,77,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2791,445,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,78,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2792,446,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,79,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2793,447,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,80,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2794,448,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,81,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2795,NULL,NULL,NULL,218,NULL,NULL,NULL,NULL,NULL,250,82,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2796,NULL,NULL,NULL,219,NULL,NULL,NULL,NULL,NULL,250,83,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2797,NULL,NULL,NULL,220,NULL,NULL,NULL,NULL,NULL,250,84,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2798,449,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,85,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2799,450,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,86,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2800,451,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,87,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2801,452,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,88,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2802,453,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,89,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2803,454,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,90,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2804,455,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,91,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2805,456,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,92,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2806,457,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,93,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2807,458,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,94,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2808,459,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,95,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2809,NULL,NULL,NULL,221,NULL,NULL,NULL,NULL,NULL,250,96,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2810,460,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,97,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2811,461,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,98,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2812,462,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,99,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2813,463,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,100,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2814,464,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,101,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2815,NULL,NULL,NULL,222,NULL,NULL,NULL,NULL,NULL,250,102,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2816,465,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,103,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2817,466,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,104,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2818,467,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,105,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2819,468,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,106,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2820,469,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,107,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2821,470,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,108,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2822,471,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,109,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2823,472,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,110,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2824,473,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,111,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2825,474,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,112,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2826,475,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,113,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2827,476,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,114,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2828,477,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,115,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2829,478,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,116,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2830,479,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,117,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2831,480,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,118,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2832,481,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,119,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2833,482,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,120,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2834,483,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,121,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2835,484,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,122,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2836,485,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,123,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2837,NULL,NULL,NULL,223,NULL,NULL,NULL,NULL,NULL,250,124,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2838,486,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,125,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2839,487,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,126,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2840,488,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,127,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2841,NULL,NULL,NULL,224,NULL,NULL,NULL,NULL,NULL,250,128,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2842,489,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,129,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2843,490,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,130,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2844,491,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,131,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2845,492,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,132,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2846,493,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,133,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2847,494,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,134,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2848,NULL,NULL,NULL,225,NULL,NULL,NULL,NULL,NULL,250,135,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2849,495,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,136,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2850,496,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,137,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2851,497,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,138,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2852,498,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,139,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2853,499,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,140,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2854,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,141,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
2855,501,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,142,"cdibella","cdibella","2017-01-26 13:48:13","2017-01-26 13:48:13","2017-01-26 13:48:13",880,NULL,NULL,0,NULL
