id,lock_version,json_schema_version,agent_person_id,"primary_name",name_order_id,"title","prefix","rest_of_name","suffix","fuller_form","number","dates","qualifier",source_id,rules_id,"sort_name",sort_name_auto_generate,"created_by","last_modified_by","create_time","system_mtime","user_mtime",authorized,is_display_name
247,0,1,171,"So, Geoffrey",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,242,"So, Geoffrey",1,"admin","admin","2016-05-13 18:31:33","2016-05-13 18:31:33","2016-05-13 18:31:33",1,1
248,0,1,172,"Wagner, Rick, 1972-",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,242,"Wagner, Rick, 1972-",1,"admin","admin","2016-05-13 18:31:33","2016-05-13 18:31:33","2016-05-13 18:31:33",1,1
249,0,1,173,"Barnett, Tim",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,240,"Barnett, Tim",1,"admin","admin","2016-05-13 18:31:34","2016-05-13 18:31:34","2016-05-13 18:31:34",1,1
250,0,1,174,"Moore, Reagan W.",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,237,NULL,"Moore, Reagan W.",1,"admin","admin","2016-05-13 18:31:34","2016-05-13 18:31:34","2016-05-13 18:31:34",1,1
251,0,1,175,"First",947,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,236,240,"First",1,"admin","admin","2016-05-13 18:35:33","2016-05-13 18:35:33","2016-05-13 18:35:33",1,1
252,0,1,176,"Fourth",947,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,236,240,"Fourth",1,"admin","admin","2016-05-13 18:36:44","2016-05-13 18:36:44","2016-05-13 18:36:44",1,1
253,0,1,177,"Wells",946,NULL,NULL,"William,",NULL,NULL,NULL,"1770-1812",NULL,237,NULL,"Wells, William,, 1770-1812",1,"admin","admin","2016-05-13 20:42:44","2016-05-13 20:42:44","2016-05-13 20:42:44",1,1
254,0,1,177,"Apeconit,",947,NULL,NULL,NULL,NULL,NULL,NULL,"1770-1812",NULL,1802,NULL,"Apeconit,, 1770-1812",1,"admin","admin","2016-05-13 20:42:44","2016-05-13 20:42:44","2016-05-13 20:42:44",NULL,NULL
255,0,1,177,"Carrot-top,",947,NULL,NULL,NULL,NULL,NULL,NULL,"1770-1812",NULL,1802,NULL,"Carrot-top,, 1770-1812",1,"admin","admin","2016-05-13 20:42:44","2016-05-13 20:42:44","2016-05-13 20:42:44",NULL,NULL
256,0,1,177,"Man of the Earth,",947,NULL,NULL,NULL,NULL,NULL,NULL,"1770-1812",NULL,1802,NULL,"Man of the Earth,, 1770-1812",1,"admin","admin","2016-05-13 20:42:44","2016-05-13 20:42:44","2016-05-13 20:42:44",NULL,NULL
257,0,1,178,"Kate Opo",947,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,236,240,"Kate Opo",1,NULL,NULL,"2016-05-19 20:21:07","2016-05-19 20:21:07","2016-05-19 20:21:07",1,1
258,0,1,179,"Lydia",947,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,236,240,"Lydia",1,"admin","admin","2016-05-20 13:27:23","2016-05-20 13:27:23","2016-05-20 13:27:23",1,1
259,0,1,180,"Schwarm, Larry, 1944-",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Schwarm, Larry, 1944-",1,"admin","admin","2016-06-01 15:01:39","2016-06-01 15:01:39","2016-06-01 15:01:39",1,1
260,0,1,181,"Lively, Justin",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Lively, Justin",1,"admin","admin","2016-06-16 13:11:14","2016-06-16 13:11:14","2016-06-16 13:11:14",1,1
261,0,1,182,"Levy, Carrie",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Levy, Carrie",1,"admin","admin","2016-06-16 13:11:14","2016-06-16 13:11:14","2016-06-16 13:11:14",1,1
262,0,1,183,"Keasler, Misty",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Keasler, Misty",1,"admin","admin","2016-06-16 13:11:14","2016-06-16 13:11:14","2016-06-16 13:11:14",1,1
263,0,1,184,"Katz, Colby",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Katz, Colby",1,"admin","admin","2016-06-16 13:11:14","2016-06-16 13:11:14","2016-06-16 13:11:14",1,1
264,0,1,185,"Ingram, Jessica",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Ingram, Jessica",1,"admin","admin","2016-06-16 13:11:14","2016-06-16 13:11:14","2016-06-16 13:11:14",1,1
265,0,1,186,"Halpern, Greg",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Halpern, Greg",1,"admin","admin","2016-06-16 13:11:14","2016-06-16 13:11:14","2016-06-16 13:11:14",1,1
266,0,1,187,"Goodman, Jason",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Goodman, Jason",1,"admin","admin","2016-06-16 13:11:14","2016-06-16 13:11:14","2016-06-16 13:11:14",1,1
267,0,1,188,"Gallery, Wyatt",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Gallery, Wyatt",1,"admin","admin","2016-06-16 13:11:14","2016-06-16 13:11:14","2016-06-16 13:11:14",1,1
268,0,1,189,"Thomas, Hank Willis",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Thomas, Hank Willis",1,"admin","admin","2016-06-16 13:11:15","2016-06-16 13:11:15","2016-06-16 13:11:15",1,1
269,0,1,190,"Ross-Smith, Bayete",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Ross-Smith, Bayete",1,"admin","admin","2016-06-16 13:11:15","2016-06-16 13:11:15","2016-06-16 13:11:15",1,1
270,0,1,191,"Scaggs, Deirdre A.",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Scaggs, Deirdre A.",1,"admin","admin","2016-06-16 13:11:15","2016-06-16 13:11:15","2016-06-16 13:11:15",1,1
271,0,1,192,"Ramos, Daniel",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Ramos, Daniel",1,"admin","admin","2016-06-16 13:11:15","2016-06-16 13:11:15","2016-06-16 13:11:15",1,1
272,0,1,193,"Rogers, Andrew",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Rogers, Andrew",1,"admin","admin","2016-06-16 13:11:15","2016-06-16 13:11:15","2016-06-16 13:11:15",1,1
273,0,1,194,"Posehn, Kristin",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Posehn, Kristin",1,"admin","admin","2016-06-16 13:11:15","2016-06-16 13:11:15","2016-06-16 13:11:15",1,1
274,0,1,195,"Ptak, Laurel",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Ptak, Laurel",1,"admin","admin","2016-06-16 13:11:15","2016-06-16 13:11:15","2016-06-16 13:11:15",1,1
275,0,1,196,"Nakadate, Laurel",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Nakadate, Laurel",1,"admin","admin","2016-06-16 13:11:15","2016-06-16 13:11:15","2016-06-16 13:11:15",1,1
276,0,1,197,"Olujimi, Kambui",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Olujimi, Kambui",1,"admin","admin","2016-06-16 13:11:15","2016-06-16 13:11:15","2016-06-16 13:11:15",1,1
277,0,1,198,"Moon, Jen",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Moon, Jen",1,"admin","admin","2016-06-16 13:11:15","2016-06-16 13:11:15","2016-06-16 13:11:15",1,1
278,0,1,199,"Myers, Brett",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Myers, Brett",1,"admin","admin","2016-06-16 13:11:15","2016-06-16 13:11:15","2016-06-16 13:11:15",1,1
279,0,1,200,"Lutterodt, Isabelle",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Lutterodt, Isabelle",1,"admin","admin","2016-06-16 13:11:15","2016-06-16 13:11:15","2016-06-16 13:11:15",1,1
280,0,1,201,"McKee, Brian",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"McKee, Brian",1,"admin","admin","2016-06-16 13:11:15","2016-06-16 13:11:15","2016-06-16 13:11:15",1,1
281,0,1,4,"Williamson, Thom (1833-1918)",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,236,NULL,"Williamson, Thom (1833-1918)",1,"admin","admin","2016-06-20 17:47:44","2016-06-20 17:47:44","2016-06-20 17:47:44",1,1
283,0,1,202,"Whitman",946,NULL,NULL,"Walt,",NULL,NULL,NULL,"1819-1892",NULL,237,NULL,"Whitman, Walt,, 1819-1892",1,"admin","admin","2016-06-27 13:13:37","2016-06-27 13:13:37","2016-06-27 13:13:37",1,1
284,0,1,202,"Ouïtman",947,NULL,NULL,"Ouōlt,",NULL,NULL,NULL,"1819-1892",NULL,1802,NULL,"Ouōlt, Ouïtman, 1819-1892",1,"admin","admin","2016-06-27 13:13:37","2016-06-27 13:13:37","2016-06-27 13:13:37",NULL,NULL
285,0,1,202,"Uitman",947,NULL,NULL,"Uolʹt,",NULL,NULL,NULL,"1819-1892",NULL,1802,NULL,"Uolʹt, Uitman, 1819-1892",1,"admin","admin","2016-06-27 13:13:37","2016-06-27 13:13:37","2016-06-27 13:13:37",NULL,NULL
286,0,1,202,"Uitmen",947,NULL,NULL,"Uot,",NULL,NULL,NULL,"1819-1892",NULL,1802,NULL,"Uot, Uitmen, 1819-1892",1,"admin","admin","2016-06-27 13:13:37","2016-06-27 13:13:37","2016-06-27 13:13:37",NULL,NULL
287,0,1,202,"Uitmen",947,NULL,NULL,"Uolt,",NULL,NULL,NULL,"1819-1892",NULL,1802,NULL,"Uolt, Uitmen, 1819-1892",1,"admin","admin","2016-06-27 13:13:37","2016-06-27 13:13:37","2016-06-27 13:13:37",NULL,NULL
288,0,1,202,"Viṭman̲",947,NULL,NULL,"Vālṭ,",NULL,NULL,NULL,"1819-1892",NULL,1802,NULL,"Vālṭ, Viṭman̲, 1819-1892",1,"admin","admin","2016-06-27 13:13:37","2016-06-27 13:13:37","2016-06-27 13:13:37",NULL,NULL
289,0,1,202,"Vālṭ Viṭman̲,",947,NULL,NULL,NULL,NULL,NULL,NULL,"1819-1892",NULL,1802,NULL,"Vālṭ Viṭman̲,, 1819-1892",1,"admin","admin","2016-06-27 13:13:37","2016-06-27 13:13:37","2016-06-27 13:13:37",NULL,NULL
290,0,1,202,"Witʻŭmŏn,",947,NULL,NULL,NULL,NULL,NULL,NULL,"1819-1892",NULL,1802,NULL,"Witʻŭmŏn,, 1819-1892",1,"admin","admin","2016-06-27 13:13:37","2016-06-27 13:13:37","2016-06-27 13:13:37",NULL,NULL
291,0,1,202,"Ṿiṭman",947,NULL,NULL,"Ṿolṭ,",NULL,NULL,NULL,"1819-1892",NULL,1802,NULL,"Ṿolṭ, Ṿiṭman, 1819-1892",1,"admin","admin","2016-06-27 13:13:37","2016-06-27 13:13:37","2016-06-27 13:13:37",NULL,NULL
292,0,1,202,"Vālṭviṭman̲,",947,NULL,NULL,NULL,NULL,NULL,NULL,"1819-1892",NULL,1802,NULL,"Vālṭviṭman̲,, 1819-1892",1,"admin","admin","2016-06-27 13:13:37","2016-06-27 13:13:37","2016-06-27 13:13:37",NULL,NULL
293,0,1,202,"Waltvitmen,",947,NULL,NULL,NULL,NULL,NULL,NULL,"1819-1892",NULL,1802,NULL,"Waltvitmen,, 1819-1892",1,"admin","admin","2016-06-27 13:13:37","2016-06-27 13:13:37","2016-06-27 13:13:37",NULL,NULL
294,0,1,202,"Whitman",947,NULL,NULL,"Walter,",NULL,NULL,NULL,"1819-1892",NULL,1802,NULL,"Walter, Whitman, 1819-1892",1,"admin","admin","2016-06-27 13:13:37","2016-06-27 13:13:37","2016-06-27 13:13:37",NULL,NULL
295,0,1,202,"Huiteman,",947,NULL,NULL,NULL,NULL,NULL,NULL,"1819-1892",NULL,1802,NULL,"Huiteman,, 1819-1892",1,"admin","admin","2016-06-27 13:13:37","2016-06-27 13:13:37","2016-06-27 13:13:37",NULL,NULL
296,0,1,202,"Veeitman,",947,NULL,NULL,NULL,NULL,NULL,NULL,"1819-1892",NULL,1802,NULL,"Veeitman,, 1819-1892",1,"admin","admin","2016-06-27 13:13:37","2016-06-27 13:13:37","2016-06-27 13:13:37",NULL,NULL
297,0,1,202,"Уитмен",947,NULL,NULL,"Уолт,",NULL,NULL,NULL,"1819-1892",NULL,1802,NULL,"Уолт, Уитмен, 1819-1892",1,"admin","admin","2016-06-27 13:13:37","2016-06-27 13:13:37","2016-06-27 13:13:37",NULL,NULL
298,0,1,202,"ויטמן",947,NULL,NULL,"וולט",NULL,NULL,NULL,NULL,NULL,1802,NULL,"וולט ויטמן",1,"admin","admin","2016-06-27 13:13:37","2016-06-27 13:13:37","2016-06-27 13:13:37",NULL,NULL
299,0,1,202,"ויטמן",947,NULL,NULL,"וולט,",NULL,NULL,NULL,"1819־1892",NULL,1802,NULL,"וולט, ויטמן, 1819־1892",1,"admin","admin","2016-06-27 13:13:37","2016-06-27 13:13:37","2016-06-27 13:13:37",NULL,NULL
300,0,1,202,"װיטמאן",947,NULL,NULL,"װאלט",NULL,NULL,NULL,NULL,NULL,1802,NULL,"װאלט װיטמאן",1,"admin","admin","2016-06-27 13:13:37","2016-06-27 13:13:37","2016-06-27 13:13:37",NULL,NULL
301,0,1,202,"װיטמאן",947,NULL,NULL,"װאלט,",NULL,NULL,NULL,"1819־1892",NULL,1802,NULL,"װאלט, װיטמאן, 1819־1892",1,"admin","admin","2016-06-27 13:13:37","2016-06-27 13:13:37","2016-06-27 13:13:37",NULL,NULL
302,0,1,202,"ويتمن، والت",947,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"ويتمن، والت",1,"admin","admin","2016-06-27 13:13:37","2016-06-27 13:13:37","2016-06-27 13:13:37",NULL,NULL
303,0,1,202,"Vitmen",947,NULL,NULL,"Volt,",NULL,NULL,NULL,"1819-1892",NULL,1802,NULL,"Volt, Vitmen, 1819-1892",1,"admin","admin","2016-06-27 13:13:37","2016-06-27 13:13:37","2016-06-27 13:13:37",NULL,NULL
304,0,1,202,"Uitman",947,NULL,NULL,"Uollt,",NULL,NULL,NULL,"1819-1892",NULL,1802,NULL,"Uollt, Uitman, 1819-1892",1,"admin","admin","2016-06-27 13:13:37","2016-06-27 13:13:37","2016-06-27 13:13:37",NULL,NULL
305,0,1,203,"Lincoln",946,NULL,NULL,"Abraham,",NULL,NULL,NULL,"1809-1865",NULL,237,NULL,"Lincoln, Abraham,, 1809-1865",1,"admin","admin","2016-06-27 13:14:44","2016-06-27 13:14:44","2016-06-27 13:14:44",1,1
306,0,1,203,"Linkŭln",947,NULL,NULL,"Abrakham,",NULL,NULL,NULL,"1809-1865",NULL,1802,NULL,"Abrakham, Linkŭln, 1809-1865",1,"admin","admin","2016-06-27 13:14:44","2016-06-27 13:14:44","2016-06-27 13:14:44",NULL,NULL
307,0,1,203,"Linkolʹn",947,NULL,NULL,"Avraam,",NULL,NULL,NULL,"1809-1865",NULL,1802,NULL,"Avraam, Linkolʹn, 1809-1865",1,"admin","admin","2016-06-27 13:14:44","2016-06-27 13:14:44","2016-06-27 13:14:44",NULL,NULL
308,0,1,203,"Linkūln",947,NULL,NULL,"Ibrāhīm,",NULL,NULL,NULL,"1809-1865",NULL,1802,NULL,"Ibrāhīm, Linkūln, 1809-1865",1,"admin","admin","2016-06-27 13:14:44","2016-06-27 13:14:44","2016-06-27 13:14:44",NULL,NULL
309,0,1,203,"Linkan",947,NULL,NULL,"ʼAbrehām,",NULL,NULL,NULL,"1809-1865",NULL,1802,NULL,"ʼAbrehām, Linkan, 1809-1865",1,"admin","admin","2016-06-27 13:14:44","2016-06-27 13:14:44","2016-06-27 13:14:44",NULL,NULL
310,0,1,203,"Lincoln",947,NULL,NULL,"A.",NULL,"(Abraham),",NULL,"1809-1865",NULL,1802,NULL,"A. Lincoln ((Abraham),), 1809-1865",1,"admin","admin","2016-06-27 13:14:44","2016-06-27 13:14:44","2016-06-27 13:14:44",NULL,NULL
311,0,1,203,"Lin-kʻen,",947,NULL,NULL,NULL,NULL,NULL,NULL,"1809-1865",NULL,1802,NULL,"Lin-kʻen,, 1809-1865",1,"admin","admin","2016-06-27 13:14:44","2016-06-27 13:14:44","2016-06-27 13:14:44",NULL,NULL
312,0,1,203,"Linken,",947,NULL,NULL,NULL,NULL,NULL,NULL,"1809-1865",NULL,1802,NULL,"Linken,, 1809-1865",1,"admin","admin","2016-06-27 13:14:44","2016-06-27 13:14:44","2016-06-27 13:14:44",NULL,NULL
313,0,1,203,"Lin",947,NULL,NULL,"Kʻen,",NULL,NULL,NULL,"1809-1865",NULL,1802,NULL,"Kʻen, Lin, 1809-1865",1,"admin","admin","2016-06-27 13:14:44","2016-06-27 13:14:44","2016-06-27 13:14:44",NULL,NULL
314,0,1,203,"Lingkʻŏn,",947,NULL,NULL,NULL,NULL,NULL,NULL,"1809-1865",NULL,1802,NULL,"Lingkʻŏn,, 1809-1865",1,"admin","admin","2016-06-27 13:14:44","2016-06-27 13:14:44","2016-06-27 13:14:44",NULL,NULL
315,0,1,203,"Lincoln",947,NULL,NULL,"Abe,",NULL,NULL,NULL,"1809-1865",NULL,1802,NULL,"Abe, Lincoln, 1809-1865",1,"admin","admin","2016-06-27 13:14:44","2016-06-27 13:14:44","2016-06-27 13:14:44",NULL,NULL
316,0,1,203,"Liṅkan",947,NULL,NULL,"Ēbrāhaṃ,",NULL,NULL,NULL,"1809-1865",NULL,1802,NULL,"Ēbrāhaṃ, Liṅkan, 1809-1865",1,"admin","admin","2016-06-27 13:14:44","2016-06-27 13:14:44","2016-06-27 13:14:44",NULL,NULL
317,0,1,203,"Liṅkan",947,NULL,NULL,"Abrahāṃ,",NULL,NULL,NULL,"1809-1865",NULL,1802,NULL,"Abrahāṃ, Liṅkan, 1809-1865",1,"admin","admin","2016-06-27 13:14:44","2016-06-27 13:14:44","2016-06-27 13:14:44",NULL,NULL
318,0,1,203,"לינקאלין,",947,NULL,NULL,NULL,NULL,NULL,NULL,"1865־1809",NULL,1802,NULL,"לינקאלין,, 1865־1809",1,"admin","admin","2016-06-27 13:14:44","2016-06-27 13:14:44","2016-06-27 13:14:44",NULL,NULL
319,0,1,203,"לינקאלן",947,NULL,NULL,"אייברעהעם,",NULL,NULL,NULL,"1809-1865",NULL,1802,NULL,"אייברעהעם, לינקאלן, 1809-1865",1,"admin","admin","2016-06-27 13:14:44","2016-06-27 13:14:44","2016-06-27 13:14:44",NULL,NULL
320,0,1,203,"לינקאלן",947,NULL,NULL,"אייברעהעם,",NULL,NULL,NULL,"9081־5681",NULL,1802,NULL,"אייברעהעם, לינקאלן, 9081־5681",1,"admin","admin","2016-06-27 13:14:44","2016-06-27 13:14:44","2016-06-27 13:14:44",NULL,NULL
321,0,1,203,"לינקולן",947,NULL,NULL,"אברהם",NULL,NULL,NULL,NULL,NULL,1802,NULL,"אברהם לינקולן",1,"admin","admin","2016-06-27 13:14:44","2016-06-27 13:14:44","2016-06-27 13:14:44",NULL,NULL
322,0,1,203,"林肯,",947,NULL,NULL,NULL,NULL,NULL,NULL,"1809-1865",NULL,1802,NULL,"林肯,, 1809-1865",1,"admin","admin","2016-06-27 13:14:44","2016-06-27 13:14:44","2016-06-27 13:14:44",NULL,NULL
323,0,1,204,"Max Eckard",947,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,236,240,"Max Eckard",1,"admin","admin","2016-06-27 13:35:58","2016-06-27 13:35:58","2016-06-27 13:35:58",1,1
324,0,1,205,"Gross, Kathleen",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,236,NULL,"Gross, Kathleen",1,"buschedw","buschedw","2016-06-27 16:29:02","2016-06-27 16:29:02","2016-06-27 16:29:02",1,1
325,0,1,206,"Stantz, Raymond",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,236,NULL,"Stantz, Raymond",1,"admin","admin","2016-06-29 17:17:02","2016-06-29 17:17:02","2016-06-29 17:17:02",1,1
326,0,1,207,"Venkman, Peter",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,236,NULL,"Venkman, Peter",1,"admin","admin","2016-06-29 17:17:02","2016-06-29 17:17:02","2016-06-29 17:17:02",1,1
327,0,1,208,"Spengler, Egon",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,236,NULL,"Spengler, Egon",1,"admin","admin","2016-06-29 17:17:02","2016-06-29 17:17:02","2016-06-29 17:17:02",1,1
328,0,1,209,"Zeddemore, Winston",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,236,NULL,"Zeddemore, Winston",1,"admin","admin","2016-06-29 17:17:02","2016-06-29 17:17:02","2016-06-29 17:17:02",1,1
329,0,1,210,"Lewis, John L. (John Llewellyn), 1880-1969",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,237,NULL,"Lewis, John L. (John Llewellyn), 1880-1969",1,"admin","admin","2016-06-29 17:17:22","2016-06-29 17:17:22","2016-06-29 17:17:22",1,1
330,0,1,211,"Davies, Ray, 1944-",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,237,NULL,"Davies, Ray, 1944-",1,"admin","admin","2016-06-29 17:17:49","2016-06-29 17:17:49","2016-06-29 17:17:49",1,1
331,0,1,212,"Jeffries",946,NULL,NULL,"L.B.",NULL,NULL,NULL,NULL,NULL,236,NULL,"Jeffries, L.B.",1,"admin","admin","2016-06-29 17:40:55","2016-06-29 17:40:55","2016-06-29 17:40:55",1,1
332,0,1,213,"Hitchcock",946,NULL,NULL,"Alfred",NULL,NULL,NULL,"1899-1980",NULL,237,NULL,"Hitchcock, Alfred, 1899-1980",1,"admin","admin","2016-06-29 17:42:30","2016-06-29 17:42:30","2016-06-29 17:42:30",1,1
333,0,1,214,"Twain",946,NULL,NULL,"Mark",NULL,NULL,NULL,NULL,NULL,236,NULL,"Twain, Mark",1,"admin","admin","2016-06-30 20:19:35","2016-06-30 20:19:35","2016-06-30 20:19:35",1,1
334,0,1,215,"Diann Benti",947,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,236,240,"Diann Benti",1,NULL,NULL,"2016-07-05 18:10:20","2016-07-05 18:10:20","2016-07-05 18:10:20",1,1
335,0,1,216,"Baily, Sydney",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Baily, Sydney",1,"admin","admin","2016-07-08 15:38:49","2016-07-08 15:38:49","2016-07-08 15:38:49",1,1
336,0,1,217,"Beede, Willis",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Beede, Willis",1,"admin","admin","2016-07-08 15:38:49","2016-07-08 15:38:49","2016-07-08 15:38:49",1,1
337,0,1,218,"Biddle, Clement M. (Clement Miller), 1876-1959",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Biddle, Clement M. (Clement Miller), 1876-1959",1,"admin","admin","2016-07-08 15:38:49","2016-07-08 15:38:49","2016-07-08 15:38:49",1,1
338,0,1,219,"Binford, Raymond, 1876-",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Binford, Raymond, 1876-",1,"admin","admin","2016-07-08 15:38:49","2016-07-08 15:38:49","2016-07-08 15:38:49",1,1
339,0,1,220,"Bolzau, Dr. Emma",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Bolzau, Dr. Emma",1,"admin","admin","2016-07-08 15:38:49","2016-07-08 15:38:49","2016-07-08 15:38:49",1,1
340,0,1,221,"Buchinger, Hans, 1910-",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Buchinger, Hans, 1910-",1,"admin","admin","2016-07-08 15:38:49","2016-07-08 15:38:49","2016-07-08 15:38:49",1,1
341,0,1,222,"Burridge, Florence",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Burridge, Florence",1,"admin","admin","2016-07-08 15:38:49","2016-07-08 15:38:49","2016-07-08 15:38:49",1,1
342,0,1,223,"Burridge, Seaton",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Burridge, Seaton",1,"admin","admin","2016-07-08 15:38:49","2016-07-08 15:38:49","2016-07-08 15:38:49",1,1
343,0,1,224,"Clark, Rebecca Timbres, 1890-",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Clark, Rebecca Timbres, 1890-",1,"admin","admin","2016-07-08 15:38:49","2016-07-08 15:38:49","2016-07-08 15:38:49",1,1
344,0,1,225,"Davidson, Pearl",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Davidson, Pearl",1,"admin","admin","2016-07-08 15:38:49","2016-07-08 15:38:49","2016-07-08 15:38:49",1,1
345,0,1,226,"Davidson, Robert J.",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Davidson, Robert J.",1,"admin","admin","2016-07-08 15:38:49","2016-07-08 15:38:49","2016-07-08 15:38:49",1,1
346,0,1,227,"Eaton, Emily, b.1874",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Eaton, Emily, b.1874",1,"admin","admin","2016-07-08 15:38:49","2016-07-08 15:38:49","2016-07-08 15:38:49",1,1
347,0,1,228,"Eaton, Horace Ainsworth, 1871-1958",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Eaton, Horace Ainsworth, 1871-1958",1,"admin","admin","2016-07-08 15:38:49","2016-07-08 15:38:49","2016-07-08 15:38:49",1,1
348,0,1,229,"Edgerton, Russell",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Edgerton, Russell",1,"admin","admin","2016-07-08 15:38:50","2016-07-08 15:38:50","2016-07-08 15:38:50",1,1
349,0,1,230,"Edgerton, Mae",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Edgerton, Mae",1,"admin","admin","2016-07-08 15:38:50","2016-07-08 15:38:50","2016-07-08 15:38:50",1,1
350,0,1,231,"Elkinton, J. Passmore (Joseph Passmore), 1887-1971",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Elkinton, J. Passmore (Joseph Passmore), 1887-1971",1,"admin","admin","2016-07-08 15:38:50","2016-07-08 15:38:50","2016-07-08 15:38:50",1,1
351,0,1,232,"Friedrich, Leonhard, 1889-1979",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Friedrich, Leonhard, 1889-1979",1,"admin","admin","2016-07-08 15:38:50","2016-07-08 15:38:50","2016-07-08 15:38:50",1,1
352,0,1,233,"Gillett, Henry T. (Henry Tregelles), d.1955",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Gillett, Henry T. (Henry Tregelles), d.1955",1,"admin","admin","2016-07-08 15:38:50","2016-07-08 15:38:50","2016-07-08 15:38:50",1,1
353,0,1,234,"Gillett, Lucy",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Gillett, Lucy",1,"admin","admin","2016-07-08 15:38:50","2016-07-08 15:38:50","2016-07-08 15:38:50",1,1
