id,top_container_id,sub_container_id,aspace_relationship_position,suppressed,"created_by","last_modified_by","system_mtime","user_mtime"
24121,1851,24121,0,0,NULL,NULL,"2016-08-30 20:48:53","2016-08-30 20:48:53"
24122,1851,24122,0,0,NULL,NULL,"2016-08-30 20:48:53","2016-08-30 20:48:53"
24123,1851,24123,0,0,NULL,NULL,"2016-08-30 20:48:53","2016-08-30 20:48:53"
24124,1851,24124,0,0,NULL,NULL,"2016-08-30 20:48:53","2016-08-30 20:48:53"
24125,1851,24125,0,0,NULL,NULL,"2016-08-30 20:48:53","2016-08-30 20:48:53"
24126,1851,24126,0,0,NULL,NULL,"2016-08-30 20:48:53","2016-08-30 20:48:53"
24127,1851,24127,0,0,NULL,NULL,"2016-08-30 20:48:53","2016-08-30 20:48:53"
24128,1851,24128,0,0,NULL,NULL,"2016-08-30 20:48:53","2016-08-30 20:48:53"
24129,1851,24129,0,0,NULL,NULL,"2016-08-30 20:48:53","2016-08-30 20:48:53"
24130,1851,24130,0,0,NULL,NULL,"2016-08-30 20:48:53","2016-08-30 20:48:53"
24131,1852,24131,0,0,NULL,NULL,"2016-08-30 20:48:53","2016-08-30 20:48:53"
24132,1852,24132,0,0,NULL,NULL,"2016-08-30 20:48:53","2016-08-30 20:48:53"
24133,1852,24133,0,0,NULL,NULL,"2016-08-30 20:48:53","2016-08-30 20:48:53"
24134,1852,24134,0,0,NULL,NULL,"2016-08-30 20:48:53","2016-08-30 20:48:53"
24135,1852,24135,0,0,NULL,NULL,"2016-08-30 20:48:53","2016-08-30 20:48:53"
24136,1852,24136,0,0,NULL,NULL,"2016-08-30 20:48:53","2016-08-30 20:48:53"
24137,1852,24137,0,0,NULL,NULL,"2016-08-30 20:48:53","2016-08-30 20:48:53"
24138,1852,24138,0,0,NULL,NULL,"2016-08-30 20:48:53","2016-08-30 20:48:53"
24139,1852,24139,0,0,NULL,NULL,"2016-08-30 20:48:53","2016-08-30 20:48:53"
24140,1852,24140,0,0,NULL,NULL,"2016-08-30 20:48:53","2016-08-30 20:48:53"
24141,1852,24141,0,0,NULL,NULL,"2016-08-30 20:48:53","2016-08-30 20:48:53"
24142,1852,24142,0,0,NULL,NULL,"2016-08-30 20:48:53","2016-08-30 20:48:53"
24143,1852,24143,0,0,NULL,NULL,"2016-08-30 20:48:53","2016-08-30 20:48:53"
24144,1852,24144,0,0,NULL,NULL,"2016-08-30 20:48:53","2016-08-30 20:48:53"
24145,1852,24145,0,0,NULL,NULL,"2016-08-30 20:48:53","2016-08-30 20:48:53"
24146,1852,24146,0,0,NULL,NULL,"2016-08-30 20:48:53","2016-08-30 20:48:53"
24147,1852,24147,0,0,NULL,NULL,"2016-08-30 20:48:53","2016-08-30 20:48:53"
24148,1852,24148,0,0,NULL,NULL,"2016-08-30 20:48:53","2016-08-30 20:48:53"
24149,1852,24149,0,0,NULL,NULL,"2016-08-30 20:48:53","2016-08-30 20:48:53"
24150,1852,24150,0,0,NULL,NULL,"2016-08-30 20:48:53","2016-08-30 20:48:53"
24151,1852,24151,0,0,NULL,NULL,"2016-08-30 20:48:53","2016-08-30 20:48:53"
24152,1852,24152,0,0,NULL,NULL,"2016-08-30 20:48:53","2016-08-30 20:48:53"
24153,1852,24153,0,0,NULL,NULL,"2016-08-30 20:48:53","2016-08-30 20:48:53"
24154,1852,24154,0,0,NULL,NULL,"2016-08-30 20:48:53","2016-08-30 20:48:53"
24155,1852,24155,0,0,NULL,NULL,"2016-08-30 20:48:53","2016-08-30 20:48:53"
24156,1852,24156,0,0,NULL,NULL,"2016-08-30 20:48:54","2016-08-30 20:48:54"
24157,1852,24157,0,0,NULL,NULL,"2016-08-30 20:48:54","2016-08-30 20:48:54"
24158,1852,24158,0,0,NULL,NULL,"2016-08-30 20:48:54","2016-08-30 20:48:54"
24159,1852,24159,0,0,NULL,NULL,"2016-08-30 20:48:54","2016-08-30 20:48:54"
24160,1852,24160,0,0,NULL,NULL,"2016-08-30 20:48:54","2016-08-30 20:48:54"
24161,1852,24161,0,0,NULL,NULL,"2016-08-30 20:48:54","2016-08-30 20:48:54"
24162,1852,24162,0,0,NULL,NULL,"2016-08-30 20:48:54","2016-08-30 20:48:54"
24163,1852,24163,0,0,NULL,NULL,"2016-08-30 20:48:54","2016-08-30 20:48:54"
24164,1852,24164,0,0,NULL,NULL,"2016-08-30 20:48:54","2016-08-30 20:48:54"
24165,1852,24165,0,0,NULL,NULL,"2016-08-30 20:48:54","2016-08-30 20:48:54"
24166,1852,24166,0,0,NULL,NULL,"2016-08-30 20:48:54","2016-08-30 20:48:54"
24167,1852,24167,0,0,NULL,NULL,"2016-08-30 20:48:54","2016-08-30 20:48:54"
24168,1852,24168,0,0,NULL,NULL,"2016-08-30 20:48:54","2016-08-30 20:48:54"
24169,1852,24169,0,0,NULL,NULL,"2016-08-30 20:48:54","2016-08-30 20:48:54"
24170,1852,24170,0,0,NULL,NULL,"2016-08-30 20:48:54","2016-08-30 20:48:54"
24171,1852,24171,0,0,NULL,NULL,"2016-08-30 20:48:54","2016-08-30 20:48:54"
24172,1852,24172,0,0,NULL,NULL,"2016-08-30 20:48:54","2016-08-30 20:48:54"
24173,1852,24173,0,0,NULL,NULL,"2016-08-30 20:48:54","2016-08-30 20:48:54"
24174,1852,24174,0,0,NULL,NULL,"2016-08-30 20:48:54","2016-08-30 20:48:54"
24175,1852,24175,0,0,NULL,NULL,"2016-08-30 20:48:54","2016-08-30 20:48:54"
24176,1852,24176,0,0,NULL,NULL,"2016-08-30 20:48:54","2016-08-30 20:48:54"
24177,1852,24177,0,0,NULL,NULL,"2016-08-30 20:48:54","2016-08-30 20:48:54"
24178,1852,24178,0,0,NULL,NULL,"2016-08-30 20:48:54","2016-08-30 20:48:54"
24179,1852,24179,0,0,NULL,NULL,"2016-08-30 20:48:54","2016-08-30 20:48:54"
24180,1852,24180,0,0,NULL,NULL,"2016-08-30 20:48:54","2016-08-30 20:48:54"
24181,1852,24181,0,0,NULL,NULL,"2016-08-30 20:48:54","2016-08-30 20:48:54"
24182,1852,24182,0,0,NULL,NULL,"2016-08-30 20:48:54","2016-08-30 20:48:54"
24183,1852,24183,0,0,NULL,NULL,"2016-08-30 20:48:54","2016-08-30 20:48:54"
24184,1852,24184,0,0,NULL,NULL,"2016-08-30 20:48:54","2016-08-30 20:48:54"
24185,1852,24185,0,0,NULL,NULL,"2016-08-30 20:48:54","2016-08-30 20:48:54"
24186,1852,24186,0,0,NULL,NULL,"2016-08-30 20:48:54","2016-08-30 20:48:54"
24187,1852,24187,0,0,NULL,NULL,"2016-08-30 20:48:54","2016-08-30 20:48:54"
24188,1852,24188,0,0,NULL,NULL,"2016-08-30 20:48:54","2016-08-30 20:48:54"
24189,1853,24189,0,0,NULL,NULL,"2016-08-30 20:48:54","2016-08-30 20:48:54"
24190,1853,24190,0,0,NULL,NULL,"2016-08-30 20:48:54","2016-08-30 20:48:54"
24191,1853,24191,0,0,NULL,NULL,"2016-08-30 20:48:54","2016-08-30 20:48:54"
24192,1853,24192,0,0,NULL,NULL,"2016-08-30 20:48:54","2016-08-30 20:48:54"
24193,1853,24193,0,0,NULL,NULL,"2016-08-30 20:48:54","2016-08-30 20:48:54"
24194,1853,24194,0,0,NULL,NULL,"2016-08-30 20:48:54","2016-08-30 20:48:54"
24195,1853,24195,0,0,NULL,NULL,"2016-08-30 20:48:54","2016-08-30 20:48:54"
24196,1853,24196,0,0,NULL,NULL,"2016-08-30 20:48:54","2016-08-30 20:48:54"
24197,1853,24197,0,0,NULL,NULL,"2016-08-30 20:48:54","2016-08-30 20:48:54"
24198,1853,24198,0,0,NULL,NULL,"2016-08-30 20:48:54","2016-08-30 20:48:54"
24199,1853,24199,0,0,NULL,NULL,"2016-08-30 20:48:54","2016-08-30 20:48:54"
24200,1853,24200,0,0,NULL,NULL,"2016-08-30 20:48:55","2016-08-30 20:48:55"
24201,1853,24201,0,0,NULL,NULL,"2016-08-30 20:48:55","2016-08-30 20:48:55"
24202,1853,24202,0,0,NULL,NULL,"2016-08-30 20:48:55","2016-08-30 20:48:55"
24203,1853,24203,0,0,NULL,NULL,"2016-08-30 20:48:55","2016-08-30 20:48:55"
24204,1853,24204,0,0,NULL,NULL,"2016-08-30 20:48:55","2016-08-30 20:48:55"
24205,1853,24205,0,0,NULL,NULL,"2016-08-30 20:48:55","2016-08-30 20:48:55"
24206,1853,24206,0,0,NULL,NULL,"2016-08-30 20:48:55","2016-08-30 20:48:55"
24207,1853,24207,0,0,NULL,NULL,"2016-08-30 20:48:55","2016-08-30 20:48:55"
24208,1853,24208,0,0,NULL,NULL,"2016-08-30 20:48:55","2016-08-30 20:48:55"
24209,1853,24209,0,0,NULL,NULL,"2016-08-30 20:48:55","2016-08-30 20:48:55"
24210,1853,24210,0,0,NULL,NULL,"2016-08-30 20:48:55","2016-08-30 20:48:55"
24211,1853,24211,0,0,NULL,NULL,"2016-08-30 20:48:55","2016-08-30 20:48:55"
24212,1853,24212,0,0,NULL,NULL,"2016-08-30 20:48:55","2016-08-30 20:48:55"
24213,1853,24213,0,0,NULL,NULL,"2016-08-30 20:48:55","2016-08-30 20:48:55"
24214,1853,24214,0,0,NULL,NULL,"2016-08-30 20:48:55","2016-08-30 20:48:55"
24215,1853,24215,0,0,NULL,NULL,"2016-08-30 20:48:55","2016-08-30 20:48:55"
24216,1853,24216,0,0,NULL,NULL,"2016-08-30 20:48:55","2016-08-30 20:48:55"
24217,1853,24217,0,0,NULL,NULL,"2016-08-30 20:48:55","2016-08-30 20:48:55"
24218,1853,24218,0,0,NULL,NULL,"2016-08-30 20:48:55","2016-08-30 20:48:55"
24219,1853,24219,0,0,NULL,NULL,"2016-08-30 20:48:55","2016-08-30 20:48:55"
24220,1853,24220,0,0,NULL,NULL,"2016-08-30 20:48:55","2016-08-30 20:48:55"
24221,1853,24221,0,0,NULL,NULL,"2016-08-30 20:48:55","2016-08-30 20:48:55"
24222,1853,24222,0,0,NULL,NULL,"2016-08-30 20:48:55","2016-08-30 20:48:55"
24223,1853,24223,0,0,NULL,NULL,"2016-08-30 20:48:55","2016-08-30 20:48:55"
24224,1853,24224,0,0,NULL,NULL,"2016-08-30 20:48:55","2016-08-30 20:48:55"
24225,1853,24225,0,0,NULL,NULL,"2016-08-30 20:48:55","2016-08-30 20:48:55"
24226,1853,24226,0,0,NULL,NULL,"2016-08-30 20:48:55","2016-08-30 20:48:55"
24227,1853,24227,0,0,NULL,NULL,"2016-08-30 20:48:55","2016-08-30 20:48:55"
24228,1853,24228,0,0,NULL,NULL,"2016-08-30 20:48:55","2016-08-30 20:48:55"
24229,1853,24229,0,0,NULL,NULL,"2016-08-30 20:48:55","2016-08-30 20:48:55"
24230,1853,24230,0,0,NULL,NULL,"2016-08-30 20:48:55","2016-08-30 20:48:55"
24231,1853,24231,0,0,NULL,NULL,"2016-08-30 20:48:55","2016-08-30 20:48:55"
24232,1853,24232,0,0,NULL,NULL,"2016-08-30 20:48:55","2016-08-30 20:48:55"
24233,1853,24233,0,0,NULL,NULL,"2016-08-30 20:48:55","2016-08-30 20:48:55"
24234,1853,24234,0,0,NULL,NULL,"2016-08-30 20:48:55","2016-08-30 20:48:55"
24235,1853,24235,0,0,NULL,NULL,"2016-08-30 20:48:55","2016-08-30 20:48:55"
24236,1853,24236,0,0,NULL,NULL,"2016-08-30 20:48:55","2016-08-30 20:48:55"
24237,1853,24237,0,0,NULL,NULL,"2016-08-30 20:48:55","2016-08-30 20:48:55"
24238,1853,24238,0,0,NULL,NULL,"2016-08-30 20:48:55","2016-08-30 20:48:55"
24239,1853,24239,0,0,NULL,NULL,"2016-08-30 20:48:55","2016-08-30 20:48:55"
24240,1853,24240,0,0,NULL,NULL,"2016-08-30 20:48:55","2016-08-30 20:48:55"
24241,1853,24241,0,0,NULL,NULL,"2016-08-30 20:48:55","2016-08-30 20:48:55"
24242,1849,24242,0,0,NULL,NULL,"2016-08-30 20:48:55","2016-08-30 20:48:55"
24243,1849,24243,0,0,NULL,NULL,"2016-08-30 20:48:55","2016-08-30 20:48:55"
24244,1849,24244,0,0,NULL,NULL,"2016-08-30 20:48:56","2016-08-30 20:48:56"
24245,1849,24245,0,0,NULL,NULL,"2016-08-30 20:48:56","2016-08-30 20:48:56"
24246,1854,24246,0,0,NULL,NULL,"2016-08-30 20:48:56","2016-08-30 20:48:56"
24247,1854,24247,0,0,NULL,NULL,"2016-08-30 20:48:56","2016-08-30 20:48:56"
24248,1854,24248,0,0,NULL,NULL,"2016-08-30 20:48:56","2016-08-30 20:48:56"
24249,1854,24249,0,0,NULL,NULL,"2016-08-30 20:48:56","2016-08-30 20:48:56"
24250,1854,24250,0,0,NULL,NULL,"2016-08-30 20:48:56","2016-08-30 20:48:56"
24251,1854,24251,0,0,NULL,NULL,"2016-08-30 20:48:56","2016-08-30 20:48:56"
24252,1854,24252,0,0,NULL,NULL,"2016-08-30 20:48:56","2016-08-30 20:48:56"
24253,1854,24253,0,0,NULL,NULL,"2016-08-30 20:48:56","2016-08-30 20:48:56"
24254,1854,24254,0,0,NULL,NULL,"2016-08-30 20:48:56","2016-08-30 20:48:56"
24255,1854,24255,0,0,NULL,NULL,"2016-08-30 20:48:56","2016-08-30 20:48:56"
24256,1854,24256,0,0,NULL,NULL,"2016-08-30 20:48:56","2016-08-30 20:48:56"
24257,1854,24257,0,0,NULL,NULL,"2016-08-30 20:48:56","2016-08-30 20:48:56"
24258,1854,24258,0,0,NULL,NULL,"2016-08-30 20:48:56","2016-08-30 20:48:56"
24259,1854,24259,0,0,NULL,NULL,"2016-08-30 20:48:56","2016-08-30 20:48:56"
24260,1854,24260,0,0,NULL,NULL,"2016-08-30 20:48:56","2016-08-30 20:48:56"
24261,1854,24261,0,0,NULL,NULL,"2016-08-30 20:48:56","2016-08-30 20:48:56"
24262,1854,24262,0,0,NULL,NULL,"2016-08-30 20:48:56","2016-08-30 20:48:56"
24263,1854,24263,0,0,NULL,NULL,"2016-08-30 20:48:56","2016-08-30 20:48:56"
24264,1854,24264,0,0,NULL,NULL,"2016-08-30 20:48:56","2016-08-30 20:48:56"
24265,1854,24265,0,0,NULL,NULL,"2016-08-30 20:48:56","2016-08-30 20:48:56"
24266,1854,24266,0,0,NULL,NULL,"2016-08-30 20:48:56","2016-08-30 20:48:56"
24273,1860,24273,0,0,NULL,NULL,"2016-08-31 08:57:44","2016-08-31 08:57:44"
24274,1861,24274,0,0,NULL,NULL,"2016-08-31 08:57:44","2016-08-31 08:57:44"
24275,1862,24275,0,0,NULL,NULL,"2016-08-31 08:57:44","2016-08-31 08:57:44"
24276,1863,24276,0,0,NULL,NULL,"2016-08-31 08:57:44","2016-08-31 08:57:44"
24277,1864,24277,0,0,NULL,NULL,"2016-08-31 08:57:44","2016-08-31 08:57:44"
24278,1864,24278,0,0,NULL,NULL,"2016-08-31 08:57:44","2016-08-31 08:57:44"
24402,1872,24402,0,0,NULL,NULL,"2016-09-02 14:22:34","2016-09-02 14:22:34"
24403,1873,24403,0,0,NULL,NULL,"2016-09-02 14:22:34","2016-09-02 14:22:34"
24404,1874,24404,0,0,NULL,NULL,"2016-09-02 14:22:34","2016-09-02 14:22:34"
24405,1875,24405,0,0,NULL,NULL,"2016-09-02 14:22:34","2016-09-02 14:22:34"
24406,1876,24406,0,0,NULL,NULL,"2016-09-02 14:22:34","2016-09-02 14:22:34"
24407,1877,24407,0,0,NULL,NULL,"2016-09-02 14:22:34","2016-09-02 14:22:34"
24408,1878,24408,0,0,NULL,NULL,"2016-09-02 14:22:34","2016-09-02 14:22:34"
24409,1879,24409,0,0,NULL,NULL,"2016-09-02 14:22:34","2016-09-02 14:22:34"
24410,1880,24410,0,0,NULL,NULL,"2016-09-02 14:22:34","2016-09-02 14:22:34"
24411,1881,24411,0,0,NULL,NULL,"2016-09-02 14:22:34","2016-09-02 14:22:34"
24412,1882,24412,0,0,NULL,NULL,"2016-09-02 14:22:34","2016-09-02 14:22:34"
24497,1905,24497,0,0,NULL,NULL,"2016-09-06 16:07:18","2016-09-06 16:07:18"
24498,1906,24498,0,0,NULL,NULL,"2016-09-06 16:07:18","2016-09-06 16:07:18"
24499,1907,24499,0,0,NULL,NULL,"2016-09-06 16:07:18","2016-09-06 16:07:18"
24500,1908,24500,0,0,NULL,NULL,"2016-09-06 16:07:18","2016-09-06 16:07:18"
24501,1909,24501,0,0,NULL,NULL,"2016-09-06 16:07:18","2016-09-06 16:07:18"
24502,1910,24502,0,0,NULL,NULL,"2016-09-06 16:07:18","2016-09-06 16:07:18"
24503,1911,24503,0,0,NULL,NULL,"2016-09-06 16:07:18","2016-09-06 16:07:18"
24504,1912,24504,0,0,NULL,NULL,"2016-09-06 16:07:18","2016-09-06 16:07:18"
24505,1913,24505,0,0,NULL,NULL,"2016-09-06 16:07:18","2016-09-06 16:07:18"
24506,1914,24506,0,0,NULL,NULL,"2016-09-06 16:07:18","2016-09-06 16:07:18"
24507,1915,24507,0,0,NULL,NULL,"2016-09-06 16:07:18","2016-09-06 16:07:18"
24519,1894,24519,0,0,NULL,NULL,"2016-09-06 16:10:23","2016-09-06 16:10:23"
24520,1895,24520,0,0,NULL,NULL,"2016-09-06 16:10:23","2016-09-06 16:10:23"
24521,1896,24521,0,0,NULL,NULL,"2016-09-06 16:10:23","2016-09-06 16:10:23"
24522,1897,24522,0,0,NULL,NULL,"2016-09-06 16:10:23","2016-09-06 16:10:23"
24523,1898,24523,0,0,NULL,NULL,"2016-09-06 16:10:23","2016-09-06 16:10:23"
24524,1899,24524,0,0,NULL,NULL,"2016-09-06 16:10:23","2016-09-06 16:10:23"
24525,1900,24525,0,0,NULL,NULL,"2016-09-06 16:10:23","2016-09-06 16:10:23"
24526,1901,24526,0,0,NULL,NULL,"2016-09-06 16:10:23","2016-09-06 16:10:23"
24527,1902,24527,0,0,NULL,NULL,"2016-09-06 16:10:23","2016-09-06 16:10:23"
24528,1903,24528,0,0,NULL,NULL,"2016-09-06 16:10:23","2016-09-06 16:10:23"
24529,1904,24529,0,0,NULL,NULL,"2016-09-06 16:10:23","2016-09-06 16:10:23"
24530,1883,24530,0,0,NULL,NULL,"2016-09-06 16:13:29","2016-09-06 16:13:29"
24531,1884,24531,0,0,NULL,NULL,"2016-09-06 16:13:29","2016-09-06 16:13:29"
24532,1885,24532,0,0,NULL,NULL,"2016-09-06 16:13:29","2016-09-06 16:13:29"
24533,1886,24533,0,0,NULL,NULL,"2016-09-06 16:13:29","2016-09-06 16:13:29"
24534,1887,24534,0,0,NULL,NULL,"2016-09-06 16:13:29","2016-09-06 16:13:29"
24535,1888,24535,0,0,NULL,NULL,"2016-09-06 16:13:29","2016-09-06 16:13:29"
24536,1889,24536,0,0,NULL,NULL,"2016-09-06 16:13:29","2016-09-06 16:13:29"
24537,1890,24537,0,0,NULL,NULL,"2016-09-06 16:13:29","2016-09-06 16:13:29"
24538,1891,24538,0,0,NULL,NULL,"2016-09-06 16:13:29","2016-09-06 16:13:29"
24539,1892,24539,0,0,NULL,NULL,"2016-09-06 16:13:29","2016-09-06 16:13:29"
24540,1893,24540,0,0,NULL,NULL,"2016-09-06 16:13:29","2016-09-06 16:13:29"
24544,1916,24544,0,0,NULL,NULL,"2016-09-06 16:16:29","2016-09-06 16:16:29"
24545,1917,24545,0,0,NULL,NULL,"2016-09-06 16:16:29","2016-09-06 16:16:29"
24546,1918,24546,0,0,NULL,NULL,"2016-09-06 16:16:29","2016-09-06 16:16:29"
24547,1560,24547,0,0,NULL,NULL,"2016-09-13 19:22:14","2016-09-13 19:22:14"
24764,2030,24764,0,0,NULL,NULL,"2016-09-16 14:27:36","2016-09-16 14:27:36"
24765,2030,24765,0,0,NULL,NULL,"2016-09-16 14:30:45","2016-09-16 14:30:45"
24766,2030,24766,0,0,NULL,NULL,"2016-09-16 14:31:06","2016-09-16 14:31:06"
24767,2030,24767,0,0,NULL,NULL,"2016-09-16 14:31:31","2016-09-16 14:31:31"
24768,2030,24768,0,0,NULL,NULL,"2016-09-16 14:31:59","2016-09-16 14:31:59"
24769,2030,24769,0,0,NULL,NULL,"2016-09-16 14:33:40","2016-09-16 14:33:40"
24770,2030,24770,0,0,NULL,NULL,"2016-09-16 14:34:03","2016-09-16 14:34:03"
24771,2030,24771,0,0,NULL,NULL,"2016-09-16 14:34:31","2016-09-16 14:34:31"
24773,2030,24773,0,0,NULL,NULL,"2016-09-16 14:35:02","2016-09-16 14:35:02"
24774,2030,24774,0,0,NULL,NULL,"2016-09-16 14:35:21","2016-09-16 14:35:21"
24775,2030,24775,0,0,NULL,NULL,"2016-09-16 14:36:09","2016-09-16 14:36:09"
24776,2030,24776,0,0,NULL,NULL,"2016-09-16 14:36:31","2016-09-16 14:36:31"
24777,2030,24777,0,0,NULL,NULL,"2016-09-16 14:36:56","2016-09-16 14:36:56"
24778,2030,24778,0,0,NULL,NULL,"2016-09-16 14:37:20","2016-09-16 14:37:20"
24779,2030,24779,0,0,NULL,NULL,"2016-09-16 14:37:43","2016-09-16 14:37:43"
24780,2031,24780,0,0,NULL,NULL,"2016-09-16 14:39:16","2016-09-16 14:39:16"
24781,2031,24781,0,0,NULL,NULL,"2016-09-16 14:39:49","2016-09-16 14:39:49"
24782,2031,24782,0,0,NULL,NULL,"2016-09-16 14:40:12","2016-09-16 14:40:12"
24783,2031,24783,0,0,NULL,NULL,"2016-09-16 14:44:16","2016-09-16 14:44:16"
24784,2031,24784,0,0,NULL,NULL,"2016-09-16 14:44:46","2016-09-16 14:44:46"
24785,2031,24785,0,0,NULL,NULL,"2016-09-16 14:45:19","2016-09-16 14:45:19"
24786,2032,24786,0,0,NULL,NULL,"2016-09-16 14:46:36","2016-09-16 14:46:36"
24787,2032,24787,0,0,NULL,NULL,"2016-09-16 14:49:21","2016-09-16 14:49:21"
24788,2032,24788,0,0,NULL,NULL,"2016-09-16 14:49:47","2016-09-16 14:49:47"
24789,2032,24789,0,0,NULL,NULL,"2016-09-16 14:50:43","2016-09-16 14:50:43"
24790,2033,24790,0,0,NULL,NULL,"2016-09-16 14:53:05","2016-09-16 14:53:05"
24791,2033,24791,0,0,NULL,NULL,"2016-09-16 14:55:03","2016-09-16 14:55:03"
24792,2033,24792,0,0,NULL,NULL,"2016-09-16 14:55:27","2016-09-16 14:55:27"
24794,2033,24794,0,0,NULL,NULL,"2016-09-16 14:56:05","2016-09-16 14:56:05"
24795,2033,24795,0,0,NULL,NULL,"2016-09-16 14:56:32","2016-09-16 14:56:32"
24796,2033,24796,0,0,NULL,NULL,"2016-09-16 14:56:55","2016-09-16 14:56:55"
24797,2033,24797,0,0,NULL,NULL,"2016-09-16 14:57:25","2016-09-16 14:57:25"
24798,2033,24798,0,0,NULL,NULL,"2016-09-16 14:57:50","2016-09-16 14:57:50"
24799,2033,24799,0,0,NULL,NULL,"2016-09-16 14:58:19","2016-09-16 14:58:19"
24800,2033,24800,0,0,NULL,NULL,"2016-09-16 14:58:41","2016-09-16 14:58:41"
24801,2033,24801,0,0,NULL,NULL,"2016-09-16 14:59:06","2016-09-16 14:59:06"
24802,2033,24802,0,0,NULL,NULL,"2016-09-16 14:59:34","2016-09-16 14:59:34"
24803,2033,24803,0,0,NULL,NULL,"2016-09-16 14:59:58","2016-09-16 14:59:58"
24804,2033,24804,0,0,NULL,NULL,"2016-09-16 15:00:29","2016-09-16 15:00:29"
24805,2033,24805,0,0,NULL,NULL,"2016-09-16 15:00:59","2016-09-16 15:00:59"
24806,2033,24806,0,0,NULL,NULL,"2016-09-16 15:01:22","2016-09-16 15:01:22"
24807,2033,24807,0,0,NULL,NULL,"2016-09-16 15:01:46","2016-09-16 15:01:46"
24808,2033,24808,0,0,NULL,NULL,"2016-09-16 15:02:11","2016-09-16 15:02:11"
24809,2033,24809,0,0,NULL,NULL,"2016-09-16 15:02:38","2016-09-16 15:02:38"
24810,2033,24810,0,0,NULL,NULL,"2016-09-16 15:03:09","2016-09-16 15:03:09"
24811,2033,24811,0,0,NULL,NULL,"2016-09-16 15:05:18","2016-09-16 15:05:18"
24812,2033,24812,0,0,NULL,NULL,"2016-09-16 15:05:40","2016-09-16 15:05:40"
24813,2029,24813,0,0,NULL,NULL,"2016-09-16 15:07:53","2016-09-16 15:07:53"
24814,2005,24814,0,0,NULL,NULL,"2016-09-16 15:38:11","2016-09-16 15:38:11"
24817,2034,24817,0,0,NULL,NULL,"2016-09-16 16:13:38","2016-09-16 16:13:38"
24818,2030,24818,0,0,NULL,NULL,"2016-09-19 15:53:51","2016-09-19 15:53:51"
24819,2035,24819,0,0,NULL,NULL,"2016-09-19 15:55:45","2016-09-19 15:55:45"
24829,2038,24829,0,0,NULL,NULL,"2016-09-19 18:05:21","2016-09-19 18:05:21"
24833,2038,24833,0,0,NULL,NULL,"2016-09-19 18:19:50","2016-09-19 18:19:50"
24834,2037,24834,0,0,NULL,NULL,"2016-09-19 18:20:07","2016-09-19 18:20:07"
24835,2037,24835,0,0,NULL,NULL,"2016-09-19 18:20:16","2016-09-19 18:20:16"
24836,2037,24836,0,0,NULL,NULL,"2016-09-19 18:20:26","2016-09-19 18:20:26"
24837,2036,24837,0,0,NULL,NULL,"2016-09-19 18:20:36","2016-09-19 18:20:36"
24847,2040,24847,0,0,NULL,NULL,"2016-09-22 15:30:58","2016-09-22 15:30:58"
24850,2041,24850,0,0,NULL,NULL,"2016-09-22 15:45:04","2016-09-22 15:45:04"
24882,2056,24882,0,0,NULL,NULL,"2016-09-27 17:05:06","2016-09-27 17:05:06"
24887,2060,24887,0,0,NULL,NULL,"2016-10-11 16:23:32","2016-10-11 16:23:32"
24888,2060,24888,0,0,NULL,NULL,"2016-10-11 16:23:32","2016-10-11 16:23:32"
24889,2060,24889,0,0,NULL,NULL,"2016-10-11 16:23:32","2016-10-11 16:23:32"
24890,2060,24890,0,0,NULL,NULL,"2016-10-11 16:23:32","2016-10-11 16:23:32"
24891,2060,24891,0,0,NULL,NULL,"2016-10-11 16:23:32","2016-10-11 16:23:32"
24892,2060,24892,0,0,NULL,NULL,"2016-10-11 16:23:32","2016-10-11 16:23:32"
24893,2060,24893,0,0,NULL,NULL,"2016-10-11 16:23:32","2016-10-11 16:23:32"
24894,2060,24894,0,0,NULL,NULL,"2016-10-11 16:23:32","2016-10-11 16:23:32"
24895,2060,24895,0,0,NULL,NULL,"2016-10-11 16:23:32","2016-10-11 16:23:32"
24896,2060,24896,0,0,NULL,NULL,"2016-10-11 16:23:33","2016-10-11 16:23:33"
24897,2060,24897,0,0,NULL,NULL,"2016-10-11 16:23:33","2016-10-11 16:23:33"
24898,2060,24898,0,0,NULL,NULL,"2016-10-11 16:23:33","2016-10-11 16:23:33"
24899,2060,24899,0,0,NULL,NULL,"2016-10-11 16:23:33","2016-10-11 16:23:33"
24900,2060,24900,0,0,NULL,NULL,"2016-10-11 16:23:33","2016-10-11 16:23:33"
24901,2060,24901,0,0,NULL,NULL,"2016-10-11 16:23:33","2016-10-11 16:23:33"
24902,2060,24902,0,0,NULL,NULL,"2016-10-11 16:23:33","2016-10-11 16:23:33"
24903,2060,24903,0,0,NULL,NULL,"2016-10-11 16:23:33","2016-10-11 16:23:33"
24904,2060,24904,0,0,NULL,NULL,"2016-10-11 16:23:33","2016-10-11 16:23:33"
24905,2060,24905,0,0,NULL,NULL,"2016-10-11 16:23:33","2016-10-11 16:23:33"
24906,2060,24906,0,0,NULL,NULL,"2016-10-11 16:23:33","2016-10-11 16:23:33"
24907,2060,24907,0,0,NULL,NULL,"2016-10-11 16:23:33","2016-10-11 16:23:33"
24908,2060,24908,0,0,NULL,NULL,"2016-10-11 16:23:33","2016-10-11 16:23:33"
24909,2060,24909,0,0,NULL,NULL,"2016-10-11 16:23:33","2016-10-11 16:23:33"
