id,lock_version,json_schema_version,vocab_id,"title","terms_sha1","authority_id","scope_note",source_id,"created_by","last_modified_by","create_time","system_mtime","user_mtime"
274,1,1,1,"Society of Friends--Massachusetts --Greenfield, Mass.","b00cbffc62926246b6d5ecb53d6b420721fb0425",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
275,1,1,1,"Society of Friends--Massachusetts --Marion","850ec0c4068e904a879f3e7ba49bcb63eb44dc87",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
276,1,1,1,"Society of Friends--Massachusetts --Northampton","8bb11bf65ce335c3ee6565e85bc6b24c888e608e",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
277,1,1,1,"Society of Friends--Massachusetts --Springfield","ae1d779b95920b83352a38bf444004cd807cd9d6",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
278,1,1,1,"Society of Friends--Massachusetts --Wellesley","b1151186a5f8fdb37a92c51545e564db016c8b95",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
279,1,1,1,"Society of Friends--Massachusetts --Worcester","2a425a10a27946950814410c3ae0711a5037eaad",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
280,1,1,1,"Society of Friends--Massachusetts--Amherst","94bed27eb29af63231cc67cb53047a5c9ec42ce6",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
281,1,1,1,"Society of Friends--Massachusetts--Northampton","55bef9b28c7ea7400ff6386b5ff299b15440f42c",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
282,1,1,1,"Society of Friends--Mexico","8614a2fd07755358d80a866d734b7e8e8931a658",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
283,1,1,1,"Society of Friends--Michigan --Detroit","eb417364b8812342ed4b18bcf37288252b1bbd72",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
284,1,1,1,"Society of Friends--Michigan--Ann Arbor","afeec1faceb17dbf44c3dfa10a872bf9a1c3380e",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
285,1,1,1,"Society of Friends--Michigan--East Lansing","70bfbede7adac17e36317c52c6c4f48394c3da5e",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
286,1,1,1,"Society of Friends--Michigan--Kalamazoo","ef5013057c54c109afe79a5ae3006d03d36e8a9f",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
287,1,1,1,"Society of Friends--Michigan--Lansing","f315459fb0cbe3dd8a3812312dbaf34bb5fd4245",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
288,1,1,1,"Society of Friends--Michigan--Midland","f1a695d225387c6c37faafbab8d3d87d45e0cca7",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
289,1,1,1,"Society of Friends--Minnesota--Minneapolis","59ebfc973d74acd8da5e928033b6e6de1a0eb367",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
290,1,1,1,"Society of Friends--Missouri--Columbia","c0f8da82cabd7d3d299a66c811dca2971e5707ac",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
291,1,1,1,"Society of Friends--Missouri--Kansas City","d8bb721ad8e107853a9b4833990c104d9cda95c4",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
292,1,1,1,"Society of Friends--Missouri--Penn Valley","c477d66ec55ab94a5abd41c415d26ee73f6c8008",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
293,1,1,1,"Society of Friends--Missouri--St. Louis","c464a582f18f4423facbd4083ec3e8bbdc642f35",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
294,1,1,1,"Society of Friends--Nebraska--Lincoln","a22990190e2d2ecc094a264f2362523f0c97f3b0",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
295,1,1,1,"Society of Friends--New Hampshire--Exeter","64b613eddee9b2172e5765ac4764b5f688ea8e49",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
296,1,1,1,"Society of Friends--New Jersey --Leonia","bb54a348e055172025d6366dc53de75a9ebeae93",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
297,1,1,1,"Society of Friends--New Jersey -New Brunswick","2182486f2db20fc52128612997a49db52982a310",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
298,1,1,1,"Society of Friends--New Jersey --Princeton","85359c1f3748f17db2eb5412b687af031ab04921",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
299,1,1,1,"Society of Friends--New Jersey --Ridgewood","fc26ae8ec37ba91f4198ef5c31907c64bab21462",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
300,1,1,1,"Society of Friends--New Jersey--Shrewsbury","d9f7d412d1ba89546ea520cfb4d26c9515166e55",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
301,1,1,1,"Society of Friends--New Mexico--Santa Fe","f1e1b8af77873e45a2586fd37fd41da90c3b9dee",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
302,1,1,1,"Society of Friends--New York --Buffalo","e2335944eb88e0eebe5279c3b49900049d015b71",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
303,1,1,1,"Society of Friends--New York --Elmira","2f4fce4ab05da9edff8bce8d562eebe0f5bf237b",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
304,1,1,1,"Society of Friends--New York --Ithaca","ccced10eaa5ebb5599399105cafccccd8d346183",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
305,1,1,1,"Society of Friends--New York --Jamestown, N.Y.","52a8b2690d3be0f8ef2b6cc0efb367707377a85a",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
306,1,1,1,"Society of Friends--New York --Mt. Vernon","a84a3bf9b31f074ae3d1da5d88bffa915eb4bbc9",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
307,1,1,1,"Society of Friends--New York --Riverside","32cfe88c5ee4456e590e55dce1aacdf59f3ccbc5",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
308,1,1,1,"Society of Friends--New York --Rockland.","28fc238c4c1da68b5c8f537f80141a77456770b9",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
309,1,1,1,"Society of Friends--New York--Big Flats","3838ac0264d101c61fe05d284741441e32f2496b",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
310,1,1,1,"Society of Friends--North Carolina --Celo","764441f8217972e74e9ec5fe828f5f3436db9069",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
311,1,1,1,"Society of Friends--North Carolina --Chapel Hill","eca8a5d5cff035ade94b2a505963bc8838bb4310",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
312,1,1,1,"Society of Friends--North Carolina --Durham","dcc9b9fa60df24c76b893e03e777b3bad1e66190",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
313,1,1,1,"Society of Friends--North Carolina --Guilford","549d89d6e3efca329b53fb7f3b3244aa891b401d",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
314,1,1,1,"Society of Friends--North Carolina--Winston-Salem","cb06d367c15ab710dd04114e574352f1700ac69a",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
315,1,1,1,"Society of Friends--Ohio --Cleveland","23e92101aa6f7f48969b25f89309ee6491e39c1d",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
316,1,1,1,"Society of Friends--Ohio --Columbus","1c597250f696d963c8b30e370ef77ee1e637c2ac",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
317,1,1,1,"Society of Friends--Ohio --Dayton","4a8cf8174f65700d45a6c79a9020cb88c0d8ae20",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
318,1,1,1,"Society of Friends--Ohio --Delaware","df6ba47a1f7f92d51557405d4f474437fc831f4e",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
319,1,1,1,"Society of Friends--Ohio --East Cincinnati","52a28cbac540bb3d2076d825dd8260d5e205618c",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
320,1,1,1,"Society of Friends--Ohio --North Columbus","e83ab25cea945fb8e15d96f18fbdcd63be9e53ff",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
321,1,1,1,"Society of Friends--Ohio --Toledo","8ca5ead541c758be6aa6e843db6d040f509d12ca",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
322,1,1,1,"Society of Friends--Ohio--Akron","1916e6c625015ccc740f60c9821bdb0aaac00ea5",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
323,1,1,1,"Society of Friends--Ohio--Antioch","1de8e4ce85fda49e6359af1a3935e001a2a12c1a",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
324,1,1,1,"Society of Friends--Ohio--Oberlin","c0cf84fc7816e3d98040dbb32edd1e4ebf2e0715",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
325,1,1,1,"Society of Friends--Oklahoma--Oklahoma City","bc2639219cf0887a369622a2ff7e2dfcfde0c86d",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
326,1,1,1,"Society of Friends--Oregon--Corvallis","4525c44127d2d9ace45ac8f699cb10067d41bb9d",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
327,1,1,1,"Society of Friends--Oregon--Elkton","e0583723aa7726fdf51694b83db8b3edeb75a2f8",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
328,1,1,1,"Society of Friends--Pennsylvania --Bethlehem","774b5fbb330d14b8ea413c25ad280c7501ccc0a7",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
329,1,1,1,"Society of Friends--Pennsylvania --Erie","9aa0f683c0cf66020178e9f7d0b301f2784501d4",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
330,1,1,1,"Society of Friends--Pennsylvania --Harrisburg","dd22f5d9a78a581f553bb89f40d70d7166e09032",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
331,1,1,1,"Society of Friends--Pennsylvania --Lancaster","bfb89e85cf1d75c46d859eb901e10ab75b483e06",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
332,1,1,1,"Society of Friends--Pennsylvania--Chambersburg","6723db7d0e0f7471984eb9707b1f27b0a54379de",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
333,1,1,1,"Society of Friends--Pennsylvania--Easton","1575a563cf2185f5747a74579b6c9e0d3e63b975",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
334,1,1,1,"Society of Friends--Pennsylvania--Lewisburg","d88b1cf3e2ff713262a8b95d50891866dbb617ce",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
335,1,1,1,"Society of Friends--Pennsylvania--Pittsburgh","354facaff103223f2ec78e31b288dfd9e78ed26a",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
336,1,1,1,"Society of Friends--Pennsylvania--State College","553c03ad0560014d4a6ed48797817688b1307727",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
337,1,1,1,"Society of Friends--Rhode Island--Providence","78aabe1502deacbb4a1daeb3d7fb05ca40f0fece",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
338,1,1,1,"Society of Friends--Saskatchewan--Saskatoon","5d302b4506913084e34ecd2097cce27b9757376c",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
339,1,1,1,"Society of Friends--Tennessee--Gatlinburg","7b0862c9554c837187e28d24d6a84326f91044f8",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
340,1,1,1,"Society of Friends--Tennessee--Nashville","436407b7a0714814439257f593e76a1d15abce29",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
341,1,1,1,"Society of Friends--Texas --Dallas","0929aa313bcfbfdbcabfbd4927f56f3f9fa53480",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
342,1,1,1,"Society of Friends--Texas--Austin","c6cca21372888b8251c689340b82957c74b8d4cf",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
343,1,1,1,"Society of Friends--Texas--Corpus Christi","7084d597984110440f5db6d9ee6d0e76a08fb518",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
344,1,1,1,"Society of Friends--Virginia--Charlottesville","23d6dfb7c71f5a022cf63672df9e7111efd6de2f",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:47","2017-07-13 22:14:18","2016-07-08 15:38:47"
345,1,1,1,"Society of Friends--Virginia--Hampton","435e1052f28ce70b458f06699b08bb9031153010",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:48","2017-07-13 22:14:18","2016-07-08 15:38:48"
346,1,1,1,"Society of Friends--Washington, D.C.","c6546b3c861aaf3c8a0da1273cd179f58675727e",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:48","2017-07-13 22:14:18","2016-07-08 15:38:48"
347,1,1,1,"Society of Friends--Washington--Seattle","dbcbf295e6cd8f969a678ba80cb747d1ad7f160c",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:48","2017-07-13 22:14:18","2016-07-08 15:38:48"
348,1,1,1,"Society of Friends--West Virginia--Morgantown","68c3bc3216fbb20181de2cfbf70c1a3f3a1793d7",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:48","2017-07-13 22:14:18","2016-07-08 15:38:48"
349,1,1,1,"Society of Friends--Wisconsin-Madison","3d655dc7a05cfcdc27c65f01aeea163240385cce",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:48","2017-07-13 22:14:18","2016-07-08 15:38:48"
350,1,1,1,"Society of Friends--Wisconsin--Milwaukee","5abb469f3696ab62f7e5ec6d9c7ba3333f10551f",NULL,NULL,2417,"admin","admin","2016-07-08 15:38:48","2017-07-13 22:14:18","2016-07-08 15:38:48"
351,1,1,1,"Quakers - New Jersey","79dff8656ea62cf9b53dc1eea007575f62e462eb",NULL,NULL,2417,"admin","admin","2016-07-08 15:45:37","2017-07-13 22:14:18","2016-07-08 15:45:37"
352,1,1,1,"New Jersey - Genealogy","27459575e076fe5d00b6231c0e0719d091faf149",NULL,NULL,2417,"admin","admin","2016-07-08 15:45:37","2017-07-13 22:14:18","2016-07-08 15:45:37"
353,1,1,1,"Genealogies --Quaker","10d53b975e8b391e7110ee5f49fcbe25ce0483cd",NULL,NULL,2417,"admin","admin","2016-07-08 15:45:37","2017-07-13 22:14:18","2016-07-08 15:45:37"
354,2,1,1,"Biographies","b08a27cf7a63c552eca7b6a4e883f8d713663a8f",NULL,NULL,2417,"admin","admin","2016-07-08 16:53:36","2017-07-13 22:14:18","2016-07-08 16:53:36"
355,2,1,1,"Deeds","92cc69fd895e6c875d230b8b20d53a1d32ea5ff0",NULL,NULL,2417,"admin","admin","2016-07-08 16:53:36","2017-07-13 22:14:18","2016-07-08 16:53:36"
356,2,1,1,"Diaries","6abcd6b82f58697a36a8aca6bddf2a9772eddd2f",NULL,NULL,2417,"admin","admin","2016-07-08 16:53:36","2017-07-13 22:14:18","2016-07-08 16:53:36"
357,2,1,1,"Genealogies","f68c1e79b8815d9c2a4d1917d430a3c168bdf5b6",NULL,NULL,2417,"admin","admin","2016-07-08 16:53:36","2017-07-13 22:14:18","2016-07-08 16:53:36"
358,2,1,1,"Quakers -- Pennsylvania","7259f62445b7650a14278baa77dca789351cdf4b",NULL,NULL,2417,"admin","admin","2016-07-08 16:53:36","2017-07-13 22:14:18","2016-07-08 16:53:36"
359,2,1,1,"Quakers - Social life and customs","aa88003ce2d801c5676a034d4398e4bfdffb7d57",NULL,NULL,2417,"admin","admin","2016-07-08 16:53:36","2017-07-13 22:14:18","2016-07-08 16:53:36"
360,2,1,1,"Delaware County (Pa.) -- Family and personal papers","e6b3edfff2178d1b7d6189b5d6278ee7de67d0f7",NULL,NULL,2417,"admin","admin","2016-07-08 16:53:36","2017-07-13 22:14:18","2016-07-08 16:53:36"
361,2,1,1,"Delaware County (Pa.) -- Genealogy","06ab7da8e9bb8ae3cb4baa3810e56e013ea5bd3e",NULL,NULL,2417,"admin","admin","2016-07-08 16:53:36","2017-07-13 22:14:18","2016-07-08 16:53:36"
362,2,1,1,"Pennsylvania -- Family and personal papers","e8426a624aa8a103138ee6095d99861d0ef2b2b0",NULL,NULL,2417,"admin","admin","2016-07-08 16:53:36","2017-07-13 22:14:18","2016-07-08 16:53:36"
363,2,1,1,"Pennsylvania -- Genealogy","03153723a49e9b393e95a11149f352acbc680eb3",NULL,NULL,2417,"admin","admin","2016-07-08 16:53:36","2017-07-13 22:14:18","2016-07-08 16:53:36"
364,2,1,1,"Philadelphia (Pa.) -- Family and personal papers","e7f4fba2972f84a6332c0f877ae969cab47f9095",NULL,NULL,2417,"admin","admin","2016-07-08 16:53:36","2017-07-13 22:14:18","2016-07-08 16:53:36"
365,2,1,1,"Philadelphia (Pa.) -- Genealogy","bae6bd93b8897e9a4f07915a00071c89330bff3f",NULL,NULL,2417,"admin","admin","2016-07-08 16:53:36","2017-07-13 22:14:18","2016-07-08 16:53:36"
366,2,1,1,"Rendville (Ohio) -- Pictorial works","332f85c341f6cf1be695d28ec0540410776852e8",NULL,NULL,360,"admin","admin","2016-07-08 17:25:05","2017-07-13 22:14:18","2016-07-08 17:25:05"
367,2,1,1,"Pacific Northwest -- Pictorial works","9f81828bb28f3e0f8527616818979b895e3383ed",NULL,NULL,360,"admin","admin","2016-07-08 17:25:05","2017-07-13 22:14:18","2016-07-08 17:25:05"
368,2,1,1,"Photojournalists -- United States","ab77b112b13f4a99dc6cdfe0f42d7d35ae516941",NULL,NULL,360,"admin","admin","2016-07-08 17:25:05","2017-07-13 22:14:18","2016-07-08 17:25:05"
369,2,1,1,"Lower East Side (New York, N.Y.) -- Pictorial works","b99774bfee913ecf69cddaf06905151253fa6405",NULL,NULL,360,"admin","admin","2016-07-08 17:25:05","2017-07-13 22:14:18","2016-07-08 17:25:05"
370,2,1,1,"Montgomery (Ala.) -- History -- Pictorial works","022b7579a51975c88665dcfa04eda9268680d5b8",NULL,NULL,360,"admin","admin","2016-07-08 17:25:05","2017-07-13 22:14:18","2016-07-08 17:25:05"
371,2,1,1,"Documentary Photography -- United States","7a1828ba2210387871ffb11171f51b9cf1e01637",NULL,NULL,360,"admin","admin","2016-07-08 17:25:05","2017-07-13 22:14:18","2016-07-08 17:25:05"
372,2,1,1,"Logging -- Pacific Northwest","7f83cc4e1448774d22c81095b16f16796c2d0f9f",NULL,NULL,360,"admin","admin","2016-07-08 17:25:05","2017-07-13 22:14:18","2016-07-08 17:25:05"
373,4,1,1,"Negatives (photographic)","a64dd70ff4d7bd12380d930a3981f913b742ebe6",NULL,NULL,357,"admin","admin","2016-07-08 17:25:05","2017-07-13 22:14:18","2016-07-08 17:25:05"
374,2,1,1,"Vietnam War, 1961-1975 -- Pictorial works","5385852fcd0c99c5eb1cf89fa5a7ec8e4a4f125d",NULL,NULL,360,"admin","admin","2016-07-08 17:25:05","2017-07-13 22:14:18","2016-07-08 17:25:05"
375,2,1,1,"Contact sheets","c03269537e4baf0a4bfe16cf5d035362994a2120",NULL,NULL,357,"admin","admin","2016-07-08 17:25:05","2017-07-13 22:14:18","2016-07-08 17:25:05"
376,2,1,1,"Slides (photographs)","4583794c9518187a7882496741adbbad1cfcebcc",NULL,NULL,357,"admin","admin","2016-07-08 17:25:05","2017-07-13 22:14:18","2016-07-08 17:25:05"
377,2,1,1,"CD-ROMs","8f39ddf9437d55ed4e23719a94b396c58ffd48d1",NULL,NULL,357,"admin","admin","2016-07-08 17:25:05","2017-07-13 22:14:18","2016-07-08 17:25:05"
378,2,1,1,"Coal mines and mining -- Ohio","ebdfb8b83e1e6bfb22be3d9d125aab769b6ab082",NULL,NULL,360,"admin","admin","2016-07-08 17:25:05","2017-07-13 22:14:18","2016-07-08 17:25:05"
379,2,1,1,"Civil rights movements -- United States -- 20th century -- Pictorial works","71212afa293fdfc3bf335477b16421649d0dbc98",NULL,NULL,360,"admin","admin","2016-07-08 17:25:05","2017-07-13 22:14:18","2016-07-08 17:25:05"
380,2,1,1,"Civil rights movements -- Alabama -- Pictorial works","32d175432ad3d068f9a42833f5e45e7628951ba7",NULL,NULL,360,"admin","admin","2016-07-08 17:25:05","2017-07-13 22:14:18","2016-07-08 17:25:05"
381,2,1,1,"Appalachian region -- Pictorial works","b92b019f2f61e5b8bb299106b992e957a304684c",NULL,NULL,360,"admin","admin","2016-07-08 17:25:05","2017-07-13 22:14:18","2016-07-08 17:25:05"
382,2,1,1,"Alabama -- Pictorial works","b0bf04e708ee9b8d2a1e6e6b40a37bb890d96b31",NULL,NULL,360,"admin","admin","2016-07-08 17:25:05","2017-07-13 22:14:18","2016-07-08 17:25:05"
383,2,1,1,"Selma (Ala.) -- History -- Pictorial works","fb02800610a1f69abdd9bddb723ff240990b09e3",NULL,NULL,360,"admin","admin","2016-07-08 17:25:05","2017-07-13 22:14:18","2016-07-08 17:25:05"
384,2,1,1,"Timber industry -- United States","ddd52f8bb7e0a871492cc9c939f1333a7eb4899d",NULL,NULL,360,"admin","admin","2016-07-08 17:25:05","2017-07-13 22:14:18","2016-07-08 17:25:05"
385,2,1,1,"Vietnam (Republic) -- Pictorial works","797da968fd66925fa630c71d3ddf2cccf810d82b",NULL,NULL,360,"admin","admin","2016-07-08 17:25:05","2017-07-13 22:14:18","2016-07-08 17:25:05"
386,1,1,1,"Society of Friends -- New York (State) -- Erie County","53c1e1b23293c5179294752fc68e32899c96aebb",NULL,NULL,2417,"admin","admin","2016-07-12 20:22:33","2017-07-13 22:14:18","2016-07-12 20:22:33"
387,1,1,1,"Cosmology -- Observations","a4b4cccf92ca9a0cbf2f0a4484c6e5b69fe81270",NULL,NULL,360,"admin","admin","2016-07-13 20:57:51","2017-07-13 22:14:18","2016-07-13 20:57:51"
388,1,1,1,"Raleigh (N.C.)","639c0c1743ccc12f32800698dfbe0d20dc285f57",NULL,NULL,1806,"admin","admin","2016-07-19 20:17:48","2017-07-13 22:14:18","2016-07-19 20:17:48"
389,1,1,1,"subject","25f3af7d0b766b57636b1a7ff1d45fd08c0bcd57",NULL,NULL,4782,"admin","admin","2016-07-19 20:17:48","2017-07-13 22:14:18","2016-07-19 20:17:48"
390,0,1,1,"Painting, Renaissance -- Early Renaissance","bcd2d4bf52a321bca65587f87cac0d035b391e03",NULL,NULL,2190,"admin","admin","2016-07-20 21:26:43","2017-07-13 22:14:18","2016-07-20 21:26:43"
391,0,1,1,"Early Renaissance painting","f3a08e148c49afa4b55068bc3dd5b921e2d13278",NULL,NULL,2190,"admin","admin","2016-07-20 21:26:43","2017-07-13 22:14:18","2016-07-20 21:26:43"
392,0,1,1,"Painting, Early Renaissance","82f515a6a0f0e3f6e8cc908c1ece8a234ca2cb55",NULL,NULL,2190,"admin","admin","2016-07-20 21:26:43","2017-07-13 22:14:18","2016-07-20 21:26:43"
393,1,1,1,"Society of Friends -- Vermont","47a69cfe9a11731328423d1f7a263473044a08fc",NULL,NULL,2417,"admin","admin","2016-07-26 13:36:05","2017-07-13 22:14:18","2016-07-26 13:36:05"
394,1,1,1,"Society of Friends -- New York (State)","71e28be912d1d3d682c90e3a6c8936777ee6ff93",NULL,NULL,2417,"admin","admin","2016-07-26 13:36:05","2017-07-13 22:14:18","2016-07-26 13:36:05"
395,1,1,1,"Society of Friends -- New Jersey","818e418038ccf4377f2c2d3099705e318bd5b5ae",NULL,NULL,2417,"admin","admin","2016-07-26 13:36:05","2017-07-13 22:14:18","2016-07-26 13:36:05"
396,0,1,1,"Cantos","90677879166b29b7cc936090c19ec13dc0165868",NULL,NULL,360,"admin","admin","2016-08-15 19:56:24","2017-07-13 22:14:18","2016-08-15 19:56:24"
397,10,1,1,"moo","525063d4652ffceaad3eac04105b5974df51f1c9",NULL,NULL,361,"admin","admin","2016-08-24 17:26:38","2017-07-13 22:14:18","2016-08-24 17:26:38"
398,2,1,1,"Sarcophagi -- Black Sea Region.","a4599f6405e1f2db3ebbfb4d1a708cb7f5c15d2f",NULL,NULL,2190,"admin","admin","2016-08-24 18:24:58","2017-07-13 22:14:18","2016-08-24 18:24:58"
